"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time"
"2398",23,"con","noncanon",81,"081_Uhr_Digitaluhr",1,0,539
"2399",23,"con","noncanon",45,"045_Lampe_Wandlampe",0,1,533
"2400",23,"con","canon",66,"066_Stuhl_Barstuhl",1,0,550
"2401",23,"incon","canon",18,"018_Computer_Tablet",1,1,1147
"2403",23,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,419
"2404",23,"con","noncanon",2,"002_Baum_Palme",0,1,407
"2405",23,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,557
"2406",23,"con","canon",105,"105_Geschenk",0,1,419
"2407",23,"con","noncanon",11,"011_Blume_Kaktus",0,1,1040
"2409",23,"incon","noncanon",120,"120_Knoblauch",1,1,782
"2410",23,"incon","noncanon",3,"003_Baum_Tanne",0,1,900
"2411",23,"con","noncanon",103,"103_Zahnbuerste",0,1,435
"2412",23,"incon","canon",77,"077_Tisch_Rundtisch",0,1,509
"2413",23,"incon","noncanon",76,"076_Tisch_Holztisch",0,1,436
"2414",23,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,872
"2415",23,"incon","canon",98,"098_Auto_Van",0,1,418
"2416",23,"incon","canon",100,"100_Besteck_Loeffel",1,1,993
"2417",23,"con","noncanon",12,"012_Blume_Orchidee",1,1,424
"2419",23,"incon","canon",61,"061_Sitzbank_Baumbank",0,1,943
"2421",23,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,333
"2422",23,"con","canon",83,"083_Ventilator_Standventilator",0,1,343
"2423",23,"incon","canon",87,"087_Auto_Panzer",0,1,515
"2424",23,"con","canon",25,"025_Glas_Weinglas",1,1,444
"2425",23,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,484
"2426",23,"incon","canon",6,"006_Bett_Einzelbett",0,1,417
"2427",23,"incon","noncanon",48,"048_Nuss_Mandel",1,1,494
"2428",23,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,740
"2433",23,"con","canon",113,"113_Brezel",1,1,498
"2434",23,"con","canon",109,"109_Router",1,1,567
"2435",23,"incon","canon",23,"023_Glas_Sektglas",1,1,376
"2436",23,"con","canon",80,"080_Uhr_Armbanduhr",1,1,393
"2437",23,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,362
"2440",23,"incon","noncanon",82,"082_Schaukelpferd",1,1,563
"2442",23,"incon","noncanon",118,"118_Pilz_Champignon",1,1,439
"2443",23,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,0,448
"2444",23,"incon","noncanon",75,"075_Tisch_Etagentisch",0,1,829
"2445",23,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,586
"2446",23,"incon","noncanon",54,"054_Schrank_Bueroschrank",0,0,455
"2447",23,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,1,879
"2448",23,"con","canon",104,"104_Fahrradstaender",1,1,658
"2449",23,"incon","noncanon",30,"030_Wippe",0,1,459
"2451",23,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,444
"2452",23,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,1,383
"2453",23,"con","canon",15,"015_Blume_Tulpen",1,1,402
"2454",23,"con","noncanon",89,"089_Eimer_Muelleimer",1,0,468
"2456",23,"con","canon",106,"106_Hydrant",1,1,443
"2457",23,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,486
"2459",23,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,388
"2460",23,"con","canon",97,"097_Besteck_Gabel",1,1,470
"2461",23,"incon","noncanon",31,"031_Muelltonne",0,1,953
"2462",23,"con","canon",1,"001_Baum_Bonsai",0,1,468
"2463",23,"incon","canon",37,"037_Mixer_Standmixer",1,1,557
"2464",23,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,414
"2466",23,"con","canon",119,"119_Paprika",1,1,330
"2471",23,"con","noncanon",24,"024_Glas_Trinkglas",1,1,751
"2473",23,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,555
"2474",23,"con","canon",99,"099_Eimer_Wassereimer",1,1,516
"2475",23,"con","canon",10,"010_Blume_Gaenseblume",1,1,312
"2476",23,"con","noncanon",36,"036_Roller",1,1,450
"2477",23,"incon","canon",69,"069_Stuhl_Rollstuhl",1,1,322
"2478",23,"con","canon",91,"091_Flugzeug_Segelflieger",0,1,359
"2479",23,"con","canon",63,"063_Sofa_Ecksofa",0,1,535
"2480",23,"con","noncanon",53,"053_Regal_Wandregal",0,1,705
"2481",23,"con","noncanon",116,"116_Kamin",0,1,642
"2482",23,"con","noncanon",62,"062_Sofa_Dreiersofa",0,1,340
"2483",23,"incon","canon",44,"044_Lampe_Tischleuchte",1,1,477
"2484",23,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,550
"2485",23,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,0,1153
"2487",23,"con","canon",93,"093_Boot_Kanu",1,1,509
"2489",23,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,424
"2490",23,"incon","canon",7,"007_Bett_Krankenhausbett",0,0,676
"2491",23,"con","canon",29,"029_Klavier_Fluegel",0,1,667
"2492",23,"incon","canon",49,"049_Nuss_Pistazie",1,1,421
"2493",23,"incon","noncanon",108,"108_MP3player",1,1,3077
"2494",23,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,422
"2495",23,"incon","noncanon",55,"055_Schrank_Kleiderschrank",0,1,741
"2497",24,"con","noncanon",57,"057_Seife_Kernseife",1,1,687
"2498",24,"con","noncanon",16,"016_Computer_Laptop",1,0,588
"2499",24,"incon","canon",72,"072_Sessel_Ledersessel",0,1,460
"2500",24,"incon","canon",75,"075_Tisch_Etagentisch",0,1,630
"2501",24,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,480
"2502",24,"incon","noncanon",99,"099_Eimer_Wassereimer",1,0,753
"2503",24,"incon","noncanon",1,"001_Baum_Bonsai",0,0,723
"2505",24,"con","canon",110,"110_Tretauto",1,1,640
"2506",24,"incon","noncanon",94,"094_Boot_Segelschiff",0,0,729
"2507",24,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,1,658
"2508",24,"con","noncanon",23,"023_Glas_Sektglas",1,1,547
"2509",24,"incon","canon",3,"003_Baum_Tanne",0,1,393
"2510",24,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,477
"2511",24,"incon","canon",82,"082_Schaukelpferd",1,1,424
"2512",24,"con","noncanon",43,"043_Lampe_Strassenlaterne",0,1,546
"2513",24,"incon","noncanon",102,"102_Bett_Kinderbett",1,1,495
"2514",24,"con","noncanon",7,"007_Bett_Krankenhausbett",0,0,754
"2515",24,"incon","canon",51,"051_Regal_Holzregal",0,1,1081
"2516",24,"con","canon",12,"012_Blume_Orchidee",1,1,479
"2517",24,"con","canon",73,"073_Telefon_Schnurtelefon",1,1,526
"2518",24,"con","noncanon",8,"008_Bildschirm_Desktop",0,1,527
"2519",24,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,495
"2520",24,"con","canon",36,"036_Roller",1,1,447
"2521",24,"incon","noncanon",56,"056_Seife_Fluessigseife",1,0,833
"2522",24,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,510
"2523",24,"con","canon",46,"046_Besteck_Messer",1,1,400
"2524",24,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,431
"2525",24,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,576
"2526",24,"con","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,617
"2529",24,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,551
"2530",24,"incon","noncanon",104,"104_Fahrradstaender",1,0,543
"2532",24,"incon","canon",68,"068_Stuhl_Holzstuhl",1,1,479
"2533",24,"con","canon",103,"103_Zahnbuerste",0,1,523
"2534",24,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,0,843
"2536",24,"con","canon",62,"062_Sofa_Dreiersofa",0,1,462
"2537",24,"incon","noncanon",106,"106_Hydrant",1,1,973
"2538",24,"con","canon",11,"011_Blume_Kaktus",0,0,567
"2539",24,"con","noncanon",18,"018_Computer_Tablet",1,1,630
"2542",24,"con","noncanon",40,"040_Lampe_Deckenlampe",0,1,541
"2545",24,"incon","canon",48,"048_Nuss_Mandel",1,1,455
"2546",24,"incon","canon",85,"085_Auto_Pickuptruck",0,1,361
"2550",24,"con","canon",117,"117_Muffin",1,1,632
"2551",24,"con","canon",45,"045_Lampe_Wandlampe",0,1,604
"2552",24,"incon","noncanon",113,"113_Brezel",1,1,634
"2554",24,"incon","noncanon",109,"109_Router",1,1,693
"2555",24,"con","canon",96,"096_Auto_Oldtimer",0,1,520
"2556",24,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,945
"2560",24,"incon","noncanon",47,"047_Nuss_Erdnuss",1,1,448
"2561",24,"con","canon",2,"002_Baum_Palme",0,1,997
"2562",24,"con","noncanon",77,"077_Tisch_Rundtisch",0,1,852
"2563",24,"incon","canon",120,"120_Knoblauch",1,1,404
"2564",24,"con","noncanon",74,"074_Telefon_Smartphone",1,0,688
"2565",24,"con","canon",81,"081_Uhr_Digitaluhr",1,1,547
"2566",24,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,380
"2568",24,"con","canon",53,"053_Regal_Wandregal",0,1,691
"2569",24,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,444
"2570",24,"incon","canon",107,"107_Kranz_Adventskranz",1,1,698
"2571",24,"incon","canon",31,"031_Muelltonne",0,1,663
"2572",24,"con","noncanon",61,"061_Sitzbank_Baumbank",0,0,935
"2573",24,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,1,417
"2574",24,"con","canon",24,"024_Glas_Trinkglas",1,1,1085
"2575",24,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,743
"2576",24,"incon","noncanon",25,"025_Glas_Weinglas",1,1,595
"2578",24,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,408
"2579",24,"con","canon",38,"038_Toaster_2ScheibenToaster",1,1,531
"2581",24,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,0,470
"2582",24,"con","noncanon",44,"044_Lampe_Tischleuchte",1,1,422
"2583",24,"con","canon",92,"092_Boot_Ruderboot",1,1,499
"2586",24,"incon","noncanon",83,"083_Ventilator_Standventilator",0,1,622
"2587",24,"incon","noncanon",93,"093_Boot_Kanu",1,0,551
"2588",24,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,507
"2591",24,"con","canon",115,"115_Kaefig_Vogelkaefig",0,1,548
"2593",24,"incon","canon",30,"030_Wippe",0,1,469
"2594",24,"incon","noncanon",105,"105_Geschenk",0,1,669
"2595",24,"con","noncanon",49,"049_Nuss_Pistazie",1,1,557
"2596",24,"incon","noncanon",119,"119_Paprika",1,1,605
"2597",24,"incon","noncanon",26,"026_Kamera_Digitalkamera",1,1,535
"2598",24,"incon","canon",52,"052_Regal_Metallregal",0,1,525
"2599",24,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,398
"2600",24,"incon","canon",79,"079_Tisch_Schreibtisch",0,1,559
"2601",24,"con","canon",34,"034_Korb_Waeschekorb",1,1,496
"2603",24,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,1,454
"2604",24,"incon","noncanon",97,"097_Besteck_Gabel",1,1,465
"2605",24,"con","noncanon",78,"078_Tisch_Sofatisch",0,1,690
"2606",24,"incon","noncanon",63,"063_Sofa_Ecksofa",0,0,826
"2607",24,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,554
"2608",24,"incon","noncanon",64,"064_Sofa_Ledersofa",0,1,562
"2609",24,"con","canon",4,"004_Baum_Weide",0,1,771
"2611",24,"con","noncanon",5,"005_Bett_Doppelbett",0,1,787
"2612",24,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,671
"2613",24,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,790
"2615",24,"con","noncanon",87,"087_Auto_Panzer",0,1,902
"2616",24,"incon","noncanon",29,"029_Klavier_Fluegel",0,1,530
"2618",24,"con","canon",89,"089_Eimer_Muelleimer",1,1,616
"2619",24,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,749
"2620",24,"incon","canon",118,"118_Pilz_Champignon",1,1,599
"2622",24,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,907
"2623",24,"incon","noncanon",15,"015_Blume_Tulpen",1,1,798
"2625",24,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,656
"2626",24,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,706
"2627",24,"con","noncanon",100,"100_Besteck_Loeffel",1,1,599
"2628",24,"con","canon",14,"014_Blume_Sonnenblume",1,1,430
"2629",24,"con","noncanon",13,"013_Blume_Rosen",1,1,502
"2630",24,"con","noncanon",37,"037_Mixer_Standmixer",1,0,1112
"2631",24,"con","canon",116,"116_Kamin",0,1,458
"2632",24,"con","canon",21,"021_Gitarre_Akustikgitarre",1,1,710
"2633",24,"con","noncanon",112,"112_Wanne_Badewanne",0,1,409
"2634",24,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,700
"2635",24,"con","noncanon",98,"098_Auto_Van",0,1,456
"2638",24,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,365
"2639",24,"incon","canon",54,"054_Schrank_Bueroschrank",0,1,602
"2641",24,"con","canon",111,"111_Wagen_Einkaufswagen",1,0,687
"2642",24,"incon","canon",76,"076_Tisch_Holztisch",0,1,462
"2643",24,"con","noncanon",6,"006_Bett_Einzelbett",0,1,790
"2644",24,"incon","canon",101,"101_Becken_Waschbecken",0,0,777
"2645",24,"incon","canon",108,"108_MP3player",1,1,489
"2646",24,"con","noncanon",114,"114_Brokkoli",1,1,747
"2647",24,"con","canon",42,"042_Lampe_Stehlampe",0,1,506
"2649",24,"con","noncanon",17,"017_Computer_PC",0,1,767
"2652",24,"con","canon",86,"086_Auto_Polizeiauto",0,1,472
"2653",25,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,1375
"2655",25,"incon","canon",87,"087_Auto_Panzer",0,1,1684
"2656",25,"con","noncanon",46,"046_Besteck_Messer",1,1,850
"2657",25,"incon","noncanon",52,"052_Regal_Metallregal",0,1,758
"2660",25,"con","canon",96,"096_Auto_Oldtimer",0,1,789
"2663",25,"incon","canon",8,"008_Bildschirm_Desktop",0,1,827
"2665",25,"con","canon",23,"023_Glas_Sektglas",1,1,648
"2666",25,"incon","noncanon",12,"012_Blume_Orchidee",1,1,911
"2667",25,"incon","noncanon",97,"097_Besteck_Gabel",1,1,712
"2668",25,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,619
"2669",25,"incon","canon",114,"114_Brokkoli",1,1,1396
"2670",25,"con","noncanon",17,"017_Computer_PC",0,1,1026
"2671",25,"con","canon",109,"109_Router",1,1,921
"2672",25,"incon","canon",74,"074_Telefon_Smartphone",1,1,830
"2673",25,"con","noncanon",13,"013_Blume_Rosen",1,1,1339
"2674",25,"con","noncanon",113,"113_Brezel",1,1,564
"2676",25,"con","noncanon",66,"066_Stuhl_Barstuhl",1,0,1479
"2677",25,"incon","canon",119,"119_Paprika",1,1,546
"2678",25,"incon","canon",48,"048_Nuss_Mandel",1,1,836
"2679",25,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,641
"2680",25,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,550
"2682",25,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,1,1305
"2683",25,"incon","noncanon",63,"063_Sofa_Ecksofa",0,0,1205
"2684",25,"con","canon",51,"051_Regal_Holzregal",0,1,1187
"2685",25,"incon","noncanon",36,"036_Roller",1,1,1360
"2686",25,"con","noncanon",4,"004_Baum_Weide",0,1,1446
"2688",25,"con","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,734
"2689",25,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,1628
"2691",25,"incon","canon",30,"030_Wippe",0,1,985
"2692",25,"incon","canon",108,"108_MP3player",1,1,996
"2694",25,"con","canon",6,"006_Bett_Einzelbett",0,1,852
"2695",25,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,0,978
"2696",25,"incon","canon",5,"005_Bett_Doppelbett",0,1,829
"2697",25,"incon","noncanon",72,"072_Sessel_Ledersessel",0,1,1965
"2699",25,"incon","noncanon",15,"015_Blume_Tulpen",1,1,699
"2700",25,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,1143
"2701",25,"incon","noncanon",118,"118_Pilz_Champignon",1,1,525
"2703",25,"con","canon",65,"065_Sofa_Zweiersofa",0,1,705
"2704",25,"con","noncanon",31,"031_Muelltonne",0,1,1298
"2705",25,"incon","noncanon",99,"099_Eimer_Wassereimer",1,1,1575
"2706",25,"con","noncanon",1,"001_Baum_Bonsai",0,1,1356
"2707",25,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,766
"2708",25,"con","canon",98,"098_Auto_Van",0,1,749
"2709",25,"con","noncanon",61,"061_Sitzbank_Baumbank",0,0,932
"2710",25,"con","canon",34,"034_Korb_Waeschekorb",1,1,858
"2711",25,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,853
"2712",25,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,877
"2714",25,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,1,750
"2715",25,"con","canon",84,"084_Ventilator_Tischventilator",1,1,546
"2716",25,"con","canon",18,"018_Computer_Tablet",1,0,895
"2717",25,"incon","canon",112,"112_Wanne_Badewanne",0,1,539
"2719",25,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,628
"2720",25,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,967
"2722",25,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,1319
"2723",25,"con","canon",50,"050_Nuss_Wallnuss",1,1,602
"2725",25,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,1057
"2726",25,"incon","noncanon",37,"037_Mixer_Standmixer",1,0,1331
"2727",25,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,553
"2728",25,"incon","noncanon",2,"002_Baum_Palme",0,1,614
"2731",25,"con","canon",45,"045_Lampe_Wandlampe",0,1,606
"2734",25,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,709
"2735",25,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,578
"2736",25,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,1,762
"2737",25,"con","canon",110,"110_Tretauto",1,1,601
"2738",25,"incon","canon",3,"003_Baum_Tanne",0,1,493
"2739",25,"con","noncanon",76,"076_Tisch_Holztisch",0,1,1022
"2740",25,"incon","canon",56,"056_Seife_Fluessigseife",1,1,1237
"2743",25,"con","noncanon",57,"057_Seife_Kernseife",1,1,725
"2744",25,"con","noncanon",93,"093_Boot_Kanu",1,0,1057
"2745",25,"con","canon",106,"106_Hydrant",1,1,876
"2746",25,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,824
"2747",25,"incon","noncanon",105,"105_Geschenk",0,1,1370
"2748",25,"incon","noncanon",11,"011_Blume_Kaktus",0,1,1269
"2749",25,"con","canon",120,"120_Knoblauch",1,1,502
"2752",25,"incon","noncanon",78,"078_Tisch_Sofatisch",0,1,1677
"2753",25,"incon","canon",117,"117_Muffin",1,1,854
"2754",25,"incon","canon",85,"085_Auto_Pickuptruck",0,1,526
"2755",25,"con","noncanon",16,"016_Computer_Laptop",1,1,732
"2756",25,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,765
"2757",25,"incon","canon",103,"103_Zahnbuerste",0,1,448
"2759",25,"incon","canon",81,"081_Uhr_Digitaluhr",1,0,1031
"2760",25,"incon","noncanon",55,"055_Schrank_Kleiderschrank",0,1,660
"2761",25,"incon","canon",29,"029_Klavier_Fluegel",0,1,600
"2763",25,"con","canon",83,"083_Ventilator_Standventilator",0,1,555
"2764",25,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,1,1279
"2765",25,"incon","noncanon",53,"053_Regal_Wandregal",0,1,624
"2766",25,"incon","canon",25,"025_Glas_Weinglas",1,1,778
"2767",25,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,686
"2768",25,"con","noncanon",92,"092_Boot_Ruderboot",1,1,755
"2771",25,"con","canon",100,"100_Besteck_Loeffel",1,1,430
"2772",25,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1,1019
"2773",25,"incon","noncanon",101,"101_Becken_Waschbecken",0,0,863
"2774",25,"con","noncanon",42,"042_Lampe_Stehlampe",0,1,891
"2775",25,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,487
"2776",25,"incon","canon",89,"089_Eimer_Muelleimer",1,1,711
"2778",25,"incon","noncanon",82,"082_Schaukelpferd",1,1,687
"2779",25,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,1012
"2780",25,"incon","canon",80,"080_Uhr_Armbanduhr",1,0,2045
"2783",25,"con","noncanon",54,"054_Schrank_Bueroschrank",0,1,657
"2784",25,"incon","canon",91,"091_Flugzeug_Segelflieger",0,1,596
"2785",25,"incon","canon",24,"024_Glas_Trinkglas",1,1,1060
"2786",25,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,2109
"2787",25,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,847
"2788",25,"con","noncanon",116,"116_Kamin",0,1,913
"2789",25,"con","noncanon",62,"062_Sofa_Dreiersofa",0,1,1368
"2791",25,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,1530
"2793",25,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,1789
"2794",25,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,723
"2795",25,"incon","canon",104,"104_Fahrradstaender",1,1,1502
"2796",25,"con","canon",7,"007_Bett_Krankenhausbett",0,1,1468
"2797",25,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,768
"2799",25,"con","canon",69,"069_Stuhl_Rollstuhl",1,0,1263
"2800",25,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,0,1250
"2801",25,"con","canon",77,"077_Tisch_Rundtisch",0,1,598
"2802",25,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,738
"2803",25,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,1420
"2804",25,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,979
"2805",25,"con","canon",102,"102_Bett_Kinderbett",1,1,887
"2806",25,"incon","noncanon",64,"064_Sofa_Ledersofa",0,1,775
"2808",25,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,824
"2809",26,"con","canon",36,"036_Roller",1,1,808
"2810",26,"incon","noncanon",89,"089_Eimer_Muelleimer",1,0,3915
"2811",26,"incon","noncanon",74,"074_Telefon_Smartphone",1,0,1556
"2812",26,"con","noncanon",110,"110_Tretauto",1,1,1110
"2813",26,"incon","canon",31,"031_Muelltonne",0,1,1347
"2814",26,"con","canon",2,"002_Baum_Palme",0,1,869
"2815",26,"incon","canon",47,"047_Nuss_Erdnuss",1,1,833
"2816",26,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,873
"2817",26,"con","canon",115,"115_Kaefig_Vogelkaefig",0,1,1638
"2819",26,"incon","noncanon",85,"085_Auto_Pickuptruck",0,1,670
"2820",26,"incon","noncanon",56,"056_Seife_Fluessigseife",1,0,1317
"2821",26,"con","noncanon",65,"065_Sofa_Zweiersofa",0,1,872
"2822",26,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,1000
"2823",26,"incon","noncanon",25,"025_Glas_Weinglas",1,1,2101
"2824",26,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,1004
"2825",26,"con","noncanon",23,"023_Glas_Sektglas",1,1,661
"2826",26,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,894
"2827",26,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,768
"2828",26,"con","canon",82,"082_Schaukelpferd",1,1,505
"2829",26,"incon","canon",16,"016_Computer_Laptop",1,1,576
"2830",26,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,723
"2831",26,"incon","canon",116,"116_Kamin",0,1,1137
"2832",26,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,1639
"2834",26,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,622
"2835",26,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,658
"2836",26,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,942
"2837",26,"incon","canon",113,"113_Brezel",1,1,565
"2838",26,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,1167
"2839",26,"con","noncanon",106,"106_Hydrant",1,1,475
"2840",26,"con","canon",78,"078_Tisch_Sofatisch",0,1,545
"2841",26,"con","canon",10,"010_Blume_Gaenseblume",1,1,575
"2842",26,"incon","noncanon",24,"024_Glas_Trinkglas",1,1,902
"2843",26,"con","noncanon",6,"006_Bett_Einzelbett",0,1,1076
"2845",26,"incon","noncanon",104,"104_Fahrradstaender",1,1,778
"2850",26,"con","canon",97,"097_Besteck_Gabel",1,1,795
"2851",26,"con","canon",72,"072_Sessel_Ledersessel",0,1,728
"2852",26,"incon","canon",17,"017_Computer_PC",0,1,892
"2853",26,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,455
"2854",26,"con","noncanon",51,"051_Regal_Holzregal",0,1,791
"2856",26,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,1314
"2857",26,"con","noncanon",45,"045_Lampe_Wandlampe",0,1,972
"2858",26,"incon","noncanon",108,"108_MP3player",1,0,1969
"2859",26,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,494
"2860",26,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,504
"2861",26,"incon","canon",57,"057_Seife_Kernseife",1,0,1200
"2862",26,"incon","canon",13,"013_Blume_Rosen",1,1,441
"2864",26,"con","noncanon",120,"120_Knoblauch",1,1,486
"2869",26,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,588
"2870",26,"con","canon",88,"088_Flugzeug_Kampfflieger",0,1,481
"2871",26,"incon","noncanon",87,"087_Auto_Panzer",0,1,757
"2872",26,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,475
"2873",26,"con","noncanon",102,"102_Bett_Kinderbett",1,1,482
"2874",26,"con","canon",64,"064_Sofa_Ledersofa",0,1,468
"2875",26,"con","canon",94,"094_Boot_Segelschiff",0,1,423
"2876",26,"con","canon",107,"107_Kranz_Adventskranz",1,1,774
"2877",26,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,520
"2878",26,"incon","canon",92,"092_Boot_Ruderboot",1,1,623
"2879",26,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,625
"2880",26,"incon","canon",4,"004_Baum_Weide",0,1,616
"2883",26,"con","noncanon",100,"100_Besteck_Loeffel",1,1,450
"2884",26,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,770
"2885",26,"incon","noncanon",119,"119_Paprika",1,1,554
"2886",26,"con","noncanon",84,"084_Ventilator_Tischventilator",1,1,728
"2887",26,"incon","canon",61,"061_Sitzbank_Baumbank",0,1,808
"2888",26,"incon","noncanon",117,"117_Muffin",1,1,780
"2889",26,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,416
"2890",26,"incon","noncanon",48,"048_Nuss_Mandel",1,1,566
"2891",26,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,585
