"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time"
"2010",24,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,671
"2011",24,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,790
"2012",24,"con","noncanon",87,"087_Auto_Panzer",0,1,902
"2013",24,"incon","noncanon",29,"029_Klavier_Fluegel",0,1,530
"2014",24,"con","canon",89,"089_Eimer_Muelleimer",1,1,616
"2015",24,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,749
"2016",24,"incon","canon",118,"118_Pilz_Champignon",1,1,599
"2017",24,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,907
"2018",24,"incon","noncanon",15,"015_Blume_Tulpen",1,1,798
"2019",24,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,656
"2020",24,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,706
"2021",24,"con","noncanon",100,"100_Besteck_Loeffel",1,1,599
"2022",24,"con","canon",14,"014_Blume_Sonnenblume",1,1,430
"2023",24,"con","noncanon",13,"013_Blume_Rosen",1,1,502
"2024",24,"con","noncanon",37,"037_Mixer_Standmixer",1,0,1112
"2025",24,"con","canon",116,"116_Kamin",0,1,458
"2026",24,"con","canon",21,"021_Gitarre_Akustikgitarre",1,1,710
"2027",24,"con","noncanon",112,"112_Wanne_Badewanne",0,1,409
"2028",24,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,700
"2029",24,"con","noncanon",98,"098_Auto_Van",0,1,456
"2030",24,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,365
"2031",24,"incon","canon",54,"054_Schrank_Bueroschrank",0,1,602
"2032",24,"con","canon",111,"111_Wagen_Einkaufswagen",1,0,687
"2033",24,"incon","canon",76,"076_Tisch_Holztisch",0,1,462
"2034",24,"con","noncanon",6,"006_Bett_Einzelbett",0,1,790
"2035",24,"incon","canon",101,"101_Becken_Waschbecken",0,0,777
"2036",24,"incon","canon",108,"108_MP3player",1,1,489
"2037",24,"con","noncanon",114,"114_Brokkoli",1,1,747
"2038",24,"con","canon",42,"042_Lampe_Stehlampe",0,1,506
"2039",24,"con","noncanon",17,"017_Computer_PC",0,1,767
"2040",24,"con","canon",86,"086_Auto_Polizeiauto",0,1,472
"2041",25,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,1375
"2042",25,"incon","canon",87,"087_Auto_Panzer",0,1,1684
"2043",25,"con","noncanon",46,"046_Besteck_Messer",1,1,850
"2044",25,"incon","noncanon",52,"052_Regal_Metallregal",0,1,758
"2045",25,"con","canon",96,"096_Auto_Oldtimer",0,1,789
"2046",25,"incon","canon",8,"008_Bildschirm_Desktop",0,1,827
"2047",25,"con","canon",23,"023_Glas_Sektglas",1,1,648
"2048",25,"incon","noncanon",12,"012_Blume_Orchidee",1,1,911
"2049",25,"incon","noncanon",97,"097_Besteck_Gabel",1,1,712
"2050",25,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,619
"2051",25,"incon","canon",114,"114_Brokkoli",1,1,1396
"2052",25,"con","noncanon",17,"017_Computer_PC",0,1,1026
"2053",25,"con","canon",109,"109_Router",1,1,921
"2054",25,"incon","canon",74,"074_Telefon_Smartphone",1,1,830
"2055",25,"con","noncanon",13,"013_Blume_Rosen",1,1,1339
"2056",25,"con","noncanon",113,"113_Brezel",1,1,564
"2057",25,"con","noncanon",66,"066_Stuhl_Barstuhl",1,0,1479
"2058",25,"incon","canon",119,"119_Paprika",1,1,546
"2059",25,"incon","canon",48,"048_Nuss_Mandel",1,1,836
"2060",25,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,641
"2061",25,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,550
"2062",25,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,1,1305
"2063",25,"incon","noncanon",63,"063_Sofa_Ecksofa",0,0,1205
"2064",25,"con","canon",51,"051_Regal_Holzregal",0,1,1187
"2065",25,"incon","noncanon",36,"036_Roller",1,1,1360
"2066",25,"con","noncanon",4,"004_Baum_Weide",0,1,1446
"2067",25,"con","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,734
"2068",25,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,1628
"2069",25,"incon","canon",30,"030_Wippe",0,1,985
"2070",25,"incon","canon",108,"108_MP3player",1,1,996
"2071",25,"con","canon",6,"006_Bett_Einzelbett",0,1,852
"2072",25,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,0,978
"2073",25,"incon","canon",5,"005_Bett_Doppelbett",0,1,829
"2074",25,"incon","noncanon",72,"072_Sessel_Ledersessel",0,1,1965
"2075",25,"incon","noncanon",15,"015_Blume_Tulpen",1,1,699
"2076",25,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,1143
"2077",25,"incon","noncanon",118,"118_Pilz_Champignon",1,1,525
"2078",25,"con","canon",65,"065_Sofa_Zweiersofa",0,1,705
"2079",25,"con","noncanon",31,"031_Muelltonne",0,1,1298
"2080",25,"incon","noncanon",99,"099_Eimer_Wassereimer",1,1,1575
"2081",25,"con","noncanon",1,"001_Baum_Bonsai",0,1,1356
"2082",25,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,766
"2083",25,"con","canon",98,"098_Auto_Van",0,1,749
"2084",25,"con","noncanon",61,"061_Sitzbank_Baumbank",0,0,932
"2085",25,"con","canon",34,"034_Korb_Waeschekorb",1,1,858
"2086",25,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,853
"2087",25,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,877
"2088",25,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,1,750
"2089",25,"con","canon",84,"084_Ventilator_Tischventilator",1,1,546
"2090",25,"con","canon",18,"018_Computer_Tablet",1,0,895
"2091",25,"incon","canon",112,"112_Wanne_Badewanne",0,1,539
"2092",25,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,628
"2093",25,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,967
"2094",25,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,1319
"2095",25,"con","canon",50,"050_Nuss_Wallnuss",1,1,602
"2096",25,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,1057
"2097",25,"incon","noncanon",37,"037_Mixer_Standmixer",1,0,1331
"2098",25,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,553
"2099",25,"incon","noncanon",2,"002_Baum_Palme",0,1,614
"2100",25,"con","canon",45,"045_Lampe_Wandlampe",0,1,606
"2101",25,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,709
"2102",25,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,578
"2103",25,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,1,762
"2104",25,"con","canon",110,"110_Tretauto",1,1,601
"2105",25,"incon","canon",3,"003_Baum_Tanne",0,1,493
"2106",25,"con","noncanon",76,"076_Tisch_Holztisch",0,1,1022
"2107",25,"incon","canon",56,"056_Seife_Fluessigseife",1,1,1237
"2108",25,"con","noncanon",57,"057_Seife_Kernseife",1,1,725
"2109",25,"con","noncanon",93,"093_Boot_Kanu",1,0,1057
"2110",25,"con","canon",106,"106_Hydrant",1,1,876
"2111",25,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,824
"2112",25,"incon","noncanon",105,"105_Geschenk",0,1,1370
"2113",25,"incon","noncanon",11,"011_Blume_Kaktus",0,1,1269
"2114",25,"con","canon",120,"120_Knoblauch",1,1,502
"2115",25,"incon","noncanon",78,"078_Tisch_Sofatisch",0,1,1677
"2116",25,"incon","canon",117,"117_Muffin",1,1,854
"2117",25,"incon","canon",85,"085_Auto_Pickuptruck",0,1,526
"2118",25,"con","noncanon",16,"016_Computer_Laptop",1,1,732
"2119",25,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,765
"2120",25,"incon","canon",103,"103_Zahnbuerste",0,1,448
"2121",25,"incon","canon",81,"081_Uhr_Digitaluhr",1,0,1031
"2122",25,"incon","noncanon",55,"055_Schrank_Kleiderschrank",0,1,660
"2123",25,"incon","canon",29,"029_Klavier_Fluegel",0,1,600
"2124",25,"con","canon",83,"083_Ventilator_Standventilator",0,1,555
"2125",25,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,1,1279
"2126",25,"incon","noncanon",53,"053_Regal_Wandregal",0,1,624
"2127",25,"incon","canon",25,"025_Glas_Weinglas",1,1,778
"2128",25,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,686
"2129",25,"con","noncanon",92,"092_Boot_Ruderboot",1,1,755
"2130",25,"con","canon",100,"100_Besteck_Loeffel",1,1,430
"2131",25,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1,1019
"2132",25,"incon","noncanon",101,"101_Becken_Waschbecken",0,0,863
"2133",25,"con","noncanon",42,"042_Lampe_Stehlampe",0,1,891
"2134",25,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,487
"2135",25,"incon","canon",89,"089_Eimer_Muelleimer",1,1,711
"2136",25,"incon","noncanon",82,"082_Schaukelpferd",1,1,687
"2137",25,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,1012
"2138",25,"incon","canon",80,"080_Uhr_Armbanduhr",1,0,2045
"2139",25,"con","noncanon",54,"054_Schrank_Bueroschrank",0,1,657
"2140",25,"incon","canon",91,"091_Flugzeug_Segelflieger",0,1,596
"2141",25,"incon","canon",24,"024_Glas_Trinkglas",1,1,1060
"2142",25,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,2109
"2143",25,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,847
"2144",25,"con","noncanon",116,"116_Kamin",0,1,913
"2145",25,"con","noncanon",62,"062_Sofa_Dreiersofa",0,1,1368
"2146",25,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,1530
"2147",25,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,1789
"2148",25,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,723
"2149",25,"incon","canon",104,"104_Fahrradstaender",1,1,1502
"2150",25,"con","canon",7,"007_Bett_Krankenhausbett",0,1,1468
"2151",25,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,768
"2152",25,"con","canon",69,"069_Stuhl_Rollstuhl",1,0,1263
"2153",25,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,0,1250
"2154",25,"con","canon",77,"077_Tisch_Rundtisch",0,1,598
"2155",25,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,738
"2156",25,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,1420
"2157",25,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,979
"2158",25,"con","canon",102,"102_Bett_Kinderbett",1,1,887
"2159",25,"incon","noncanon",64,"064_Sofa_Ledersofa",0,1,775
"2160",25,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,824
"2161",26,"con","canon",36,"036_Roller",1,1,808
"2162",26,"incon","noncanon",89,"089_Eimer_Muelleimer",1,0,3915
"2163",26,"incon","noncanon",74,"074_Telefon_Smartphone",1,0,1556
"2164",26,"con","noncanon",110,"110_Tretauto",1,1,1110
"2165",26,"incon","canon",31,"031_Muelltonne",0,1,1347
"2166",26,"con","canon",2,"002_Baum_Palme",0,1,869
"2167",26,"incon","canon",47,"047_Nuss_Erdnuss",1,1,833
"2168",26,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,873
"2169",26,"con","canon",115,"115_Kaefig_Vogelkaefig",0,1,1638
"2170",26,"incon","noncanon",85,"085_Auto_Pickuptruck",0,1,670
"2171",26,"incon","noncanon",56,"056_Seife_Fluessigseife",1,0,1317
"2172",26,"con","noncanon",65,"065_Sofa_Zweiersofa",0,1,872
"2173",26,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,1000
"2174",26,"incon","noncanon",25,"025_Glas_Weinglas",1,1,2101
"2175",26,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,1004
"2176",26,"con","noncanon",23,"023_Glas_Sektglas",1,1,661
"2177",26,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,894
"2178",26,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,768
"2179",26,"con","canon",82,"082_Schaukelpferd",1,1,505
"2180",26,"incon","canon",16,"016_Computer_Laptop",1,1,576
"2181",26,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,723
"2182",26,"incon","canon",116,"116_Kamin",0,1,1137
"2183",26,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,1639
"2184",26,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,622
"2185",26,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,658
"2186",26,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,942
"2187",26,"incon","canon",113,"113_Brezel",1,1,565
"2188",26,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,1167
"2189",26,"con","noncanon",106,"106_Hydrant",1,1,475
"2190",26,"con","canon",78,"078_Tisch_Sofatisch",0,1,545
"2191",26,"con","canon",10,"010_Blume_Gaenseblume",1,1,575
"2192",26,"incon","noncanon",24,"024_Glas_Trinkglas",1,1,902
"2193",26,"con","noncanon",6,"006_Bett_Einzelbett",0,1,1076
"2194",26,"incon","noncanon",104,"104_Fahrradstaender",1,1,778
"2195",26,"con","canon",97,"097_Besteck_Gabel",1,1,795
"2196",26,"con","canon",72,"072_Sessel_Ledersessel",0,1,728
"2197",26,"incon","canon",17,"017_Computer_PC",0,1,892
"2198",26,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,455
"2199",26,"con","noncanon",51,"051_Regal_Holzregal",0,1,791
"2200",26,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,1314
"2201",26,"con","noncanon",45,"045_Lampe_Wandlampe",0,1,972
"2202",26,"incon","noncanon",108,"108_MP3player",1,0,1969
"2203",26,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,494
"2204",26,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,504
"2205",26,"incon","canon",57,"057_Seife_Kernseife",1,0,1200
"2206",26,"incon","canon",13,"013_Blume_Rosen",1,1,441
"2207",26,"con","noncanon",120,"120_Knoblauch",1,1,486
"2208",26,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,588
"2209",26,"con","canon",88,"088_Flugzeug_Kampfflieger",0,1,481
"2210",26,"incon","noncanon",87,"087_Auto_Panzer",0,1,757
"2211",26,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,475
"2212",26,"con","noncanon",102,"102_Bett_Kinderbett",1,1,482
"2213",26,"con","canon",64,"064_Sofa_Ledersofa",0,1,468
"2214",26,"con","canon",94,"094_Boot_Segelschiff",0,1,423
"2215",26,"con","canon",107,"107_Kranz_Adventskranz",1,1,774
"2216",26,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,520
"2217",26,"incon","canon",92,"092_Boot_Ruderboot",1,1,623
"2218",26,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,625
"2219",26,"incon","canon",4,"004_Baum_Weide",0,1,616
"2220",26,"con","noncanon",100,"100_Besteck_Loeffel",1,1,450
"2221",26,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,770
"2222",26,"incon","noncanon",119,"119_Paprika",1,1,554
"2223",26,"con","noncanon",84,"084_Ventilator_Tischventilator",1,1,728
"2224",26,"incon","canon",61,"061_Sitzbank_Baumbank",0,1,808
"2225",26,"incon","noncanon",117,"117_Muffin",1,1,780
"2226",26,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,416
"2227",26,"incon","noncanon",48,"048_Nuss_Mandel",1,1,566
"2228",26,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,585
"2229",26,"con","noncanon",77,"077_Tisch_Rundtisch",0,1,619
"2230",26,"con","canon",105,"105_Geschenk",0,1,415
"2231",26,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,1806
"2232",26,"con","canon",53,"053_Regal_Wandregal",0,1,561
"2233",26,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,405
"2234",26,"con","canon",44,"044_Lampe_Tischleuchte",1,1,489
"2235",26,"con","noncanon",109,"109_Router",1,1,1157
"2236",26,"incon","noncanon",3,"003_Baum_Tanne",0,1,595
"2237",26,"con","canon",55,"055_Schrank_Kleiderschrank",0,1,691
"2238",26,"incon","noncanon",114,"114_Brokkoli",1,1,1056
"2239",26,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,1,941
"2240",26,"con","canon",63,"063_Sofa_Ecksofa",0,1,1010
"2241",26,"incon","canon",1,"001_Baum_Bonsai",0,1,451
"2242",26,"con","canon",52,"052_Regal_Metallregal",0,1,685
"2243",26,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",0,0,1052
"2244",26,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,1101
"2245",26,"incon","canon",76,"076_Tisch_Holztisch",0,1,1295
"2246",26,"incon","canon",14,"014_Blume_Sonnenblume",1,1,508
"2247",26,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,1262
"2248",26,"incon","canon",46,"046_Besteck_Messer",1,1,388
"2249",26,"con","noncanon",18,"018_Computer_Tablet",1,0,1190
"2250",26,"con","canon",40,"040_Lampe_Deckenlampe",0,1,561
"2251",26,"incon","canon",66,"066_Stuhl_Barstuhl",1,1,562
"2252",26,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,1507
"2253",26,"con","noncanon",7,"007_Bett_Krankenhausbett",0,1,702
"2254",26,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,494
"2255",26,"con","noncanon",96,"096_Auto_Oldtimer",0,1,546
"2256",26,"con","canon",79,"079_Tisch_Schreibtisch",0,1,499
"2257",26,"con","canon",11,"011_Blume_Kaktus",0,1,786
"2258",26,"con","canon",43,"043_Lampe_Strassenlaterne",0,1,807
"2259",26,"con","canon",15,"015_Blume_Tulpen",1,1,396
"2260",26,"con","canon",99,"099_Eimer_Wassereimer",1,1,465
"2261",26,"incon","canon",42,"042_Lampe_Stehlampe",0,1,399
"2262",26,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,621
"2263",26,"con","canon",101,"101_Becken_Waschbecken",0,1,524
"2264",26,"incon","canon",93,"093_Boot_Kanu",1,1,531
"2265",26,"con","noncanon",98,"098_Auto_Van",0,1,398
"2266",26,"incon","canon",68,"068_Stuhl_Holzstuhl",1,1,334
"2267",26,"con","canon",118,"118_Pilz_Champignon",1,1,369
"2268",26,"incon","canon",86,"086_Auto_Polizeiauto",0,1,322
"2269",26,"incon","canon",75,"075_Tisch_Etagentisch",0,1,337
"2270",26,"incon","canon",54,"054_Schrank_Bueroschrank",0,1,580
"2271",26,"incon","noncanon",8,"008_Bildschirm_Desktop",0,1,523
"2272",26,"con","canon",37,"037_Mixer_Standmixer",1,1,354
"2273",26,"incon","noncanon",30,"030_Wippe",0,0,1316
"2274",26,"incon","noncanon",112,"112_Wanne_Badewanne",0,1,397
"2275",26,"con","noncanon",50,"050_Nuss_Wallnuss",1,1,500
"2276",26,"incon","noncanon",29,"029_Klavier_Fluegel",0,1,597
"2277",26,"incon","noncanon",103,"103_Zahnbuerste",0,1,327
"2278",26,"con","canon",12,"012_Blume_Orchidee",1,1,346
"2279",26,"con","canon",49,"049_Nuss_Pistazie",1,1,343
"2280",26,"incon","noncanon",81,"081_Uhr_Digitaluhr",1,0,1316
"2281",27,"con","noncanon",108,"108_MP3player",1,0,651
"2282",27,"con","noncanon",104,"104_Fahrradstaender",1,1,550
"2283",27,"incon","noncanon",69,"069_Stuhl_Rollstuhl",1,0,871
"2284",27,"con","noncanon",74,"074_Telefon_Smartphone",1,1,814
"2285",27,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,955
"2286",27,"con","canon",47,"047_Nuss_Erdnuss",1,1,531
"2287",27,"con","canon",113,"113_Brezel",1,1,363
"2288",27,"con","canon",19,"019_Drucker_Heimdrucker",0,1,573
"2289",27,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,381
"2290",27,"incon","noncanon",110,"110_Tretauto",1,1,473
"2291",27,"incon","noncanon",109,"109_Router",1,1,796
"2292",27,"incon","canon",82,"082_Schaukelpferd",1,0,477
"2293",27,"con","canon",57,"057_Seife_Kernseife",1,0,825
"2294",27,"con","canon",66,"066_Stuhl_Barstuhl",1,1,1081
"2295",27,"con","canon",4,"004_Baum_Weide",0,1,405
"2296",27,"con","noncanon",3,"003_Baum_Tanne",0,1,558
"2297",27,"con","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,503
"2298",27,"incon","noncanon",51,"051_Regal_Holzregal",0,1,557
"2299",27,"con","canon",93,"093_Boot_Kanu",1,1,598
"2300",27,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,386
"2301",27,"con","canon",17,"017_Computer_PC",0,1,670
"2302",27,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,1,417
"2303",27,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,510
"2304",27,"con","canon",21,"021_Gitarre_Akustikgitarre",1,1,328
"2305",27,"con","canon",46,"046_Besteck_Messer",1,1,464
"2306",27,"con","canon",61,"061_Sitzbank_Baumbank",0,1,505
"2307",27,"con","canon",1,"001_Baum_Bonsai",0,1,409
"2308",27,"incon","noncanon",45,"045_Lampe_Wandlampe",0,1,652
"2309",27,"con","noncanon",117,"117_Muffin",1,1,725
"2310",27,"con","noncanon",85,"085_Auto_Pickuptruck",0,1,445
"2311",27,"incon","canon",64,"064_Sofa_Ledersofa",0,1,473
"2312",27,"incon","canon",15,"015_Blume_Tulpen",1,1,335
"2313",27,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,446
"2314",27,"con","canon",13,"013_Blume_Rosen",1,1,383
"2315",27,"con","canon",42,"042_Lampe_Stehlampe",0,1,390
"2316",27,"incon","canon",94,"094_Boot_Segelschiff",0,1,955
"2317",27,"con","canon",116,"116_Kamin",0,1,439
"2318",27,"con","canon",26,"026_Kamera_Digitalkamera",1,1,438
"2319",27,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,650
"2320",27,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,396
"2321",27,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,630
"2322",27,"con","noncanon",91,"091_Flugzeug_Segelflieger",0,1,465
"2323",27,"con","canon",92,"092_Boot_Ruderboot",1,1,497
"2324",27,"con","noncanon",8,"008_Bildschirm_Desktop",0,1,669
"2325",27,"incon","canon",36,"036_Roller",1,1,372
"2326",27,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,385
"2327",27,"con","noncanon",112,"112_Wanne_Badewanne",0,1,404
"2328",27,"incon","canon",10,"010_Blume_Gaenseblume",1,1,405
"2329",27,"incon","canon",79,"079_Tisch_Schreibtisch",0,1,426
"2330",27,"con","noncanon",56,"056_Seife_Fluessigseife",1,0,912
"2331",27,"incon","canon",40,"040_Lampe_Deckenlampe",0,1,427
"2332",27,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,887
"2333",27,"incon","noncanon",6,"006_Bett_Einzelbett",0,1,719
"2334",27,"incon","noncanon",83,"083_Ventilator_Standventilator",0,1,786
"2335",27,"incon","canon",49,"049_Nuss_Pistazie",1,1,320
"2336",27,"con","canon",76,"076_Tisch_Holztisch",0,1,361
"2337",27,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,477
"2338",27,"incon","noncanon",96,"096_Auto_Oldtimer",0,1,379
"2339",27,"incon","noncanon",18,"018_Computer_Tablet",1,1,870
"2340",27,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,362
"2341",27,"incon","canon",107,"107_Kranz_Adventskranz",1,1,397
"2342",27,"con","noncanon",119,"119_Paprika",1,1,344
"2343",27,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,789
"2344",27,"incon","canon",97,"097_Besteck_Gabel",1,1,439
"2345",27,"incon","noncanon",34,"034_Korb_Waeschekorb",1,1,417
"2346",27,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,369
"2347",27,"incon","canon",78,"078_Tisch_Sofatisch",0,1,681
"2348",27,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,0,943
"2349",27,"incon","canon",72,"072_Sessel_Ledersessel",0,1,463
"2350",27,"incon","canon",53,"053_Regal_Wandregal",0,1,530
"2351",27,"con","canon",54,"054_Schrank_Bueroschrank",0,1,465
"2352",27,"incon","canon",2,"002_Baum_Palme",0,1,493
"2353",27,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,554
"2354",27,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,588
"2355",27,"con","noncanon",30,"030_Wippe",0,1,469
"2356",27,"incon","canon",118,"118_Pilz_Champignon",1,1,465
"2357",27,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,872
"2358",27,"con","canon",73,"073_Telefon_Schnurtelefon",1,1,421
"2359",27,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,432
"2360",27,"incon","noncanon",100,"100_Besteck_Loeffel",1,1,380
"2361",27,"con","canon",86,"086_Auto_Polizeiauto",0,1,449
"2362",27,"incon","canon",44,"044_Lampe_Tischleuchte",1,1,323
"2363",27,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,531
"2364",27,"incon","canon",105,"105_Geschenk",0,1,496
"2365",27,"con","canon",38,"038_Toaster_2ScheibenToaster",1,1,376
"2366",27,"con","noncanon",25,"025_Glas_Weinglas",1,1,389
"2367",27,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,374
"2368",27,"con","canon",16,"016_Computer_Laptop",1,1,376
"2369",27,"con","canon",31,"031_Muelltonne",0,1,316
"2370",27,"incon","canon",12,"012_Blume_Orchidee",1,1,359
"2371",27,"con","canon",14,"014_Blume_Sonnenblume",1,1,365
"2372",27,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,757
"2373",27,"con","noncanon",24,"024_Glas_Trinkglas",1,1,856
"2374",27,"con","noncanon",87,"087_Auto_Panzer",0,1,393
"2375",27,"con","noncanon",29,"029_Klavier_Fluegel",0,1,505
"2376",27,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,1,344
"2377",27,"con","noncanon",81,"081_Uhr_Digitaluhr",1,1,936
"2378",27,"con","noncanon",48,"048_Nuss_Mandel",1,1,440
"2379",27,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,468
"2380",27,"con","noncanon",89,"089_Eimer_Muelleimer",1,1,1254
"2381",27,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,500
"2382",27,"con","noncanon",80,"080_Uhr_Armbanduhr",1,1,786
"2383",27,"incon","noncanon",102,"102_Bett_Kinderbett",1,1,424
"2384",27,"incon","canon",11,"011_Blume_Kaktus",0,1,577
"2385",27,"con","noncanon",103,"103_Zahnbuerste",0,1,571
"2386",27,"incon","noncanon",106,"106_Hydrant",1,1,541
"2387",27,"con","canon",75,"075_Tisch_Etagentisch",0,1,375
"2388",27,"incon","canon",52,"052_Regal_Metallregal",0,1,348
"2389",27,"con","noncanon",5,"005_Bett_Doppelbett",0,1,337
"2390",27,"incon","canon",99,"099_Eimer_Wassereimer",1,1,332
"2391",27,"con","noncanon",114,"114_Brokkoli",1,1,545
"2392",27,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,451
"2393",27,"incon","noncanon",120,"120_Knoblauch",1,1,461
