"","sub","consistency","rotation","imgID","imagename","correct","response_time"
"1873",23,"incon","canon",19,"019_Drucker_Heimdrucker",1,586
"1874",23,"incon","noncanon",54,"054_Schrank_Bueroschrank",0,455
"1875",23,"incon","noncanon",79,"079_Tisch_Schreibtisch",1,879
"1876",23,"con","canon",104,"104_Fahrradstaender",1,658
"1877",23,"incon","noncanon",30,"030_Wippe",1,459
"1878",23,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",1,444
"1879",23,"con","noncanon",115,"115_Kaefig_Vogelkaefig",1,383
"1880",23,"con","canon",15,"015_Blume_Tulpen",1,402
"1881",23,"con","noncanon",89,"089_Eimer_Muelleimer",0,468
"1882",23,"con","canon",106,"106_Hydrant",1,443
"1883",23,"incon","noncanon",107,"107_Kranz_Adventskranz",1,486
"1884",23,"con","noncanon",86,"086_Auto_Polizeiauto",1,388
"1885",23,"con","canon",97,"097_Besteck_Gabel",1,470
"1886",23,"incon","noncanon",31,"031_Muelltonne",1,953
"1887",23,"con","canon",1,"001_Baum_Bonsai",1,468
"1888",23,"incon","canon",37,"037_Mixer_Standmixer",1,557
"1889",23,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,414
"1890",23,"con","canon",119,"119_Paprika",1,330
"1891",23,"con","noncanon",24,"024_Glas_Trinkglas",1,751
"1892",23,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,555
"1893",23,"con","canon",99,"099_Eimer_Wassereimer",1,516
"1894",23,"con","canon",10,"010_Blume_Gaenseblume",1,312
"1895",23,"con","noncanon",36,"036_Roller",1,450
"1896",23,"incon","canon",69,"069_Stuhl_Rollstuhl",1,322
"1897",23,"con","canon",91,"091_Flugzeug_Segelflieger",1,359
"1898",23,"con","canon",63,"063_Sofa_Ecksofa",1,535
"1899",23,"con","noncanon",53,"053_Regal_Wandregal",1,705
"1900",23,"con","noncanon",116,"116_Kamin",1,642
"1901",23,"con","noncanon",62,"062_Sofa_Dreiersofa",1,340
"1902",23,"incon","canon",44,"044_Lampe_Tischleuchte",1,477
"1903",23,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,550
"1904",23,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1153
"1905",23,"con","canon",93,"093_Boot_Kanu",1,509
"1906",23,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,424
"1907",23,"incon","canon",7,"007_Bett_Krankenhausbett",0,676
"1908",23,"con","canon",29,"029_Klavier_Fluegel",1,667
"1909",23,"incon","canon",49,"049_Nuss_Pistazie",1,421
"1910",23,"incon","noncanon",108,"108_MP3player",1,3077
"1911",23,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,422
"1912",23,"incon","noncanon",55,"055_Schrank_Kleiderschrank",1,741
"1913",24,"con","noncanon",57,"057_Seife_Kernseife",1,687
"1914",24,"con","noncanon",16,"016_Computer_Laptop",0,588
"1915",24,"incon","canon",72,"072_Sessel_Ledersessel",1,460
"1916",24,"incon","canon",75,"075_Tisch_Etagentisch",1,630
"1917",24,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,480
"1918",24,"incon","noncanon",99,"099_Eimer_Wassereimer",0,753
"1919",24,"incon","noncanon",1,"001_Baum_Bonsai",0,723
"1920",24,"con","canon",110,"110_Tretauto",1,640
"1921",24,"incon","noncanon",94,"094_Boot_Segelschiff",0,729
"1922",24,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,658
"1923",24,"con","noncanon",23,"023_Glas_Sektglas",1,547
"1924",24,"incon","canon",3,"003_Baum_Tanne",1,393
"1925",24,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,477
"1926",24,"incon","canon",82,"082_Schaukelpferd",1,424
"1927",24,"con","noncanon",43,"043_Lampe_Strassenlaterne",1,546
"1928",24,"incon","noncanon",102,"102_Bett_Kinderbett",1,495
"1929",24,"con","noncanon",7,"007_Bett_Krankenhausbett",0,754
"1930",24,"incon","canon",51,"051_Regal_Holzregal",1,1081
"1931",24,"con","canon",12,"012_Blume_Orchidee",1,479
"1932",24,"con","canon",73,"073_Telefon_Schnurtelefon",1,526
"1933",24,"con","noncanon",8,"008_Bildschirm_Desktop",1,527
"1934",24,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,495
"1935",24,"con","canon",36,"036_Roller",1,447
"1936",24,"incon","noncanon",56,"056_Seife_Fluessigseife",0,833
"1937",24,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,510
"1938",24,"con","canon",46,"046_Besteck_Messer",1,400
"1939",24,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,431
"1940",24,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,576
"1941",24,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,617
"1942",24,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,551
"1943",24,"incon","noncanon",104,"104_Fahrradstaender",0,543
"1944",24,"incon","canon",68,"068_Stuhl_Holzstuhl",1,479
"1945",24,"con","canon",103,"103_Zahnbuerste",1,523
"1946",24,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,843
"1947",24,"con","canon",62,"062_Sofa_Dreiersofa",1,462
"1948",24,"incon","noncanon",106,"106_Hydrant",1,973
"1949",24,"con","canon",11,"011_Blume_Kaktus",0,567
"1950",24,"con","noncanon",18,"018_Computer_Tablet",1,630
"1951",24,"con","noncanon",40,"040_Lampe_Deckenlampe",1,541
"1952",24,"incon","canon",48,"048_Nuss_Mandel",1,455
"1953",24,"incon","canon",85,"085_Auto_Pickuptruck",1,361
"1954",24,"con","canon",117,"117_Muffin",1,632
"1955",24,"con","canon",45,"045_Lampe_Wandlampe",1,604
"1956",24,"incon","noncanon",113,"113_Brezel",1,634
"1957",24,"incon","noncanon",109,"109_Router",1,693
"1958",24,"con","canon",96,"096_Auto_Oldtimer",1,520
"1959",24,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,945
"1960",24,"incon","noncanon",47,"047_Nuss_Erdnuss",1,448
"1961",24,"con","canon",2,"002_Baum_Palme",1,997
"1962",24,"con","noncanon",77,"077_Tisch_Rundtisch",1,852
"1963",24,"incon","canon",120,"120_Knoblauch",1,404
"1964",24,"con","noncanon",74,"074_Telefon_Smartphone",0,688
"1965",24,"con","canon",81,"081_Uhr_Digitaluhr",1,547
"1966",24,"incon","noncanon",91,"091_Flugzeug_Segelflieger",1,380
"1967",24,"con","canon",53,"053_Regal_Wandregal",1,691
"1968",24,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,444
"1969",24,"incon","canon",107,"107_Kranz_Adventskranz",1,698
"1970",24,"incon","canon",31,"031_Muelltonne",1,663
"1971",24,"con","noncanon",61,"061_Sitzbank_Baumbank",0,935
"1972",24,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,417
"1973",24,"con","canon",24,"024_Glas_Trinkglas",1,1085
"1974",24,"incon","canon",67,"067_Stuhl_Buerostuhl",1,743
"1975",24,"incon","noncanon",25,"025_Glas_Weinglas",1,595
"1976",24,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",1,408
"1977",24,"con","canon",38,"038_Toaster_2ScheibenToaster",1,531
"1978",24,"incon","noncanon",80,"080_Uhr_Armbanduhr",0,470
"1979",24,"con","noncanon",44,"044_Lampe_Tischleuchte",1,422
"1980",24,"con","canon",92,"092_Boot_Ruderboot",1,499
"1981",24,"incon","noncanon",83,"083_Ventilator_Standventilator",1,622
"1982",24,"incon","noncanon",93,"093_Boot_Kanu",0,551
"1983",24,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,507
"1984",24,"con","canon",115,"115_Kaefig_Vogelkaefig",1,548
"1985",24,"incon","canon",30,"030_Wippe",1,469
"1986",24,"incon","noncanon",105,"105_Geschenk",1,669
"1987",24,"con","noncanon",49,"049_Nuss_Pistazie",1,557
"1988",24,"incon","noncanon",119,"119_Paprika",1,605
"1989",24,"incon","noncanon",26,"026_Kamera_Digitalkamera",1,535
"1990",24,"incon","canon",52,"052_Regal_Metallregal",1,525
"1991",24,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,398
"1992",24,"incon","canon",79,"079_Tisch_Schreibtisch",1,559
"1993",24,"con","canon",34,"034_Korb_Waeschekorb",1,496
"1994",24,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,454
"1995",24,"incon","noncanon",97,"097_Besteck_Gabel",1,465
"1996",24,"con","noncanon",78,"078_Tisch_Sofatisch",1,690
"1997",24,"incon","noncanon",63,"063_Sofa_Ecksofa",0,826
"1998",24,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",1,554
"1999",24,"incon","noncanon",64,"064_Sofa_Ledersofa",1,562
"2000",24,"con","canon",4,"004_Baum_Weide",1,771
"2001",24,"con","noncanon",5,"005_Bett_Doppelbett",1,787
"2002",24,"incon","canon",60,"060_Sitzbank_Schaukelbank",1,671
"2003",24,"con","noncanon",19,"019_Drucker_Heimdrucker",1,790
"2004",24,"con","noncanon",87,"087_Auto_Panzer",1,902
"2005",24,"incon","noncanon",29,"029_Klavier_Fluegel",1,530
"2006",24,"con","canon",89,"089_Eimer_Muelleimer",1,616
"2007",24,"incon","noncanon",50,"050_Nuss_Wallnuss",1,749
"2008",24,"incon","canon",118,"118_Pilz_Champignon",1,599
"2009",24,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,907
"2010",24,"incon","noncanon",15,"015_Blume_Tulpen",1,798
"2011",24,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,656
"2012",24,"incon","canon",55,"055_Schrank_Kleiderschrank",1,706
"2013",24,"con","noncanon",100,"100_Besteck_Loeffel",1,599
"2014",24,"con","canon",14,"014_Blume_Sonnenblume",1,430
"2015",24,"con","noncanon",13,"013_Blume_Rosen",1,502
"2016",24,"con","noncanon",37,"037_Mixer_Standmixer",0,1112
"2017",24,"con","canon",116,"116_Kamin",1,458
"2018",24,"con","canon",21,"021_Gitarre_Akustikgitarre",1,710
"2019",24,"con","noncanon",112,"112_Wanne_Badewanne",1,409
"2020",24,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,700
"2021",24,"con","noncanon",98,"098_Auto_Van",1,456
"2022",24,"incon","noncanon",10,"010_Blume_Gaenseblume",1,365
"2023",24,"incon","canon",54,"054_Schrank_Bueroschrank",1,602
"2024",24,"con","canon",111,"111_Wagen_Einkaufswagen",0,687
"2025",24,"incon","canon",76,"076_Tisch_Holztisch",1,462
"2026",24,"con","noncanon",6,"006_Bett_Einzelbett",1,790
"2027",24,"incon","canon",101,"101_Becken_Waschbecken",0,777
"2028",24,"incon","canon",108,"108_MP3player",1,489
"2029",24,"con","noncanon",114,"114_Brokkoli",1,747
"2030",24,"con","canon",42,"042_Lampe_Stehlampe",1,506
"2031",24,"con","noncanon",17,"017_Computer_PC",1,767
"2032",24,"con","canon",86,"086_Auto_Polizeiauto",1,472
"2033",25,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",1,1375
"2034",25,"incon","canon",87,"087_Auto_Panzer",1,1684
"2035",25,"con","noncanon",46,"046_Besteck_Messer",1,850
"2036",25,"incon","noncanon",52,"052_Regal_Metallregal",1,758
"2037",25,"con","canon",96,"096_Auto_Oldtimer",1,789
"2038",25,"incon","canon",8,"008_Bildschirm_Desktop",1,827
"2039",25,"con","canon",23,"023_Glas_Sektglas",1,648
"2040",25,"incon","noncanon",12,"012_Blume_Orchidee",1,911
"2041",25,"incon","noncanon",97,"097_Besteck_Gabel",1,712
"2042",25,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,619
"2043",25,"incon","canon",114,"114_Brokkoli",1,1396
"2044",25,"con","noncanon",17,"017_Computer_PC",1,1026
"2045",25,"con","canon",109,"109_Router",1,921
"2046",25,"incon","canon",74,"074_Telefon_Smartphone",1,830
"2047",25,"con","noncanon",13,"013_Blume_Rosen",1,1339
"2048",25,"con","noncanon",113,"113_Brezel",1,564
"2049",25,"con","noncanon",66,"066_Stuhl_Barstuhl",0,1479
"2050",25,"incon","canon",119,"119_Paprika",1,546
"2051",25,"incon","canon",48,"048_Nuss_Mandel",1,836
"2052",25,"con","noncanon",19,"019_Drucker_Heimdrucker",1,641
"2053",25,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,550
"2054",25,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,1305
"2055",25,"incon","noncanon",63,"063_Sofa_Ecksofa",0,1205
"2056",25,"con","canon",51,"051_Regal_Holzregal",1,1187
"2057",25,"incon","noncanon",36,"036_Roller",1,1360
"2058",25,"con","noncanon",4,"004_Baum_Weide",1,1446
"2059",25,"con","canon",95,"095_Boot_Kreuzfahrtschiff",1,734
"2060",25,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1628
"2061",25,"incon","canon",30,"030_Wippe",1,985
"2062",25,"incon","canon",108,"108_MP3player",1,996
"2063",25,"con","canon",6,"006_Bett_Einzelbett",1,852
"2064",25,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,978
"2065",25,"incon","canon",5,"005_Bett_Doppelbett",1,829
"2066",25,"incon","noncanon",72,"072_Sessel_Ledersessel",1,1965
"2067",25,"incon","noncanon",15,"015_Blume_Tulpen",1,699
"2068",25,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,1143
"2069",25,"incon","noncanon",118,"118_Pilz_Champignon",1,525
"2070",25,"con","canon",65,"065_Sofa_Zweiersofa",1,705
"2071",25,"con","noncanon",31,"031_Muelltonne",1,1298
"2072",25,"incon","noncanon",99,"099_Eimer_Wassereimer",1,1575
"2073",25,"con","noncanon",1,"001_Baum_Bonsai",1,1356
"2074",25,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,766
"2075",25,"con","canon",98,"098_Auto_Van",1,749
"2076",25,"con","noncanon",61,"061_Sitzbank_Baumbank",0,932
"2077",25,"con","canon",34,"034_Korb_Waeschekorb",1,858
"2078",25,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,853
"2079",25,"con","noncanon",47,"047_Nuss_Erdnuss",1,877
"2080",25,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,750
"2081",25,"con","canon",84,"084_Ventilator_Tischventilator",1,546
"2082",25,"incon","canon",112,"112_Wanne_Badewanne",1,539
"2083",25,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,628
"2084",25,"con","noncanon",86,"086_Auto_Polizeiauto",1,967
"2085",25,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1319
"2086",25,"con","canon",50,"050_Nuss_Wallnuss",1,602
"2087",25,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,1057
"2088",25,"incon","noncanon",37,"037_Mixer_Standmixer",0,1331
"2089",25,"incon","noncanon",49,"049_Nuss_Pistazie",1,553
"2090",25,"incon","noncanon",2,"002_Baum_Palme",1,614
"2091",25,"con","canon",45,"045_Lampe_Wandlampe",1,606
"2092",25,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,709
"2093",25,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,578
"2094",25,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,762
"2095",25,"con","canon",110,"110_Tretauto",1,601
"2096",25,"incon","canon",3,"003_Baum_Tanne",1,493
"2097",25,"con","noncanon",76,"076_Tisch_Holztisch",1,1022
"2098",25,"incon","canon",56,"056_Seife_Fluessigseife",1,1237
"2099",25,"con","noncanon",57,"057_Seife_Kernseife",1,725
"2100",25,"con","noncanon",93,"093_Boot_Kanu",0,1057
"2101",25,"con","canon",106,"106_Hydrant",1,876
"2102",25,"incon","canon",60,"060_Sitzbank_Schaukelbank",1,824
"2103",25,"incon","noncanon",105,"105_Geschenk",1,1370
"2104",25,"incon","noncanon",11,"011_Blume_Kaktus",1,1269
"2105",25,"con","canon",120,"120_Knoblauch",1,502
"2106",25,"incon","noncanon",78,"078_Tisch_Sofatisch",1,1677
"2107",25,"incon","canon",117,"117_Muffin",1,854
"2108",25,"incon","canon",85,"085_Auto_Pickuptruck",1,526
"2109",25,"con","noncanon",16,"016_Computer_Laptop",1,732
"2110",25,"con","noncanon",26,"026_Kamera_Digitalkamera",1,765
"2111",25,"incon","canon",103,"103_Zahnbuerste",1,448
"2112",25,"incon","canon",81,"081_Uhr_Digitaluhr",0,1031
"2113",25,"incon","noncanon",55,"055_Schrank_Kleiderschrank",1,660
"2114",25,"incon","canon",29,"029_Klavier_Fluegel",1,600
"2115",25,"con","canon",83,"083_Ventilator_Standventilator",1,555
"2116",25,"incon","noncanon",79,"079_Tisch_Schreibtisch",1,1279
"2117",25,"incon","noncanon",53,"053_Regal_Wandregal",1,624
"2118",25,"incon","canon",25,"025_Glas_Weinglas",1,778
"2119",25,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,686
"2120",25,"con","noncanon",92,"092_Boot_Ruderboot",1,755
"2121",25,"con","canon",100,"100_Besteck_Loeffel",1,430
"2122",25,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1019
"2123",25,"incon","noncanon",101,"101_Becken_Waschbecken",0,863
"2124",25,"con","noncanon",42,"042_Lampe_Stehlampe",1,891
"2125",25,"incon","noncanon",10,"010_Blume_Gaenseblume",1,487
"2126",25,"incon","canon",89,"089_Eimer_Muelleimer",1,711
"2127",25,"incon","noncanon",82,"082_Schaukelpferd",1,687
"2128",25,"con","noncanon",14,"014_Blume_Sonnenblume",1,1012
"2129",25,"incon","canon",80,"080_Uhr_Armbanduhr",0,2045
"2130",25,"con","noncanon",54,"054_Schrank_Bueroschrank",1,657
"2131",25,"incon","canon",91,"091_Flugzeug_Segelflieger",1,596
"2132",25,"incon","canon",24,"024_Glas_Trinkglas",1,1060
"2133",25,"con","noncanon",75,"075_Tisch_Etagentisch",1,2109
"2134",25,"incon","noncanon",94,"094_Boot_Segelschiff",1,847
"2135",25,"con","noncanon",116,"116_Kamin",1,913
"2136",25,"con","noncanon",62,"062_Sofa_Dreiersofa",1,1368
"2137",25,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1530
"2138",25,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1789
"2139",25,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",1,723
"2140",25,"incon","canon",104,"104_Fahrradstaender",1,1502
"2141",25,"con","canon",7,"007_Bett_Krankenhausbett",1,1468
"2142",25,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,768
"2143",25,"con","canon",69,"069_Stuhl_Rollstuhl",0,1263
"2144",25,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,1250
"2145",25,"con","canon",77,"077_Tisch_Rundtisch",1,598
"2146",25,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,738
"2147",25,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1420
"2148",25,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",1,979
"2149",25,"con","canon",102,"102_Bett_Kinderbett",1,887
"2150",25,"incon","noncanon",64,"064_Sofa_Ledersofa",1,775
"2151",25,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,824
"2152",26,"con","canon",36,"036_Roller",1,808
"2153",26,"incon","noncanon",89,"089_Eimer_Muelleimer",0,3915
"2154",26,"incon","noncanon",74,"074_Telefon_Smartphone",0,1556
"2155",26,"con","noncanon",110,"110_Tretauto",1,1110
"2156",26,"incon","canon",31,"031_Muelltonne",1,1347
"2157",26,"con","canon",2,"002_Baum_Palme",1,869
"2158",26,"incon","canon",47,"047_Nuss_Erdnuss",1,833
"2159",26,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,873
"2160",26,"con","canon",115,"115_Kaefig_Vogelkaefig",1,1638
"2161",26,"incon","noncanon",85,"085_Auto_Pickuptruck",1,670
"2162",26,"incon","noncanon",56,"056_Seife_Fluessigseife",0,1317
"2163",26,"con","noncanon",65,"065_Sofa_Zweiersofa",1,872
"2164",26,"con","canon",111,"111_Wagen_Einkaufswagen",1,1000
"2165",26,"incon","noncanon",25,"025_Glas_Weinglas",1,2101
"2166",26,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,1004
"2167",26,"con","noncanon",23,"023_Glas_Sektglas",1,661
"2168",26,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,894
"2169",26,"incon","canon",73,"073_Telefon_Schnurtelefon",1,768
"2170",26,"con","canon",82,"082_Schaukelpferd",1,505
"2171",26,"incon","canon",16,"016_Computer_Laptop",1,576
"2172",26,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,723
"2173",26,"incon","canon",116,"116_Kamin",1,1137
"2174",26,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",1,1639
"2175",26,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,622
"2176",26,"incon","noncanon",91,"091_Flugzeug_Segelflieger",1,658
"2177",26,"con","noncanon",83,"083_Ventilator_Standventilator",1,942
"2178",26,"incon","canon",113,"113_Brezel",1,565
"2179",26,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1167
"2180",26,"con","noncanon",106,"106_Hydrant",1,475
"2181",26,"con","canon",78,"078_Tisch_Sofatisch",1,545
"2182",26,"con","canon",10,"010_Blume_Gaenseblume",1,575
"2183",26,"incon","noncanon",24,"024_Glas_Trinkglas",1,902
"2184",26,"con","noncanon",6,"006_Bett_Einzelbett",1,1076
"2185",26,"incon","noncanon",104,"104_Fahrradstaender",1,778
"2186",26,"con","canon",97,"097_Besteck_Gabel",1,795
"2187",26,"con","canon",72,"072_Sessel_Ledersessel",1,728
"2188",26,"incon","canon",17,"017_Computer_PC",1,892
"2189",26,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,455
"2190",26,"con","noncanon",51,"051_Regal_Holzregal",1,791
"2191",26,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1314
"2192",26,"con","noncanon",45,"045_Lampe_Wandlampe",1,972
"2193",26,"incon","noncanon",108,"108_MP3player",0,1969
"2194",26,"incon","canon",26,"026_Kamera_Digitalkamera",1,494
"2195",26,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,504
"2196",26,"incon","canon",13,"013_Blume_Rosen",1,441
"2197",26,"con","noncanon",120,"120_Knoblauch",1,486
"2198",26,"incon","canon",62,"062_Sofa_Dreiersofa",1,588
"2199",26,"con","canon",88,"088_Flugzeug_Kampfflieger",1,481
"2200",26,"incon","noncanon",87,"087_Auto_Panzer",1,757
"2201",26,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,475
"2202",26,"con","noncanon",102,"102_Bett_Kinderbett",1,482
"2203",26,"con","canon",64,"064_Sofa_Ledersofa",1,468
"2204",26,"con","canon",94,"094_Boot_Segelschiff",1,423
"2205",26,"con","canon",107,"107_Kranz_Adventskranz",1,774
"2206",26,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,520
"2207",26,"incon","canon",92,"092_Boot_Ruderboot",1,623
"2208",26,"con","noncanon",34,"034_Korb_Waeschekorb",1,625
"2209",26,"incon","canon",4,"004_Baum_Weide",1,616
"2210",26,"con","noncanon",100,"100_Besteck_Loeffel",1,450
"2211",26,"incon","noncanon",5,"005_Bett_Doppelbett",1,770
"2212",26,"incon","noncanon",119,"119_Paprika",1,554
"2213",26,"con","noncanon",84,"084_Ventilator_Tischventilator",1,728
"2214",26,"incon","canon",61,"061_Sitzbank_Baumbank",1,808
"2215",26,"incon","noncanon",117,"117_Muffin",1,780
"2216",26,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,416
"2217",26,"incon","noncanon",48,"048_Nuss_Mandel",1,566
"2218",26,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,585
"2219",26,"con","noncanon",77,"077_Tisch_Rundtisch",1,619
"2220",26,"con","canon",105,"105_Geschenk",1,415
"2221",26,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,1806
"2222",26,"con","canon",53,"053_Regal_Wandregal",1,561
"2223",26,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,405
"2224",26,"con","canon",44,"044_Lampe_Tischleuchte",1,489
"2225",26,"con","noncanon",109,"109_Router",1,1157
"2226",26,"incon","noncanon",3,"003_Baum_Tanne",1,595
"2227",26,"con","canon",55,"055_Schrank_Kleiderschrank",1,691
"2228",26,"incon","noncanon",114,"114_Brokkoli",1,1056
"2229",26,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,941
"2230",26,"con","canon",63,"063_Sofa_Ecksofa",1,1010
"2231",26,"incon","canon",1,"001_Baum_Bonsai",1,451
"2232",26,"con","canon",52,"052_Regal_Metallregal",1,685
"2233",26,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",0,1052
"2234",26,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1101
"2235",26,"incon","canon",76,"076_Tisch_Holztisch",1,1295
"2236",26,"incon","canon",14,"014_Blume_Sonnenblume",1,508
"2237",26,"incon","canon",19,"019_Drucker_Heimdrucker",1,1262
"2238",26,"incon","canon",46,"046_Besteck_Messer",1,388
"2239",26,"con","noncanon",18,"018_Computer_Tablet",0,1190
"2240",26,"con","canon",40,"040_Lampe_Deckenlampe",1,561
"2241",26,"incon","canon",66,"066_Stuhl_Barstuhl",1,562
"2242",26,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1507
"2243",26,"con","noncanon",7,"007_Bett_Krankenhausbett",1,702
"2244",26,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,494
"2245",26,"con","noncanon",96,"096_Auto_Oldtimer",1,546
"2246",26,"con","canon",79,"079_Tisch_Schreibtisch",1,499
"2247",26,"con","canon",11,"011_Blume_Kaktus",1,786
"2248",26,"con","canon",43,"043_Lampe_Strassenlaterne",1,807
"2249",26,"con","canon",15,"015_Blume_Tulpen",1,396
"2250",26,"con","canon",99,"099_Eimer_Wassereimer",1,465
"2251",26,"incon","canon",42,"042_Lampe_Stehlampe",1,399
"2252",26,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",1,621
"2253",26,"con","canon",101,"101_Becken_Waschbecken",1,524
"2254",26,"incon","canon",93,"093_Boot_Kanu",1,531
"2255",26,"con","noncanon",98,"098_Auto_Van",1,398
"2256",26,"incon","canon",68,"068_Stuhl_Holzstuhl",1,334
"2257",26,"con","canon",118,"118_Pilz_Champignon",1,369
"2258",26,"incon","canon",86,"086_Auto_Polizeiauto",1,322
"2259",26,"incon","canon",75,"075_Tisch_Etagentisch",1,337
"2260",26,"incon","canon",54,"054_Schrank_Bueroschrank",1,580
"2261",26,"incon","noncanon",8,"008_Bildschirm_Desktop",1,523
"2262",26,"con","canon",37,"037_Mixer_Standmixer",1,354
"2263",26,"incon","noncanon",30,"030_Wippe",0,1316
"2264",26,"incon","noncanon",112,"112_Wanne_Badewanne",1,397
"2265",26,"con","noncanon",50,"050_Nuss_Wallnuss",1,500
"2266",26,"incon","noncanon",29,"029_Klavier_Fluegel",1,597
"2267",26,"incon","noncanon",103,"103_Zahnbuerste",1,327
"2268",26,"con","canon",12,"012_Blume_Orchidee",1,346
"2269",26,"con","canon",49,"049_Nuss_Pistazie",1,343
"2270",26,"incon","noncanon",81,"081_Uhr_Digitaluhr",0,1316
"2271",27,"con","noncanon",108,"108_MP3player",0,651
"2272",27,"con","noncanon",104,"104_Fahrradstaender",1,550
"2273",27,"incon","noncanon",69,"069_Stuhl_Rollstuhl",0,871
"2274",27,"con","noncanon",74,"074_Telefon_Smartphone",1,814
"2275",27,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,955
"2276",27,"con","canon",47,"047_Nuss_Erdnuss",1,531
"2277",27,"con","canon",113,"113_Brezel",1,363
"2278",27,"con","canon",19,"019_Drucker_Heimdrucker",1,573
