"","sub","consistency","rotation","imgID","imagename","correct","response_time","log_RT"
"3022",32,"incon","noncanon",92,"092_Boot_Ruderboot",1,684,6.52795791762255
"3023",32,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,494,6.20253551718792
"3024",32,"incon","noncanon",76,"076_Tisch_Holztisch",1,432,6.06842558824411
"3025",32,"con","canon",106,"106_Hydrant",1,401,5.99396142730657
"3027",32,"con","canon",94,"094_Boot_Segelschiff",1,718,6.57646956904822
"3028",32,"con","noncanon",48,"048_Nuss_Mandel",1,359,5.88332238848828
"3029",32,"con","canon",25,"025_Glas_Weinglas",1,399,5.98896141688986
"3030",32,"con","canon",31,"031_Muelltonne",1,623,6.43454651878745
"3032",32,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,681,6.52356230614951
"3033",32,"con","noncanon",75,"075_Tisch_Etagentisch",1,748,6.61740297797448
"3034",32,"con","noncanon",89,"089_Eimer_Muelleimer",1,824,6.71417052990947
"3035",32,"incon","noncanon",116,"116_Kamin",1,786,6.66695679242921
"3036",32,"con","noncanon",84,"084_Ventilator_Tischventilator",1,448,6.10479323241498
"3037",32,"con","canon",96,"096_Auto_Oldtimer",1,525,6.26339826259162
"3038",32,"incon","canon",14,"014_Blume_Sonnenblume",1,507,6.22851100359118
"3040",32,"incon","canon",46,"046_Besteck_Messer",1,1297,7.16780918431644
"3041",32,"incon","canon",15,"015_Blume_Tulpen",1,467,6.1463292576689
"3042",32,"con","canon",54,"054_Schrank_Bueroschrank",1,734,6.59850902861452
"3043",32,"incon","canon",101,"101_Becken_Waschbecken",1,775,6.65286302935335
"3044",32,"con","noncanon",29,"029_Klavier_Fluegel",1,707,6.56103066589657
"3045",32,"con","canon",91,"091_Flugzeug_Segelflieger",1,559,6.3261494731551
"3047",32,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,564,6.33505425149806
"3048",32,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,674,6.51323011091231
"3050",32,"incon","noncanon",77,"077_Tisch_Rundtisch",1,1068,6.97354301952014
"3051",32,"con","canon",68,"068_Stuhl_Holzstuhl",1,566,6.33859407820318
"3053",32,"con","noncanon",49,"049_Nuss_Pistazie",1,479,6.17170059741091
"3054",32,"con","canon",82,"082_Schaukelpferd",1,412,6.02102334934953
"3056",32,"incon","canon",108,"108_MP3player",1,690,6.5366915975913
"3057",32,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,520,6.25382881157547
"3058",32,"incon","noncanon",36,"036_Roller",1,630,6.44571981938558
"3059",32,"incon","noncanon",56,"056_Seife_Fluessigseife",1,614,6.41999492814714
"3060",32,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",1,649,6.47543271670409
"3061",32,"incon","canon",86,"086_Auto_Polizeiauto",1,501,6.21660610108486
"3062",32,"con","canon",85,"085_Auto_Pickuptruck",1,559,6.3261494731551
"3063",32,"con","canon",40,"040_Lampe_Deckenlampe",1,514,6.24222326545517
"3064",32,"incon","noncanon",62,"062_Sofa_Dreiersofa",1,669,6.50578406012823
"3065",32,"incon","canon",110,"110_Tretauto",1,651,6.47850964220857
"3066",32,"incon","canon",12,"012_Blume_Orchidee",1,406,6.00635315960173
"3067",32,"con","noncanon",80,"080_Uhr_Armbanduhr",1,1023,6.93049476595163
"3069",32,"con","noncanon",44,"044_Lampe_Tischleuchte",1,725,6.58617165485467
"3070",32,"con","canon",61,"061_Sitzbank_Baumbank",1,1075,6.98007594056176
"3071",32,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,426,6.05443934626937
"3072",32,"con","canon",22,"022_Gitarre_Elektrogitarre",1,374,5.92425579741453
"3073",32,"con","noncanon",83,"083_Ventilator_Standventilator",1,433,6.07073772800249
"3074",32,"con","noncanon",53,"053_Regal_Wandregal",1,458,6.12686918411419
"3075",32,"con","canon",117,"117_Muffin",1,453,6.11589212548303
"3076",32,"con","canon",81,"081_Uhr_Digitaluhr",1,458,6.12686918411419
"3077",32,"con","canon",11,"011_Blume_Kaktus",1,579,6.361302477573
"3078",32,"con","noncanon",26,"026_Kamera_Digitalkamera",1,771,6.64768837356333
"3079",32,"incon","canon",42,"042_Lampe_Stehlampe",1,363,5.89440283426485
"3080",32,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,485,6.18414889093748
"3081",32,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,446,6.10031895202006
"3082",32,"incon","noncanon",87,"087_Auto_Panzer",1,608,6.41017488196617
"3083",32,"con","canon",57,"057_Seife_Kernseife",1,543,6.29710931993394
"3084",32,"con","noncanon",72,"072_Sessel_Ledersessel",1,451,6.11146733950268
"3085",32,"con","canon",37,"037_Mixer_Standmixer",1,514,6.24222326545517
"3086",32,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,746,6.61472560020376
"3087",32,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,612,6.41673228251233
"3088",32,"incon","noncanon",4,"004_Baum_Weide",1,447,6.10255859461357
"3089",32,"con","noncanon",99,"099_Eimer_Wassereimer",1,695,6.54391184556479
"3090",32,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,545,6.30078579466324
"3091",32,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,661,6.49375383985169
"3092",32,"incon","canon",13,"013_Blume_Rosen",1,720,6.5792512120101
"3093",32,"con","noncanon",30,"030_Wippe",1,463,6.13772705408623
"3094",32,"con","noncanon",102,"102_Bett_Kinderbett",1,464,6.13988455222626
"3095",32,"incon","canon",51,"051_Regal_Holzregal",1,595,6.38856140554563
"3096",32,"incon","canon",104,"104_Fahrradstaender",1,812,6.69950034016168
"3097",32,"incon","canon",73,"073_Telefon_Schnurtelefon",1,660,6.49223983502047
"3098",32,"con","canon",98,"098_Auto_Van",1,1365,7.21890970761906
"3099",32,"con","canon",52,"052_Regal_Metallregal",1,428,6.0591231955818
"3100",32,"con","canon",5,"005_Bett_Doppelbett",1,745,6.61338421837956
"3101",32,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,384,5.95064255258773
"3102",32,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,560,6.32793678372919
"3103",32,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,825,6.71538338633468
"3104",32,"incon","noncanon",50,"050_Nuss_Wallnuss",1,417,6.0330862217988
"3105",32,"con","canon",105,"105_Geschenk",1,452,6.11368217983223
"3106",32,"con","canon",103,"103_Zahnbuerste",1,464,6.13988455222626
"3107",32,"con","canon",60,"060_Sitzbank_Schaukelbank",1,1689,7.4318919168078
"3108",32,"con","noncanon",55,"055_Schrank_Kleiderschrank",1,1271,7.14755927118945
"3109",4,"con","canon",31,"031_Muelltonne",1,739,6.6052979209482
"3111",4,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,517,6.24804287450843
"3113",4,"incon","canon",19,"019_Drucker_Heimdrucker",1,563,6.33327962813969
"3114",4,"incon","noncanon",107,"107_Kranz_Adventskranz",1,491,6.19644412779452
"3115",4,"con","noncanon",120,"120_Knoblauch",1,524,6.26149168432104
"3116",4,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,483,6.18001665365257
"3118",4,"incon","canon",96,"096_Auto_Oldtimer",1,432,6.06842558824411
"3119",4,"con","noncanon",74,"074_Telefon_Smartphone",1,785,6.66568371778241
"3120",4,"con","noncanon",34,"034_Korb_Waeschekorb",1,646,6.4707995037826
"3121",4,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,684,6.52795791762255
"3122",4,"incon","noncanon",57,"057_Seife_Kernseife",1,638,6.45833828334479
"3123",4,"incon","noncanon",62,"062_Sofa_Dreiersofa",1,752,6.62273632394984
"3124",4,"incon","noncanon",72,"072_Sessel_Ledersessel",1,778,6.65672652417839
"3125",4,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,680,6.52209279817015
"3126",4,"con","noncanon",4,"004_Baum_Weide",1,581,6.36475075685191
"3127",4,"incon","noncanon",46,"046_Besteck_Messer",1,595,6.38856140554563
"3129",4,"incon","canon",51,"051_Regal_Holzregal",1,650,6.47697236288968
"3130",4,"con","canon",26,"026_Kamera_Digitalkamera",1,632,6.44888939414686
"3131",4,"con","noncanon",54,"054_Schrank_Bueroschrank",1,606,6.40687998606931
"3132",4,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,416,6.03068526026126
"3133",4,"con","canon",84,"084_Ventilator_Tischventilator",1,413,6.02344759296103
"3134",4,"con","canon",49,"049_Nuss_Pistazie",1,522,6.25766758788264
"3136",4,"con","canon",68,"068_Stuhl_Holzstuhl",1,426,6.05443934626937
"3137",4,"incon","noncanon",114,"114_Brokkoli",1,433,6.07073772800249
"3138",4,"incon","noncanon",55,"055_Schrank_Kleiderschrank",1,580,6.36302810354046
"3139",4,"con","canon",91,"091_Flugzeug_Segelflieger",1,483,6.18001665365257
"3140",4,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,653,6.48157712927643
"3142",4,"incon","noncanon",104,"104_Fahrradstaender",1,582,6.36647044773144
"3143",4,"incon","noncanon",47,"047_Nuss_Erdnuss",1,377,5.93224518744801
"3144",4,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",1,1003,6.91075078796194
"3145",4,"con","canon",2,"002_Baum_Palme",1,356,5.87493073085203
"3146",4,"incon","canon",14,"014_Blume_Sonnenblume",1,437,6.07993319509559
"3147",4,"con","canon",103,"103_Zahnbuerste",1,1001,6.90875477931522
"3148",4,"con","noncanon",6,"006_Bett_Einzelbett",1,427,6.05678401322862
"3149",4,"incon","canon",98,"098_Auto_Van",1,651,6.47850964220857
"3151",4,"con","noncanon",101,"101_Becken_Waschbecken",1,887,6.78784498230958
"3152",4,"con","noncanon",24,"024_Glas_Trinkglas",1,531,6.27476202124194
"3153",4,"con","noncanon",65,"065_Sofa_Zweiersofa",1,425,6.05208916892442
"3154",4,"con","noncanon",106,"106_Hydrant",1,436,6.07764224334903
"3155",4,"incon","canon",110,"110_Tretauto",1,562,6.33150184989369
"3156",4,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,443,6.09356977004514
"3157",4,"con","canon",97,"097_Besteck_Gabel",1,470,6.1527326947041
"3158",4,"con","canon",43,"043_Lampe_Strassenlaterne",1,550,6.30991827822652
"3159",4,"incon","canon",25,"025_Glas_Weinglas",1,588,6.37672694789863
"3160",4,"incon","noncanon",56,"056_Seife_Fluessigseife",1,651,6.47850964220857
"3161",4,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,604,6.40357419793482
"3162",4,"incon","noncanon",53,"053_Regal_Wandregal",1,764,6.63856778916652
"3163",4,"incon","canon",8,"008_Bildschirm_Desktop",1,383,5.94803498918065
"3164",4,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,644,6.46769872610435
"3165",4,"con","noncanon",100,"100_Besteck_Loeffel",1,480,6.17378610390194
"3166",4,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,666,6.50128967054039
"3167",4,"con","canon",92,"092_Boot_Ruderboot",1,605,6.40522845803084
"3168",4,"con","noncanon",105,"105_Geschenk",1,697,6.54678541076052
"3169",4,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,1053,6.95939851213398
"3170",4,"con","canon",48,"048_Nuss_Mandel",1,652,6.48004456192665
"3172",4,"incon","canon",5,"005_Bett_Doppelbett",1,822,6.71174039505618
"3173",4,"incon","canon",3,"003_Baum_Tanne",1,886,6.78671695060508
"3174",4,"incon","noncanon",15,"015_Blume_Tulpen",1,825,6.71538338633468
"3175",4,"con","noncanon",119,"119_Paprika",1,950,6.85646198459459
"3177",4,"incon","canon",116,"116_Kamin",1,680,6.52209279817015
"3178",4,"incon","noncanon",109,"109_Router",1,869,6.76734312526539
"3179",4,"con","noncanon",93,"093_Boot_Kanu",1,806,6.69208374250663
"3180",4,"incon","canon",40,"040_Lampe_Deckenlampe",1,625,6.4377516497364
"3181",4,"con","noncanon",50,"050_Nuss_Wallnuss",1,428,6.0591231955818
"3182",4,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,432,6.06842558824411
"3183",4,"incon","noncanon",52,"052_Regal_Metallregal",1,470,6.1527326947041
"3184",4,"con","canon",118,"118_Pilz_Champignon",1,740,6.60665018619822
"3185",4,"con","canon",117,"117_Muffin",1,478,6.16961073249146
"3186",4,"con","canon",76,"076_Tisch_Holztisch",1,941,6.84694313958538
"3187",4,"con","noncanon",108,"108_MP3player",1,1018,6.92559519711047
"3188",4,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",1,573,6.35088571671474
"3189",4,"incon","canon",99,"099_Eimer_Wassereimer",1,447,6.10255859461357
"3190",4,"con","canon",11,"011_Blume_Kaktus",1,771,6.64768837356333
"3193",4,"incon","canon",10,"010_Blume_Gaenseblume",1,500,6.21460809842219
"3194",4,"con","canon",70,"070_Stuhl_Schalenstuhl",1,530,6.27287700654617
"3195",4,"incon","canon",23,"023_Glas_Sektglas",1,480,6.17378610390194
"3196",4,"incon","canon",69,"069_Stuhl_Rollstuhl",1,585,6.37161184723186
"3197",4,"incon","canon",13,"013_Blume_Rosen",1,605,6.40522845803084
"3198",4,"incon","canon",86,"086_Auto_Polizeiauto",1,682,6.52502965784346
"3199",4,"incon","noncanon",17,"017_Computer_PC",1,1153,7.05012252026906
"3200",4,"con","noncanon",44,"044_Lampe_Tischleuchte",1,582,6.36647044773144
"3201",4,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,513,6.24027584517077
"3202",4,"con","canon",78,"078_Tisch_Sofatisch",1,643,6.46614472423762
"3204",4,"con","canon",73,"073_Telefon_Schnurtelefon",1,586,6.37331978957701
"3205",4,"incon","canon",87,"087_Auto_Panzer",1,638,6.45833828334479
"3206",4,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,688,6.53378883793334
"3207",4,"incon","noncanon",42,"042_Lampe_Stehlampe",1,761,6.63463335786169
"3208",4,"incon","canon",112,"112_Wanne_Badewanne",1,690,6.5366915975913
"3209",4,"incon","noncanon",16,"016_Computer_Laptop",1,668,6.50428817353665
"3210",4,"con","noncanon",30,"030_Wippe",1,1094,6.99759598298193
"3212",4,"incon","noncanon",37,"037_Mixer_Standmixer",1,634,6.45204895443723
"3213",4,"con","canon",94,"094_Boot_Segelschiff",1,556,6.32076829425058
"3214",4,"incon","canon",83,"083_Ventilator_Standventilator",1,529,6.2709884318583
"3215",4,"con","canon",1,"001_Baum_Bonsai",1,429,6.06145691892802
"3216",4,"incon","canon",36,"036_Roller",1,443,6.09356977004514
"3217",4,"con","noncanon",75,"075_Tisch_Etagentisch",1,2216,7.70345904786717
"3218",4,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,834,6.72623340235875
"3219",4,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,654,6.4831073514572
"3220",4,"incon","canon",85,"085_Auto_Pickuptruck",1,376,5.92958914338989
"3221",4,"incon","canon",66,"066_Stuhl_Barstuhl",1,485,6.18414889093748
"3222",4,"incon","canon",113,"113_Brezel",1,448,6.10479323241498
"3224",4,"con","canon",82,"082_Schaukelpferd",1,547,6.30444880242198
"3225",4,"con","canon",102,"102_Bett_Kinderbett",1,566,6.33859407820318
"3226",4,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,415,6.0282785202307
"3227",4,"con","canon",21,"021_Gitarre_Akustikgitarre",1,384,5.95064255258773
"3229",5,"con","noncanon",57,"057_Seife_Kernseife",1,979,6.88653164253051
"3230",5,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,762,6.63594655568665
"3231",5,"incon","noncanon",116,"116_Kamin",1,1345,7.20414929203594
"3232",5,"incon","noncanon",113,"113_Brezel",1,938,6.84374994900622
"3233",5,"con","canon",45,"045_Lampe_Wandlampe",1,875,6.77422388635761
"3235",5,"incon","canon",73,"073_Telefon_Schnurtelefon",1,796,6.67959918584438
"3236",5,"incon","canon",83,"083_Ventilator_Standventilator",1,713,6.5694814204143
"3237",5,"incon","noncanon",49,"049_Nuss_Pistazie",1,733,6.59714570188665
"3238",5,"incon","canon",109,"109_Router",1,601,6.39859493453521
"3239",5,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,524,6.26149168432104
"3240",5,"incon","canon",37,"037_Mixer_Standmixer",1,571,6.34738920965601
"3241",5,"con","canon",75,"075_Tisch_Etagentisch",1,582,6.36647044773144
"3242",5,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",1,938,6.84374994900622
"3243",5,"incon","canon",5,"005_Bett_Doppelbett",1,509,6.23244801655052
"3245",5,"incon","canon",55,"055_Schrank_Kleiderschrank",1,606,6.40687998606931
"3246",5,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",1,1370,7.22256601882217
"3247",5,"con","canon",103,"103_Zahnbuerste",1,604,6.40357419793482
"3248",5,"incon","canon",24,"024_Glas_Trinkglas",1,481,6.17586727010576
"3249",5,"con","canon",101,"101_Becken_Waschbecken",1,709,6.56385552653213
"3250",5,"con","canon",117,"117_Muffin",1,482,6.1779441140506
"3251",5,"incon","canon",99,"099_Eimer_Wassereimer",1,469,6.15060276844628
"3252",5,"incon","noncanon",6,"006_Bett_Einzelbett",1,676,6.51619307604296
"3253",5,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",1,420,6.04025471127741
"3254",5,"con","canon",80,"080_Uhr_Armbanduhr",1,401,5.99396142730657
"3255",5,"con","noncanon",51,"051_Regal_Holzregal",1,752,6.62273632394984
"3256",5,"incon","noncanon",34,"034_Korb_Waeschekorb",1,415,6.0282785202307
"3257",5,"con","noncanon",31,"031_Muelltonne",1,596,6.39024066706535
"3258",5,"incon","noncanon",30,"030_Wippe",1,542,6.29526600143965
"3259",5,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1114,7.01571242048723
"3260",5,"incon","canon",62,"062_Sofa_Dreiersofa",1,399,5.98896141688986
"3261",5,"con","noncanon",63,"063_Sofa_Ecksofa",1,740,6.60665018619822
"3262",5,"con","canon",25,"025_Glas_Weinglas",1,353,5.8664680569333
"3263",5,"con","canon",40,"040_Lampe_Deckenlampe",1,605,6.40522845803084
"3264",5,"incon","noncanon",94,"094_Boot_Segelschiff",1,627,6.44094654063292
"3265",5,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,700,6.5510803350434
"3266",5,"incon","canon",14,"014_Blume_Sonnenblume",1,343,5.83773044716594
"3267",5,"con","canon",95,"095_Boot_Kreuzfahrtschiff",1,435,6.07534603108868
"3268",5,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,703,6.55535689181067
"3269",5,"con","canon",98,"098_Auto_Van",1,434,6.07304453410041
"3270",5,"incon","noncanon",102,"102_Bett_Kinderbett",1,416,6.03068526026126
"3271",5,"incon","canon",91,"091_Flugzeug_Segelflieger",1,488,6.19031540585315
"3272",5,"incon","canon",64,"064_Sofa_Ledersofa",1,324,5.78074351579233
"3274",5,"con","canon",111,"111_Wagen_Einkaufswagen",1,388,5.96100533962327
"3275",5,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,397,5.98393628068719
"3277",5,"con","noncanon",96,"096_Auto_Oldtimer",1,505,6.22455842927536
"3278",5,"con","canon",72,"072_Sessel_Ledersessel",1,538,6.28785856016178
"3279",5,"incon","noncanon",13,"013_Blume_Rosen",1,797,6.68085467879022
"3280",5,"incon","noncanon",8,"008_Bildschirm_Desktop",1,851,6.74641212857337
"3281",5,"incon","canon",107,"107_Kranz_Adventskranz",1,511,6.2363695902037
"3282",5,"incon","canon",53,"053_Regal_Wandregal",1,586,6.37331978957701
"3283",5,"incon","noncanon",114,"114_Brokkoli",1,566,6.33859407820318
"3284",5,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",1,785,6.66568371778241
"3285",5,"incon","noncanon",43,"043_Lampe_Strassenlaterne",1,491,6.19644412779452
"3286",5,"con","canon",120,"120_Knoblauch",1,453,6.11589212548303
"3287",5,"incon","canon",46,"046_Besteck_Messer",1,419,6.03787091992214
"3288",5,"incon","noncanon",74,"074_Telefon_Smartphone",1,775,6.65286302935335
"3289",5,"incon","canon",29,"029_Klavier_Fluegel",1,377,5.93224518744801
"3290",5,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,543,6.29710931993394
"3291",5,"con","canon",2,"002_Baum_Palme",1,755,6.62671774924902
"3292",5,"con","noncanon",87,"087_Auto_Panzer",1,1258,7.13727843726039
"3293",5,"incon","noncanon",106,"106_Hydrant",1,524,6.26149168432104
"3294",5,"con","noncanon",54,"054_Schrank_Bueroschrank",1,451,6.11146733950268
"3295",5,"con","canon",67,"067_Stuhl_Buerostuhl",1,398,5.98645200528444
"3296",5,"con","noncanon",52,"052_Regal_Metallregal",1,569,6.34388043412633
"3297",5,"con","canon",12,"012_Blume_Orchidee",1,390,5.96614673912369
"3298",5,"con","noncanon",88,"088_Flugzeug_Kampfflieger",1,562,6.33150184989369
"3299",5,"incon","noncanon",77,"077_Tisch_Rundtisch",1,555,6.31896811374643
"3300",5,"con","canon",1,"001_Baum_Bonsai",1,559,6.3261494731551
"3301",5,"incon","noncanon",42,"042_Lampe_Stehlampe",1,463,6.13772705408623
"3302",5,"con","canon",70,"070_Stuhl_Schalenstuhl",1,504,6.22257626807137
"3303",5,"incon","canon",105,"105_Geschenk",1,458,6.12686918411419
"3305",5,"incon","canon",69,"069_Stuhl_Rollstuhl",1,1908,7.55381085200823
"3306",5,"incon","noncanon",50,"050_Nuss_Wallnuss",1,580,6.36302810354046
"3307",5,"incon","canon",92,"092_Boot_Ruderboot",1,416,6.03068526026126
"3308",5,"con","noncanon",79,"079_Tisch_Schreibtisch",1,671,6.50876913697168
"3309",5,"incon","canon",3,"003_Baum_Tanne",1,495,6.20455776256869
"3311",5,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,503,6.22059017009974
"3312",5,"con","noncanon",84,"084_Ventilator_Tischventilator",1,554,6.31716468674728
"3313",5,"incon","noncanon",7,"007_Bett_Krankenhausbett",1,878,6.77764659363512
"3314",5,"con","canon",4,"004_Baum_Weide",1,462,6.13556489108174
"3315",5,"con","noncanon",86,"086_Auto_Polizeiauto",1,545,6.30078579466324
"3316",5,"con","noncanon",119,"119_Paprika",1,386,5.95583736946483
"3317",5,"con","canon",41,"041_Lampe_Schreibtischlampe",1,415,6.0282785202307
"3318",5,"incon","canon",85,"085_Auto_Pickuptruck",1,380,5.94017125272043
"3319",5,"incon","canon",118,"118_Pilz_Champignon",1,443,6.09356977004514
"3320",5,"con","noncanon",104,"104_Fahrradstaender",1,764,6.63856778916652
"3323",5,"con","canon",108,"108_MP3player",1,513,6.24027584517077
"3324",5,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,471,6.15485809401642
"3325",5,"incon","canon",76,"076_Tisch_Holztisch",1,405,6.00388706710654
"3326",5,"con","canon",48,"048_Nuss_Mandel",1,391,5.96870755998537
"3327",5,"incon","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,842,6.73578001424233
"3328",5,"incon","noncanon",36,"036_Roller",1,425,6.05208916892442
"3329",5,"incon","canon",44,"044_Lampe_Tischleuchte",1,361,5.88887795833288
"3330",5,"con","noncanon",19,"019_Drucker_Heimdrucker",1,500,6.21460809842219
"3332",5,"con","noncanon",61,"061_Sitzbank_Baumbank",1,1213,7.10085190894405
"3333",5,"con","noncanon",10,"010_Blume_Gaenseblume",1,590,6.38012253689976
"3334",5,"incon","noncanon",110,"110_Tretauto",1,447,6.10255859461357
"3335",5,"incon","noncanon",89,"089_Eimer_Muelleimer",1,806,6.69208374250663
"3336",5,"incon","canon",15,"015_Blume_Tulpen",1,340,5.82894561761021
"3337",5,"incon","noncanon",97,"097_Besteck_Gabel",1,455,6.12029741895095
"3338",5,"incon","canon",78,"078_Tisch_Sofatisch",1,553,6.31535800152233
"3339",5,"con","noncanon",112,"112_Wanne_Badewanne",1,622,6.43294009273918
"3340",5,"con","canon",47,"047_Nuss_Erdnuss",1,494,6.20253551718792
"3341",5,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,411,6.01859321449623
"3342",5,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,763,6.63725803128446
"3343",5,"incon","canon",100,"100_Besteck_Loeffel",1,427,6.05678401322862
"3344",5,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,338,5.82304589548302
"3345",5,"con","noncanon",65,"065_Sofa_Zweiersofa",1,476,6.16541785423142
"3346",5,"con","canon",82,"082_Schaukelpferd",1,401,5.99396142730657
"3347",5,"con","canon",93,"093_Boot_Kanu",1,600,6.39692965521615
"3348",6,"con","noncanon",103,"103_Zahnbuerste",1,1065,6.97073007814353
"3349",6,"incon","noncanon",76,"076_Tisch_Holztisch",1,857,6.75343791859778
"3350",6,"incon","noncanon",91,"091_Flugzeug_Segelflieger",1,1176,7.06987412845857
"3351",6,"con","canon",30,"030_Wippe",1,943,6.84906628263346
"3352",6,"con","canon",49,"049_Nuss_Pistazie",1,1044,6.95081476844258
"3353",6,"incon","canon",54,"054_Schrank_Bueroschrank",1,995,6.90274273715859
"3354",6,"incon","noncanon",99,"099_Eimer_Wassereimer",1,949,6.85540879860993
"3355",6,"con","canon",114,"114_Brokkoli",1,876,6.77536609093639
"3356",6,"incon","noncanon",85,"085_Auto_Pickuptruck",1,700,6.5510803350434
"3358",6,"incon","noncanon",53,"053_Regal_Wandregal",1,802,6.68710860786651
"3359",6,"con","canon",66,"066_Stuhl_Barstuhl",1,810,6.69703424766648
"3360",6,"incon","noncanon",69,"069_Stuhl_Rollstuhl",1,886,6.78671695060508
"3361",6,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,582,6.36647044773144
"3362",6,"incon","noncanon",37,"037_Mixer_Standmixer",1,834,6.72623340235875
"3363",6,"incon","canon",104,"104_Fahrradstaender",1,562,6.33150184989369
"3364",6,"con","noncanon",11,"011_Blume_Kaktus",1,678,6.5191472879404
"3365",6,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,468,6.14846829591765
"3366",6,"con","noncanon",12,"012_Blume_Orchidee",1,758,6.63068338564237
"3367",6,"con","canon",50,"050_Nuss_Wallnuss",1,489,6.19236248947487
"3368",6,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,707,6.56103066589657
"3369",6,"con","noncanon",72,"072_Sessel_Ledersessel",1,664,6.49828214947643
"3370",6,"incon","noncanon",73,"073_Telefon_Schnurtelefon",1,781,6.66057514983969
"3371",6,"incon","canon",19,"019_Drucker_Heimdrucker",1,585,6.37161184723186
"3372",6,"incon","noncanon",92,"092_Boot_Ruderboot",1,644,6.46769872610435
"3373",6,"incon","canon",31,"031_Muelltonne",1,589,6.37842618365159
"3374",6,"incon","noncanon",107,"107_Kranz_Adventskranz",1,465,6.14203740558736
"3375",6,"con","canon",74,"074_Telefon_Smartphone",1,632,6.44888939414686
"3376",6,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",1,459,6.12905021006055
"3377",6,"con","canon",116,"116_Kamin",1,429,6.06145691892802
"3378",6,"incon","noncanon",105,"105_Geschenk",1,557,6.32256523992728
"3379",6,"incon","canon",96,"096_Auto_Oldtimer",1,399,5.98896141688986
"3380",6,"con","canon",8,"008_Bildschirm_Desktop",1,362,5.89164421182577
"3381",6,"incon","noncanon",100,"100_Besteck_Loeffel",1,420,6.04025471127741
"3382",6,"incon","noncanon",14,"014_Blume_Sonnenblume",1,610,6.41345895716736
"3383",6,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,781,6.66057514983969
"3384",6,"incon","noncanon",78,"078_Tisch_Sofatisch",1,668,6.50428817353665
