"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time","log_RT"
"2798",30,"incon","canon",16,"016_Computer_Laptop",1,1,331,5.80211837537706
"2799",30,"con","canon",38,"038_Toaster_2ScheibenToaster",1,1,548,6.30627528694802
"2800",30,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,732,6.59578051396131
"2801",30,"incon","noncanon",105,"105_Geschenk",0,1,478,6.16961073249146
"2802",30,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,527,6.26720054854136
"2803",30,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,492,6.19847871649231
"2804",30,"incon","noncanon",47,"047_Nuss_Erdnuss",1,1,393,5.97380961186926
"2805",30,"con","noncanon",10,"010_Blume_Gaenseblume",1,1,538,6.28785856016178
"2806",30,"incon","canon",78,"078_Tisch_Sofatisch",0,1,659,6.49072353450251
"2807",30,"incon","canon",116,"116_Kamin",0,1,646,6.4707995037826
"2808",30,"con","canon",49,"049_Nuss_Pistazie",1,1,388,5.96100533962327
"2809",30,"con","canon",84,"084_Ventilator_Tischventilator",1,1,378,5.93489419561959
"2810",30,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,476,6.16541785423142
"2811",30,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,609,6.4118182677099
"2812",30,"con","canon",30,"030_Wippe",0,1,868,6.76619171466035
"2813",30,"con","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,470,6.1527326947041
"2814",30,"incon","noncanon",11,"011_Blume_Kaktus",0,1,689,6.53524127101366
"2815",30,"con","noncanon",107,"107_Kranz_Adventskranz",1,1,647,6.4723462945009
"2816",30,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,495,6.20455776256869
"2817",30,"con","noncanon",114,"114_Brokkoli",1,1,493,6.20050917404269
"2818",30,"con","noncanon",3,"003_Baum_Tanne",0,1,677,6.51767127291227
"2819",30,"con","noncanon",104,"104_Fahrradstaender",1,1,502,6.21860011969173
"2821",30,"incon","canon",65,"065_Sofa_Zweiersofa",0,1,558,6.32435896238131
"2822",30,"con","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,427,6.05678401322862
"2823",30,"con","canon",64,"064_Sofa_Ledersofa",0,1,472,6.15697898558556
"2824",30,"con","noncanon",15,"015_Blume_Tulpen",1,1,419,6.03787091992214
"2825",30,"incon","canon",7,"007_Bett_Krankenhausbett",0,1,970,6.87729607149743
"2826",30,"con","noncanon",101,"101_Becken_Waschbecken",0,1,733,6.59714570188665
"2827",30,"con","canon",74,"074_Telefon_Smartphone",1,1,578,6.35957386867238
"2828",30,"incon","noncanon",25,"025_Glas_Weinglas",1,1,600,6.39692965521615
"2829",30,"incon","canon",92,"092_Boot_Ruderboot",1,1,768,6.64378973314767
"2831",30,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,496,6.20657592672493
"2832",30,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,466,6.14418563412565
"2834",30,"con","noncanon",23,"023_Glas_Sektglas",1,1,404,6.00141487796115
"2835",30,"con","canon",63,"063_Sofa_Ecksofa",0,1,461,6.13339804299665
"2836",30,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,1,577,6.3578422665081
"2837",30,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,953,6.8596149036542
"2838",30,"incon","canon",97,"097_Besteck_Gabel",1,1,385,5.95324333428778
"2839",30,"con","canon",34,"034_Korb_Waeschekorb",1,1,627,6.44094654063292
"2841",30,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,871,6.7696419768525
"2842",30,"con","noncanon",79,"079_Tisch_Schreibtisch",0,1,649,6.47543271670409
"2844",30,"con","canon",93,"093_Boot_Kanu",1,1,456,6.12249280951439
"2845",30,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,457,6.12468339089421
"2846",30,"con","canon",102,"102_Bett_Kinderbett",1,1,515,6.24416690066374
"2847",30,"con","canon",112,"112_Wanne_Badewanne",0,1,650,6.47697236288968
"2848",30,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,375,5.92692602597041
"2849",30,"incon","noncanon",103,"103_Zahnbuerste",0,1,454,6.11809719804135
"2850",30,"con","canon",48,"048_Nuss_Mandel",1,1,388,5.96100533962327
"2851",30,"con","noncanon",42,"042_Lampe_Stehlampe",0,1,827,6.71780469502369
"2852",30,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,530,6.27287700654617
"2854",30,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,835,6.72743172485086
"2855",30,"con","canon",80,"080_Uhr_Armbanduhr",1,1,515,6.24416690066374
"2856",30,"incon","noncanon",52,"052_Regal_Metallregal",0,1,470,6.1527326947041
"2857",30,"con","noncanon",46,"046_Besteck_Messer",1,1,458,6.12686918411419
"2858",30,"incon","canon",87,"087_Auto_Panzer",0,1,915,6.81892406527552
"2859",30,"incon","noncanon",54,"054_Schrank_Bueroschrank",0,1,530,6.27287700654617
"2860",30,"incon","canon",66,"066_Stuhl_Barstuhl",1,1,465,6.14203740558736
"2861",30,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,492,6.19847871649231
"2862",30,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,439,6.08449941307517
"2863",30,"con","canon",2,"002_Baum_Palme",0,1,472,6.15697898558556
"2864",30,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,566,6.33859407820318
"2865",30,"con","canon",99,"099_Eimer_Wassereimer",1,1,707,6.56103066589657
"2866",30,"incon","noncanon",98,"098_Auto_Van",0,1,423,6.04737217904628
"2867",30,"incon","noncanon",37,"037_Mixer_Standmixer",1,1,534,6.2803958389602
"2868",30,"con","noncanon",13,"013_Blume_Rosen",1,1,590,6.38012253689976
"2869",30,"con","canon",113,"113_Brezel",1,1,714,6.57088296233958
"2870",30,"incon","noncanon",57,"057_Seife_Kernseife",1,1,478,6.16961073249146
"2871",30,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,1122,7.02286808608264
"2872",30,"incon","canon",6,"006_Bett_Einzelbett",0,1,575,6.35437004079735
"2873",30,"con","canon",83,"083_Ventilator_Standventilator",0,1,369,5.91079664404053
"2874",30,"con","noncanon",45,"045_Lampe_Wandlampe",0,1,916,6.82001636467413
"2875",30,"con","canon",89,"089_Eimer_Muelleimer",1,1,1045,6.95177216439891
"2876",30,"incon","noncanon",81,"081_Uhr_Digitaluhr",1,1,1226,7.11151211649616
"2877",30,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,494,6.20253551718792
"2878",30,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,555,6.31896811374643
"2879",30,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,477,6.16751649088834
"2880",30,"incon","canon",76,"076_Tisch_Holztisch",0,1,513,6.24027584517077
"2883",31,"incon","canon",112,"112_Wanne_Badewanne",0,1,536,6.2841341610708
"2884",31,"con","noncanon",85,"085_Auto_Pickuptruck",0,1,540,6.29156913955832
"2885",31,"con","noncanon",117,"117_Muffin",1,1,500,6.21460809842219
"2886",31,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,576,6.35610766069589
"2887",31,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,794,6.67708346124714
"2888",31,"incon","canon",89,"089_Eimer_Muelleimer",1,1,702,6.55393340402581
"2889",31,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,1,614,6.41999492814714
"2890",31,"incon","noncanon",17,"017_Computer_PC",0,1,924,6.82871207164168
"2891",31,"incon","canon",113,"113_Brezel",1,1,574,6.35262939631957
"2892",31,"con","canon",62,"062_Sofa_Dreiersofa",0,1,590,6.38012253689976
"2893",31,"con","canon",65,"065_Sofa_Zweiersofa",0,1,500,6.21460809842219
"2894",31,"con","noncanon",106,"106_Hydrant",1,1,463,6.13772705408623
"2895",31,"con","canon",56,"056_Seife_Fluessigseife",1,1,610,6.41345895716736
"2896",31,"con","canon",6,"006_Bett_Einzelbett",0,1,791,6.67329796776765
"2897",31,"con","canon",116,"116_Kamin",0,1,716,6.57368016696065
"2899",31,"incon","canon",69,"069_Stuhl_Rollstuhl",1,1,725,6.58617165485467
"2900",31,"con","canon",87,"087_Auto_Panzer",0,1,691,6.53813982376767
"2901",31,"incon","noncanon",8,"008_Bildschirm_Desktop",0,1,823,6.71295620067707
"2902",31,"incon","noncanon",15,"015_Blume_Tulpen",1,1,467,6.1463292576689
"2903",31,"incon","noncanon",51,"051_Regal_Holzregal",0,1,715,6.57228254269401
"2905",31,"incon","canon",72,"072_Sessel_Ledersessel",0,1,530,6.27287700654617
"2906",31,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,480,6.17378610390194
"2907",31,"con","noncanon",37,"037_Mixer_Standmixer",1,1,665,6.49978704065585
"2908",31,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,547,6.30444880242198
"2909",31,"con","noncanon",57,"057_Seife_Kernseife",1,1,823,6.71295620067707
"2910",31,"con","noncanon",25,"025_Glas_Weinglas",1,1,489,6.19236248947487
"2911",31,"con","canon",50,"050_Nuss_Wallnuss",1,1,368,5.90808293816893
"2912",31,"con","canon",7,"007_Bett_Krankenhausbett",0,1,596,6.39024066706535
"2913",31,"incon","canon",48,"048_Nuss_Mandel",1,1,451,6.11146733950268
"2914",31,"incon","canon",29,"029_Klavier_Fluegel",0,1,354,5.86929691313377
"2915",31,"incon","canon",74,"074_Telefon_Smartphone",1,1,428,6.0591231955818
"2916",31,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,872,6.77078942390898
"2917",31,"con","canon",43,"043_Lampe_Strassenlaterne",0,1,920,6.82437367004309
"2918",31,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,601,6.39859493453521
"2919",31,"con","canon",78,"078_Tisch_Sofatisch",0,1,536,6.2841341610708
"2920",31,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,552,6.31354804627709
"2921",31,"con","noncanon",94,"094_Boot_Segelschiff",0,1,964,6.87109129461055
"2922",31,"incon","canon",24,"024_Glas_Trinkglas",1,1,445,6.09807428216624
"2923",31,"con","canon",97,"097_Besteck_Gabel",1,1,389,5.96357934361845
"2924",31,"incon","noncanon",45,"045_Lampe_Wandlampe",0,1,666,6.50128967054039
"2925",31,"incon","canon",83,"083_Ventilator_Standventilator",0,1,2306,7.743269700829
"2926",31,"con","canon",16,"016_Computer_Laptop",1,1,459,6.12905021006055
"2927",31,"incon","canon",53,"053_Regal_Wandregal",0,1,1026,6.93342302573071
"2928",31,"con","noncanon",5,"005_Bett_Doppelbett",0,1,553,6.31535800152233
"2929",31,"con","canon",77,"077_Tisch_Rundtisch",0,1,549,6.30809844150953
"2930",31,"con","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,572,6.3491389913798
"2931",31,"incon","noncanon",42,"042_Lampe_Stehlampe",0,1,676,6.51619307604296
"2932",31,"con","canon",120,"120_Knoblauch",1,1,415,6.0282785202307
"2933",31,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,765,6.63987583382654
"2934",31,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,678,6.5191472879404
"2935",31,"incon","canon",1,"001_Baum_Bonsai",0,1,578,6.35957386867238
"2936",31,"con","canon",92,"092_Boot_Ruderboot",1,1,525,6.26339826259162
"2937",31,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,516,6.24610676548156
"2938",31,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,753,6.62406522779989
"2939",31,"incon","canon",80,"080_Uhr_Armbanduhr",1,1,744,6.61204103483309
"2940",31,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,333,5.80814248998044
"2941",31,"con","canon",36,"036_Roller",1,1,400,5.99146454710798
"2942",31,"incon","canon",63,"063_Sofa_Ecksofa",0,1,568,6.34212141872115
"2943",31,"con","canon",118,"118_Pilz_Champignon",1,1,448,6.10479323241498
"2944",31,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,445,6.09807428216624
"2945",31,"con","noncanon",82,"082_Schaukelpferd",1,1,399,5.98896141688986
"2946",31,"incon","canon",64,"064_Sofa_Ledersofa",0,1,356,5.87493073085203
"2947",31,"incon","noncanon",46,"046_Besteck_Messer",1,1,356,5.87493073085203
"2949",31,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,390,5.96614673912369
"2950",31,"con","noncanon",98,"098_Auto_Van",0,1,433,6.07073772800249
"2951",31,"con","noncanon",31,"031_Muelltonne",0,1,462,6.13556489108174
"2952",31,"incon","canon",49,"049_Nuss_Pistazie",1,1,452,6.11368217983223
"2953",31,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,500,6.21460809842219
"2954",31,"incon","canon",84,"084_Ventilator_Tischventilator",1,1,378,5.93489419561959
"2955",31,"con","noncanon",105,"105_Geschenk",0,1,497,6.20859002609663
"2956",31,"incon","canon",99,"099_Eimer_Wassereimer",1,1,459,6.12905021006055
"2957",31,"incon","noncanon",109,"109_Router",1,1,542,6.29526600143965
"2958",31,"con","noncanon",18,"018_Computer_Tablet",1,1,848,6.7428806357919
"2959",31,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,516,6.24610676548156
"2960",31,"incon","noncanon",114,"114_Brokkoli",1,1,760,6.63331843328038
"2961",31,"incon","canon",93,"093_Boot_Kanu",1,1,789,6.67076632084587
"2962",31,"con","canon",19,"019_Drucker_Heimdrucker",0,1,684,6.52795791762255
"2963",31,"incon","canon",102,"102_Bett_Kinderbett",1,1,490,6.19440539110467
"2964",31,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,361,5.88887795833288
"2965",31,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,322,5.77455154554441
"2966",31,"con","noncanon",91,"091_Flugzeug_Segelflieger",0,1,389,5.96357934361845
"2967",31,"con","canon",115,"115_Kaefig_Vogelkaefig",0,1,496,6.20657592672493
"2968",31,"con","canon",67,"067_Stuhl_Buerostuhl",1,1,760,6.63331843328038
"2969",31,"con","canon",66,"066_Stuhl_Barstuhl",1,1,487,6.18826412308259
"2970",31,"con","canon",76,"076_Tisch_Holztisch",0,1,566,6.33859407820318
"2971",31,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,480,6.17378610390194
"2972",31,"incon","canon",75,"075_Tisch_Etagentisch",0,1,712,6.56807791141198
"2973",31,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,438,6.08221891037645
"2974",31,"incon","noncanon",110,"110_Tretauto",1,1,537,6.28599809450886
"2975",31,"incon","noncanon",104,"104_Fahrradstaender",1,1,711,6.56667242980324
"2976",31,"con","noncanon",54,"054_Schrank_Bueroschrank",0,1,925,6.82979373751242
"2977",31,"con","noncanon",52,"052_Regal_Metallregal",0,1,441,6.08904487544685
"2978",31,"incon","canon",30,"030_Wippe",0,1,496,6.20657592672493
"2979",31,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,752,6.62273632394984
"2980",31,"incon","noncanon",86,"086_Auto_Polizeiauto",0,1,565,6.33682573114644
"2981",31,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,461,6.13339804299665
"2982",31,"con","noncanon",96,"096_Auto_Oldtimer",0,1,486,6.18620862390049
"2983",31,"incon","noncanon",100,"100_Besteck_Loeffel",1,1,299,5.70044357339069
"2984",31,"incon","noncanon",13,"013_Blume_Rosen",1,1,393,5.97380961186926
"2985",31,"con","noncanon",11,"011_Blume_Kaktus",0,1,424,6.04973345523196
"2986",31,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,369,5.91079664404053
"2987",31,"incon","noncanon",3,"003_Baum_Tanne",0,1,1216,7.10332206252611
"2988",31,"incon","noncanon",23,"023_Glas_Sektglas",1,1,556,6.32076829425058
"2989",31,"incon","noncanon",101,"101_Becken_Waschbecken",0,1,1779,7.48380668766583
"2990",31,"incon","canon",2,"002_Baum_Palme",0,1,699,6.54965074223381
"2991",31,"incon","canon",34,"034_Korb_Waeschekorb",1,1,480,6.17378610390194
"2992",31,"incon","canon",44,"044_Lampe_Tischleuchte",1,1,527,6.26720054854136
"2993",31,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,507,6.22851100359118
"2994",31,"con","noncanon",61,"061_Sitzbank_Baumbank",0,1,805,6.69084227741856
"2995",31,"con","noncanon",40,"040_Lampe_Deckenlampe",0,1,523,6.25958146406492
"2996",31,"con","canon",4,"004_Baum_Weide",0,1,549,6.30809844150953
"2997",31,"con","canon",119,"119_Paprika",1,1,634,6.45204895443723
"2998",31,"con","noncanon",103,"103_Zahnbuerste",0,1,496,6.20657592672493
"2999",31,"con","canon",41,"041_Lampe_Schreibtischlampe",1,1,460,6.13122648948314
"3000",31,"incon","noncanon",73,"073_Telefon_Schnurtelefon",1,1,515,6.24416690066374
"3001",32,"incon","canon",79,"079_Tisch_Schreibtisch",0,1,633,6.45047042214418
"3004",32,"incon","noncanon",118,"118_Pilz_Champignon",1,1,520,6.25382881157547
"3005",32,"incon","canon",23,"023_Glas_Sektglas",1,1,393,5.97380961186926
"3006",32,"incon","canon",114,"114_Brokkoli",1,1,430,6.06378520868761
"3007",32,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,433,6.07073772800249
"3008",32,"incon","canon",100,"100_Besteck_Loeffel",1,1,418,6.03548143252476
"3009",32,"con","noncanon",2,"002_Baum_Palme",0,1,397,5.98393628068719
"3011",32,"incon","canon",10,"010_Blume_Gaenseblume",1,1,326,5.78689738136671
"3012",32,"incon","canon",109,"109_Router",1,1,435,6.07534603108868
"3013",32,"incon","canon",3,"003_Baum_Tanne",0,1,353,5.8664680569333
"3014",32,"con","noncanon",63,"063_Sofa_Ecksofa",0,1,622,6.43294009273918
"3015",32,"incon","canon",45,"045_Lampe_Wandlampe",0,1,707,6.56103066589657
"3016",32,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,476,6.16541785423142
"3017",32,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,338,5.82304589548302
"3018",32,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,1,476,6.16541785423142
"3019",32,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,401,5.99396142730657
"3021",32,"incon","noncanon",6,"006_Bett_Einzelbett",0,1,475,6.16331480403464
"3023",32,"con","noncanon",112,"112_Wanne_Badewanne",0,1,512,6.23832462503951
"3024",32,"incon","noncanon",97,"097_Besteck_Gabel",1,1,493,6.20050917404269
"3025",32,"incon","canon",107,"107_Kranz_Adventskranz",1,1,536,6.2841341610708
"3026",32,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,784,6.66440902035041
"3027",32,"incon","noncanon",119,"119_Paprika",1,1,415,6.0282785202307
"3028",32,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,1,780,6.65929391968364
"3029",32,"incon","noncanon",19,"019_Drucker_Heimdrucker",0,1,534,6.2803958389602
"3030",32,"con","canon",47,"047_Nuss_Erdnuss",1,1,497,6.20859002609663
"3031",32,"con","noncanon",113,"113_Brezel",1,1,416,6.03068526026126
"3032",32,"con","noncanon",24,"024_Glas_Trinkglas",1,1,485,6.18414889093748
"3033",32,"incon","noncanon",92,"092_Boot_Ruderboot",1,1,684,6.52795791762255
"3034",32,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,494,6.20253551718792
"3035",32,"incon","noncanon",76,"076_Tisch_Holztisch",0,1,432,6.06842558824411
"3036",32,"con","canon",106,"106_Hydrant",1,1,401,5.99396142730657
"3038",32,"con","canon",94,"094_Boot_Segelschiff",0,1,718,6.57646956904822
"3039",32,"con","noncanon",48,"048_Nuss_Mandel",1,1,359,5.88332238848828
"3040",32,"con","canon",25,"025_Glas_Weinglas",1,1,399,5.98896141688986
"3041",32,"con","canon",31,"031_Muelltonne",0,1,623,6.43454651878745
"3043",32,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,681,6.52356230614951
"3044",32,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,748,6.61740297797448
"3045",32,"con","noncanon",89,"089_Eimer_Muelleimer",1,1,824,6.71417052990947
"3046",32,"incon","noncanon",116,"116_Kamin",0,1,786,6.66695679242921
"3047",32,"con","noncanon",84,"084_Ventilator_Tischventilator",1,1,448,6.10479323241498
"3048",32,"con","canon",96,"096_Auto_Oldtimer",0,1,525,6.26339826259162
"3049",32,"incon","canon",14,"014_Blume_Sonnenblume",1,1,507,6.22851100359118
"3051",32,"incon","canon",46,"046_Besteck_Messer",1,1,1297,7.16780918431644
"3052",32,"incon","canon",15,"015_Blume_Tulpen",1,1,467,6.1463292576689
"3053",32,"con","canon",54,"054_Schrank_Bueroschrank",0,1,734,6.59850902861452
"3054",32,"incon","canon",101,"101_Becken_Waschbecken",0,1,775,6.65286302935335
"3056",32,"con","noncanon",29,"029_Klavier_Fluegel",0,1,707,6.56103066589657
"3057",32,"con","canon",91,"091_Flugzeug_Segelflieger",0,1,559,6.3261494731551
"3059",32,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,564,6.33505425149806
"3060",32,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,674,6.51323011091231
"3062",32,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,1068,6.97354301952014
"3063",32,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,566,6.33859407820318
"3065",32,"con","noncanon",49,"049_Nuss_Pistazie",1,1,479,6.17170059741091
"3066",32,"con","canon",82,"082_Schaukelpferd",1,1,412,6.02102334934953
"3068",32,"incon","canon",108,"108_MP3player",1,1,690,6.5366915975913
"3069",32,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,520,6.25382881157547
"3070",32,"incon","noncanon",36,"036_Roller",1,1,630,6.44571981938558
"3071",32,"incon","noncanon",56,"056_Seife_Fluessigseife",1,1,614,6.41999492814714
"3072",32,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,649,6.47543271670409
"3073",32,"incon","canon",86,"086_Auto_Polizeiauto",0,1,501,6.21660610108486
"3074",32,"con","canon",85,"085_Auto_Pickuptruck",0,1,559,6.3261494731551
"3075",32,"con","canon",40,"040_Lampe_Deckenlampe",0,1,514,6.24222326545517
"3076",32,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,669,6.50578406012823
"3077",32,"incon","canon",110,"110_Tretauto",1,1,651,6.47850964220857
"3078",32,"incon","canon",12,"012_Blume_Orchidee",1,1,406,6.00635315960173
"3079",32,"con","noncanon",80,"080_Uhr_Armbanduhr",1,1,1023,6.93049476595163
"3081",32,"con","noncanon",44,"044_Lampe_Tischleuchte",1,1,725,6.58617165485467
"3082",32,"con","canon",61,"061_Sitzbank_Baumbank",0,1,1075,6.98007594056176
"3083",32,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,426,6.05443934626937
"3084",32,"con","canon",22,"022_Gitarre_Elektrogitarre",1,1,374,5.92425579741453
"3085",32,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,433,6.07073772800249
"3086",32,"con","noncanon",53,"053_Regal_Wandregal",0,1,458,6.12686918411419
"3087",32,"con","canon",117,"117_Muffin",1,1,453,6.11589212548303
"3088",32,"con","canon",81,"081_Uhr_Digitaluhr",1,1,458,6.12686918411419
"3089",32,"con","canon",11,"011_Blume_Kaktus",0,1,579,6.361302477573
"3090",32,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,771,6.64768837356333
"3091",32,"incon","canon",42,"042_Lampe_Stehlampe",0,1,363,5.89440283426485
"3092",32,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,485,6.18414889093748
"3093",32,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,446,6.10031895202006
"3094",32,"incon","noncanon",87,"087_Auto_Panzer",0,1,608,6.41017488196617
"3095",32,"con","canon",57,"057_Seife_Kernseife",1,1,543,6.29710931993394
"3096",32,"con","noncanon",72,"072_Sessel_Ledersessel",0,1,451,6.11146733950268
"3097",32,"con","canon",37,"037_Mixer_Standmixer",1,1,514,6.24222326545517
"3098",32,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,746,6.61472560020376
"3099",32,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,612,6.41673228251233
"3100",32,"incon","noncanon",4,"004_Baum_Weide",0,1,447,6.10255859461357
"3101",32,"con","noncanon",99,"099_Eimer_Wassereimer",1,1,695,6.54391184556479
"3102",32,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,545,6.30078579466324
"3103",32,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,661,6.49375383985169
"3104",32,"incon","canon",13,"013_Blume_Rosen",1,1,720,6.5792512120101
"3105",32,"con","noncanon",30,"030_Wippe",0,1,463,6.13772705408623
"3106",32,"con","noncanon",102,"102_Bett_Kinderbett",1,1,464,6.13988455222626
"3107",32,"incon","canon",51,"051_Regal_Holzregal",0,1,595,6.38856140554563
"3108",32,"incon","canon",104,"104_Fahrradstaender",1,1,812,6.69950034016168
"3109",32,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,660,6.49223983502047
"3110",32,"con","canon",98,"098_Auto_Van",0,1,1365,7.21890970761906
"3111",32,"con","canon",52,"052_Regal_Metallregal",0,1,428,6.0591231955818
"3112",32,"con","canon",5,"005_Bett_Doppelbett",0,1,745,6.61338421837956
"3113",32,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,384,5.95064255258773
"3114",32,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,560,6.32793678372919
"3115",32,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,825,6.71538338633468
"3116",32,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,417,6.0330862217988
"3117",32,"con","canon",105,"105_Geschenk",0,1,452,6.11368217983223
"3118",32,"con","canon",103,"103_Zahnbuerste",0,1,464,6.13988455222626
"3119",32,"con","canon",60,"060_Sitzbank_Schaukelbank",0,1,1689,7.4318919168078
"3120",32,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,1,1271,7.14755927118945
"3121",4,"con","canon",31,"031_Muelltonne",0,1,739,6.6052979209482
"3123",4,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,517,6.24804287450843
"3125",4,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,563,6.33327962813969
"3126",4,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,491,6.19644412779452
"3127",4,"con","noncanon",120,"120_Knoblauch",1,1,524,6.26149168432104
"3128",4,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,483,6.18001665365257
"3130",4,"incon","canon",96,"096_Auto_Oldtimer",0,1,432,6.06842558824411
"3131",4,"con","noncanon",74,"074_Telefon_Smartphone",1,1,785,6.66568371778241
"3132",4,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,646,6.4707995037826
"3133",4,"con","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,684,6.52795791762255
"3134",4,"incon","noncanon",57,"057_Seife_Kernseife",1,1,638,6.45833828334479
"3135",4,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,752,6.62273632394984
"3136",4,"incon","noncanon",72,"072_Sessel_Ledersessel",0,1,778,6.65672652417839
"3137",4,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,680,6.52209279817015
"3138",4,"con","noncanon",4,"004_Baum_Weide",0,1,581,6.36475075685191
"3139",4,"incon","noncanon",46,"046_Besteck_Messer",1,1,595,6.38856140554563
"3141",4,"incon","canon",51,"051_Regal_Holzregal",0,1,650,6.47697236288968
