"","sub","rotation","imagename","match","imgID","block","correct","response_time","log_RT"
"3752",7,0,"001_Baum_Bonsai","match",1,2,1,712,6.56807791141198
"3753",7,300,"019_Drucker_Heimdrucker","mismatch",19,2,1,557,6.32256523992728
"3754",7,300,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,2,1,416,6.03068526026126
"3755",7,240,"004_Baum_Weide","mismatch",4,2,1,485,6.18414889093748
"3756",7,180,"003_Baum_Tanne","mismatch",3,2,1,710,6.56526497003536
"3757",7,240,"050_Nuss_Wallnuss","match",50,2,1,442,6.0913098820777
"3758",7,0,"039_Wasserkocher_modernerWasserkocher","mismatch",39,2,1,519,6.25190388316589
"3759",7,240,"096_Auto_Oldtimer","match",96,2,1,535,6.28226674689601
"3760",7,0,"091_Flugzeug_Segelflieger","match",91,2,1,502,6.21860011969173
"3762",7,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,2,1,715,6.57228254269401
"3763",7,120,"006_Bett_Einzelbett","mismatch",6,2,1,863,6.76041469108343
"3764",7,300,"095_Boot_Kreuzfahrtschiff","mismatch",95,2,1,656,6.48616078894409
"3765",7,300,"060_Sitzbank_Schaukelbank","mismatch",60,2,1,543,6.29710931993394
"3766",7,180,"012_Blume_Orchidee","match",12,2,1,465,6.14203740558736
"3767",7,240,"016_Computer_Laptop","mismatch",16,2,1,597,6.3919171133926
"3768",7,240,"053_Regal_Wandregal","mismatch",53,2,1,1147,7.04490511712937
"3769",7,240,"068_Stuhl_Holzstuhl","mismatch",68,2,1,568,6.34212141872115
"3770",7,300,"066_Stuhl_Barstuhl","mismatch",66,2,1,496,6.20657592672493
"3771",7,120,"062_Sofa_Dreiersofa","match",62,2,1,491,6.19644412779452
"3772",7,240,"024_Glas_Trinkglas","match",24,2,1,586,6.37331978957701
"3773",7,300,"094_Boot_Segelschiff","match",94,2,1,702,6.55393340402581
"3774",7,300,"081_Uhr_Digitaluhr","match",81,2,1,828,6.71901315438526
"3775",7,180,"093_Boot_Kanu","mismatch",93,2,1,1215,7.10249935577465
"3776",7,120,"097_Besteck_Gabel","match",97,2,1,504,6.22257626807137
"3777",7,0,"054_Schrank_Bueroschrank","match",54,2,1,742,6.60934924316738
"3778",7,120,"030_Klavier_Keyboard","match",30,2,1,1580,7.36518012602101
"3779",7,240,"034_Korb_Waeschekorb","mismatch",34,2,1,588,6.37672694789863
"3780",7,0,"065_Sofa_Zweiersofa","match",65,2,1,521,6.25575004175337
"3781",7,60,"075_Tisch_Etagentisch","match",75,2,1,826,6.71659477352098
"3782",7,300,"041_Lampe_Schreibtischlampe","match",41,2,1,773,6.65027904858742
"3783",7,300,"061_Sitzbank_Baumbank","mismatch",61,2,1,770,6.64639051484773
"3784",7,180,"011_Blume_Kaktus","mismatch",11,2,1,658,6.48920493132532
"3785",7,60,"057_Seife_Kernseife","match",57,2,1,1269,7.14598446771439
"3786",7,180,"088_Flugzeug_Kampfflieger","match",88,2,1,722,6.58202513889283
"3787",7,120,"014_Blume_Sonnenblume","match",14,2,1,638,6.45833828334479
"3788",7,0,"021_Gitarre_Akustikgitarre","match",21,2,1,428,6.0591231955818
"3789",7,120,"042_Lampe_Stehlampe","match",42,2,1,450,6.10924758276437
"3790",7,0,"015_Blume_Tulpen","match",15,2,1,440,6.08677472691231
"3791",7,120,"017_Computer_PC","mismatch",17,2,1,908,6.81124437860129
"3792",7,300,"031_Klavier_Pianino","mismatch",31,2,1,553,6.31535800152233
"3793",7,180,"010_Blume_Gaenseblume","mismatch",10,2,1,438,6.08221891037645
"3794",7,180,"079_Tisch_Schreibtisch","mismatch",79,2,1,536,6.2841341610708
"3795",7,240,"069_Stuhl_Rollstuhl","match",69,2,1,1021,6.92853781816467
"3796",7,240,"063_Sofa_Ecksofa","mismatch",63,2,1,760,6.63331843328038
"3797",7,300,"049_Nuss_Pistazie","mismatch",49,2,1,550,6.30991827822652
"3798",7,300,"007_Bett_Krankenhausbett","match",7,2,1,998,6.90575327631146
"3799",7,120,"067_Stuhl_Buerostuhl","match",67,2,1,473,6.15909538849193
"3800",7,300,"045_Lampe_Wandlampe","mismatch",45,2,1,735,6.59987049921284
"3801",7,60,"016_Computer_Laptop","match",16,3,1,543,6.29710931993394
"3802",7,180,"037_Mixer_Standmixer","match",37,3,1,493,6.20050917404269
"3803",7,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,3,1,1555,7.34923082461333
"3804",7,60,"079_Tisch_Schreibtisch","mismatch",79,3,1,580,6.36302810354046
"3805",7,180,"050_Nuss_Wallnuss","mismatch",50,3,1,557,6.32256523992728
"3806",7,60,"051_Regal_Holzregal","mismatch",51,3,1,495,6.20455776256869
"3807",7,300,"083_Ventilator_Standventilator","mismatch",83,3,1,588,6.37672694789863
"3809",7,0,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,3,1,609,6.4118182677099
"3810",7,180,"075_Tisch_Etagentisch","match",75,3,1,668,6.50428817353665
"3811",7,300,"009_Bildschirm_Flachbildfernseher","match",9,3,1,445,6.09807428216624
"3812",7,180,"057_Seife_Kernseife","mismatch",57,3,1,1348,7.20637729147225
"3813",7,60,"098_Auto_Van","match",98,3,1,607,6.4085287910595
"3814",7,300,"015_Blume_Tulpen","mismatch",15,3,1,440,6.08677472691231
"3815",7,180,"096_Auto_Oldtimer","mismatch",96,3,1,492,6.19847871649231
"3816",7,180,"018_Computer_Tablet","mismatch",18,3,1,931,6.83625927727707
"3817",7,0,"046_Besteck_Messer","mismatch",46,3,1,824,6.71417052990947
"3818",7,0,"066_Stuhl_Barstuhl","mismatch",66,3,1,1197,7.08757370555797
"3819",7,120,"095_Boot_Kreuzfahrtschiff","match",95,3,1,630,6.44571981938558
"3820",7,180,"070_Stuhl_Schalenstuhl","match",70,3,1,580,6.36302810354046
"3821",7,300,"043_Lampe_Strassenlaterne","mismatch",43,3,1,480,6.17378610390194
"3822",7,120,"089_Eimer_Muelleimer","mismatch",89,3,1,646,6.4707995037826
"3823",7,0,"005_Bett_Doppelbett","mismatch",5,3,1,518,6.24997524225948
"3824",7,60,"034_Korb_Waeschekorb","match",34,3,1,438,6.08221891037645
"3825",7,240,"091_Flugzeug_Segelflieger","match",91,3,1,376,5.92958914338989
"3826",7,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,3,1,662,6.49526555593701
"3827",7,300,"001_Baum_Bonsai","mismatch",1,3,1,498,6.21060007702465
"3828",7,60,"053_Regal_Wandregal","match",53,3,1,543,6.29710931993394
"3829",7,180,"069_Stuhl_Rollstuhl","match",69,3,1,553,6.31535800152233
"3830",7,60,"074_Telefon_Smartphone","mismatch",74,3,1,501,6.21660610108486
"3832",7,60,"006_Bett_Einzelbett","mismatch",6,3,1,959,6.86589107488344
"3833",7,120,"038_Toaster_2ScheibenToaster","mismatch",38,3,1,1485,7.3031700512368
"3834",7,240,"062_Sofa_Dreiersofa","match",62,3,1,469,6.15060276844628
"3835",7,300,"027_Kamera_Spiegelreflexkamera","mismatch",27,3,1,459,6.12905021006055
"3836",7,60,"021_Gitarre_Akustikgitarre","mismatch",21,3,1,531,6.27476202124194
"3837",7,300,"077_Tisch_Rundtisch","mismatch",77,3,1,589,6.37842618365159
"3839",7,120,"003_Baum_Tanne","mismatch",3,3,1,1014,6.92165818415113
"3840",7,240,"094_Boot_Segelschiff","mismatch",94,3,1,748,6.61740297797448
"3841",7,300,"010_Blume_Gaenseblume","match",10,3,1,501,6.21660610108486
"3842",7,300,"028_Wasserkocher_retroWasserkocher","match",28,3,1,939,6.84481547920826
"3843",7,240,"064_Sofa_Ledersofa","mismatch",64,3,1,463,6.13772705408623
"3844",7,0,"093_Boot_Kanu","mismatch",93,3,1,730,6.59304453414244
"3845",7,120,"041_Lampe_Schreibtischlampe","mismatch",41,3,1,785,6.66568371778241
"3846",7,0,"067_Stuhl_Buerostuhl","mismatch",67,3,1,468,6.14846829591765
"3847",7,120,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,3,1,543,6.29710931993394
"3848",7,240,"084_Ventilator_Tischventilator","match",84,3,1,437,6.07993319509559
"3849",7,60,"060_Sitzbank_Schaukelbank","match",60,3,1,1417,7.25629723969068
"3850",7,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,3,1,441,6.08904487544685
"3851",7,0,"085_Auto_Pickuptruck","match",85,3,1,723,6.58340922215876
"3852",7,120,"087_Auto_Panzer","mismatch",87,3,1,570,6.3456363608286
"3853",7,240,"088_Flugzeug_Kampfflieger","match",88,3,1,517,6.24804287450843
"3854",7,180,"033_Kopfhoerer_Muschelkopfhoerer","match",33,3,1,525,6.26339826259162
"3856",7,60,"048_Nuss_Mandel","match",48,3,1,536,6.2841341610708
"3857",7,240,"012_Blume_Orchidee","match",12,3,1,505,6.22455842927536
"3858",7,300,"078_Tisch_Sofatisch","mismatch",78,3,1,630,6.44571981938558
"3859",7,120,"073_Telefon_Schnurtelefon","match",73,3,1,797,6.68085467879022
"3860",7,180,"008_Bildschirm_Desktop","mismatch",8,3,1,439,6.08449941307517
"3861",7,60,"082_Uhr_Wanduhr","match",82,3,1,428,6.0591231955818
"3862",7,300,"100_Besteck_Loeffel","match",100,3,1,421,6.04263283368238
"3863",7,300,"097_Besteck_Gabel","match",97,3,1,526,6.26530121273771
"3864",7,300,"068_Stuhl_Holzstuhl","mismatch",68,3,1,501,6.21660610108486
"3865",7,300,"004_Baum_Weide","match",4,3,1,420,6.04025471127741
"3866",7,0,"022_Gitarre_Elektrogitarre","match",22,3,1,423,6.04737217904628
"3867",7,120,"054_Schrank_Bueroschrank","match",54,3,1,701,6.55250788703459
"3868",7,0,"031_Klavier_Pianino","match",31,3,1,477,6.16751649088834
"3869",7,60,"086_Auto_Polizeiauto","mismatch",86,3,1,438,6.08221891037645
"3870",7,300,"025_Glas_Weinglas","mismatch",25,3,1,434,6.07304453410041
"3871",7,300,"023_Glas_Sektglas","match",23,3,1,397,5.98393628068719
"3872",7,300,"063_Sofa_Ecksofa","mismatch",63,3,1,474,6.16120732169508
"3873",7,240,"011_Blume_Kaktus","match",11,3,1,613,6.41836493593621
"3874",7,60,"042_Lampe_Stehlampe","match",42,3,1,499,6.21260609575152
"3875",7,300,"002_Baum_Palme","mismatch",2,3,1,689,6.53524127101366
"3876",7,180,"049_Nuss_Pistazie","match",49,3,1,408,6.01126717440416
"3877",7,60,"072_Sessel_Ledersessel","mismatch",72,3,1,429,6.06145691892802
"3878",7,300,"040_Lampe_Deckenlampe","mismatch",40,3,1,508,6.23048144757848
"3879",7,180,"045_Lampe_Wandlampe","mismatch",45,3,1,655,6.48463523563525
"3880",7,60,"071_Stuhl_Schreibtischstuhl","mismatch",71,3,1,494,6.20253551718792
"3881",7,300,"052_Regal_Metallregal","match",52,3,1,491,6.19644412779452
"3882",7,0,"044_Lampe_Tischleuchte","match",44,3,1,522,6.25766758788264
"3883",7,180,"026_Kamera_Digitalkamera","mismatch",26,3,1,439,6.08449941307517
"3884",7,60,"055_Schrank_Kleiderschrank","mismatch",55,3,1,573,6.35088571671474
"3885",7,300,"029_Klavier_Fluegel","mismatch",29,3,1,429,6.06145691892802
"3886",7,180,"019_Drucker_Heimdrucker","match",19,3,1,924,6.82871207164168
"3887",7,180,"013_Blume_Rosen","mismatch",13,3,1,522,6.25766758788264
"3888",7,60,"065_Sofa_Zweiersofa","match",65,3,1,454,6.11809719804135
"3889",7,0,"035_Kaffeemaschine_Espressomaschine","mismatch",35,3,1,415,6.0282785202307
"3891",7,120,"039_Wasserkocher_modernerWasserkocher","mismatch",39,3,1,788,6.66949808985788
"3892",7,180,"076_Tisch_Holztisch","match",76,3,1,599,6.39526159811545
"3893",7,300,"099_Eimer_Wassereimer","match",99,3,1,527,6.26720054854136
"3894",7,180,"030_Klavier_Keyboard","mismatch",30,3,1,669,6.50578406012823
"3895",7,240,"056_Seife_Fluessigseife","mismatch",56,3,1,720,6.5792512120101
"3896",7,0,"007_Bett_Krankenhausbett","match",7,3,1,776,6.65415252018322
"3897",7,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,3,1,845,6.73933662735717
"3898",7,240,"014_Blume_Sonnenblume","mismatch",14,3,1,842,6.73578001424233
"3899",7,300,"024_Glas_Trinkglas","mismatch",24,3,1,735,6.59987049921284
"3900",7,0,"092_Boot_Ruderboot","match",92,3,1,567,6.34035930372775
"3901",7,0,"008_Bildschirm_Desktop","mismatch",8,4,1,407,6.00881318544259
"3902",7,60,"012_Blume_Orchidee","mismatch",12,4,1,487,6.18826412308259
"3903",7,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,4,1,447,6.10255859461357
"3904",7,300,"054_Schrank_Bueroschrank","mismatch",54,4,1,505,6.22455842927536
"3905",7,240,"007_Bett_Krankenhausbett","match",7,4,1,488,6.19031540585315
"3906",7,180,"015_Blume_Tulpen","mismatch",15,4,1,478,6.16961073249146
"3907",7,300,"003_Baum_Tanne","match",3,4,1,481,6.17586727010576
"3908",7,0,"024_Glas_Trinkglas","mismatch",24,4,1,409,6.0137151560428
"3909",7,120,"010_Blume_Gaenseblume","match",10,4,1,447,6.10255859461357
"3910",7,120,"013_Blume_Rosen","mismatch",13,4,1,472,6.15697898558556
"3911",7,60,"099_Eimer_Wassereimer","match",99,4,1,430,6.06378520868761
"3912",7,180,"097_Besteck_Gabel","mismatch",97,4,1,573,6.35088571671474
"3913",7,60,"069_Stuhl_Rollstuhl","mismatch",69,4,1,404,6.00141487796115
"3914",7,180,"091_Flugzeug_Segelflieger","match",91,4,1,548,6.30627528694802
"3915",7,0,"042_Lampe_Stehlampe","mismatch",42,4,1,479,6.17170059741091
"3916",7,180,"074_Telefon_Smartphone","match",74,4,1,661,6.49375383985169
"3917",7,0,"076_Tisch_Holztisch","match",76,4,1,515,6.24416690066374
"3918",7,240,"092_Boot_Ruderboot","mismatch",92,4,1,554,6.31716468674728
"3919",7,60,"041_Lampe_Schreibtischlampe","mismatch",41,4,1,536,6.2841341610708
"3920",7,300,"048_Nuss_Mandel","mismatch",48,4,1,442,6.0913098820777
"3921",7,180,"061_Sitzbank_Baumbank","match",61,4,1,446,6.10031895202006
"3922",7,240,"080_Uhr_Armbanduhr","mismatch",80,4,1,555,6.31896811374643
"3923",7,180,"022_Gitarre_Elektrogitarre","mismatch",22,4,1,416,6.03068526026126
"3924",7,300,"037_Mixer_Standmixer","mismatch",37,4,1,424,6.04973345523196
"3925",7,60,"066_Stuhl_Barstuhl","mismatch",66,4,1,508,6.23048144757848
"3926",7,120,"018_Computer_Tablet","match",18,4,1,594,6.38687931936265
"3927",7,180,"004_Baum_Weide","mismatch",4,4,1,423,6.04737217904628
"3928",7,0,"016_Computer_Laptop","mismatch",16,4,1,383,5.94803498918065
"3929",7,60,"062_Sofa_Dreiersofa","mismatch",62,4,1,480,6.17378610390194
"3930",7,120,"088_Flugzeug_Kampfflieger","match",88,4,1,435,6.07534603108868
"3931",7,0,"023_Glas_Sektglas","mismatch",23,4,1,422,6.04500531403601
"3932",7,240,"085_Auto_Pickuptruck","match",85,4,1,376,5.92958914338989
"3933",7,0,"100_Besteck_Loeffel","match",100,4,1,457,6.12468339089421
"3934",7,120,"083_Ventilator_Standventilator","match",83,4,1,653,6.48157712927643
"3935",7,300,"057_Seife_Kernseife","match",57,4,1,525,6.26339826259162
"3936",7,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,4,1,365,5.89989735358249
"3937",7,180,"064_Sofa_Ledersofa","match",64,4,1,504,6.22257626807137
"3938",7,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,4,1,441,6.08904487544685
"3939",7,0,"068_Stuhl_Holzstuhl","match",68,4,1,478,6.16961073249146
"3940",7,180,"063_Sofa_Ecksofa","match",63,4,1,388,5.96100533962327
"3941",7,60,"096_Auto_Oldtimer","match",96,4,1,394,5.97635090929793
"3942",7,120,"098_Auto_Van","match",98,4,1,409,6.0137151560428
"3944",7,240,"049_Nuss_Pistazie","mismatch",49,4,1,595,6.38856140554563
"3945",7,60,"039_Wasserkocher_modernerWasserkocher","match",39,4,1,1454,7.28207365809346
"3946",7,0,"040_Lampe_Deckenlampe","match",40,4,1,512,6.23832462503951
"3947",7,300,"082_Uhr_Wanduhr","match",82,4,1,459,6.12905021006055
"3948",7,0,"094_Boot_Segelschiff","mismatch",94,4,1,450,6.10924758276437
"3949",7,60,"027_Kamera_Spiegelreflexkamera","mismatch",27,4,1,540,6.29156913955832
"3950",7,120,"051_Regal_Holzregal","mismatch",51,4,1,431,6.06610809010375
"3951",7,60,"019_Drucker_Heimdrucker","mismatch",19,4,1,581,6.36475075685191
"3952",7,240,"073_Telefon_Schnurtelefon","mismatch",73,4,1,552,6.31354804627709
"3953",7,0,"025_Glas_Weinglas","match",25,4,1,396,5.98141421125448
"3954",7,180,"017_Computer_PC","mismatch",17,4,1,476,6.16541785423142
"3955",7,300,"034_Korb_Waeschekorb","mismatch",34,4,1,475,6.16331480403464
"3956",7,180,"021_Gitarre_Akustikgitarre","mismatch",21,4,1,432,6.06842558824411
"3957",7,300,"055_Schrank_Kleiderschrank","mismatch",55,4,1,424,6.04973345523196
"3958",7,240,"006_Bett_Einzelbett","match",6,4,1,579,6.361302477573
"3959",7,60,"050_Nuss_Wallnuss","match",50,4,1,528,6.26909628370626
"3960",7,300,"014_Blume_Sonnenblume","mismatch",14,4,1,483,6.18001665365257
"3961",7,300,"044_Lampe_Tischleuchte","mismatch",44,4,1,432,6.06842558824411
"3962",7,180,"086_Auto_Polizeiauto","match",86,4,1,427,6.05678401322862
"3964",7,0,"070_Stuhl_Schalenstuhl","mismatch",70,4,1,708,6.56244409369372
"3965",7,60,"031_Klavier_Pianino","match",31,4,1,1038,6.94505106372583
"3966",7,240,"047_Nuss_Erdnuss","match",47,4,1,745,6.61338421837956
"3967",7,180,"077_Tisch_Rundtisch","match",77,4,1,830,6.72142570079064
"3968",7,60,"011_Blume_Kaktus","mismatch",11,4,1,953,6.8596149036542
"3969",7,240,"079_Tisch_Schreibtisch","mismatch",79,4,1,1273,7.14913159855741
"3970",7,240,"087_Auto_Panzer","match",87,4,1,588,6.37672694789863
"3971",7,0,"072_Sessel_Ledersessel","match",72,4,1,455,6.12029741895095
"3972",7,0,"052_Regal_Metallregal","mismatch",52,4,1,466,6.14418563412565
"3973",7,240,"045_Lampe_Wandlampe","mismatch",45,4,1,431,6.06610809010375
"3974",7,240,"005_Bett_Doppelbett","match",5,4,1,644,6.46769872610435
"3975",7,60,"043_Lampe_Strassenlaterne","mismatch",43,4,1,452,6.11368217983223
"3976",7,240,"060_Sitzbank_Schaukelbank","match",60,4,1,511,6.2363695902037
"3977",7,60,"029_Klavier_Fluegel","match",29,4,1,822,6.71174039505618
"3978",7,60,"030_Klavier_Keyboard","match",30,4,1,849,6.74405918631135
"3979",7,240,"026_Kamera_Digitalkamera","mismatch",26,4,1,438,6.08221891037645
"3980",7,180,"053_Regal_Wandregal","mismatch",53,4,1,579,6.361302477573
"3981",7,240,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,4,1,535,6.28226674689601
"3982",7,240,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,4,1,592,6.38350663488401
"3983",7,120,"001_Baum_Bonsai","mismatch",1,4,1,957,6.86380339145295
"3984",7,300,"046_Besteck_Messer","match",46,4,1,468,6.14846829591765
"3985",7,60,"067_Stuhl_Buerostuhl","mismatch",67,4,1,532,6.27664348934164
"3986",7,0,"075_Tisch_Etagentisch","match",75,4,1,510,6.23441072571837
"3987",7,240,"002_Baum_Palme","mismatch",2,4,1,490,6.19440539110467
"3988",7,180,"065_Sofa_Zweiersofa","mismatch",65,4,1,465,6.14203740558736
"3989",7,0,"078_Tisch_Sofatisch","match",78,4,1,414,6.02586597382531
"3990",7,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,4,1,386,5.95583736946483
"3991",7,120,"081_Uhr_Digitaluhr","mismatch",81,4,1,412,6.02102334934953
"3992",7,240,"089_Eimer_Muelleimer","match",89,4,1,812,6.69950034016168
"3993",7,120,"035_Kaffeemaschine_Espressomaschine","match",35,4,1,943,6.84906628263346
"3994",7,180,"056_Seife_Fluessigseife","match",56,4,1,827,6.71780469502369
"3995",7,60,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,4,1,637,6.45676965557216
"3997",7,0,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,4,1,1295,7.16626597413364
"3998",7,240,"093_Boot_Kanu","match",93,4,1,421,6.04263283368238
"3999",7,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,4,1,494,6.20253551718792
"4000",7,0,"038_Toaster_2ScheibenToaster","mismatch",38,4,1,1364,7.21817683840341
"4001",7,120,"021_Gitarre_Akustikgitarre","mismatch",21,5,1,663,6.49677499018586
"4002",7,60,"045_Lampe_Wandlampe","match",45,5,1,635,6.45362499889269
"4003",7,180,"062_Sofa_Dreiersofa","mismatch",62,5,1,554,6.31716468674728
"4004",7,180,"060_Sitzbank_Schaukelbank","match",60,5,1,521,6.25575004175337
"4005",7,0,"097_Besteck_Gabel","mismatch",97,5,1,520,6.25382881157547
"4006",7,300,"098_Auto_Van","match",98,5,1,462,6.13556489108174
"4007",7,60,"052_Regal_Metallregal","mismatch",52,5,1,435,6.07534603108868
"4008",7,240,"019_Drucker_Heimdrucker","match",19,5,1,848,6.7428806357919
"4009",7,120,"053_Regal_Wandregal","match",53,5,1,565,6.33682573114644
"4010",7,180,"099_Eimer_Wassereimer","mismatch",99,5,1,412,6.02102334934953
"4011",7,60,"024_Glas_Trinkglas","mismatch",24,5,1,471,6.15485809401642
"4012",7,120,"068_Stuhl_Holzstuhl","match",68,5,1,469,6.15060276844628
"4013",7,0,"051_Regal_Holzregal","match",51,5,1,410,6.01615715969835
"4014",7,120,"066_Stuhl_Barstuhl","match",66,5,1,427,6.05678401322862
"4016",7,0,"017_Computer_PC","match",17,5,1,728,6.59030104819669
"4017",7,0,"002_Baum_Palme","match",2,5,1,549,6.30809844150953
"4018",7,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,5,1,391,5.96870755998537
"4019",7,300,"006_Bett_Einzelbett","match",6,5,1,410,6.01615715969835
"4020",7,120,"027_Kamera_Spiegelreflexkamera","match",27,5,1,413,6.02344759296103
"4021",7,240,"042_Lampe_Stehlampe","mismatch",42,5,1,470,6.1527326947041
"4022",7,240,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,5,1,363,5.89440283426485
"4023",7,240,"055_Schrank_Kleiderschrank","mismatch",55,5,1,418,6.03548143252476
"4024",7,240,"075_Tisch_Etagentisch","mismatch",75,5,1,531,6.27476202124194
"4025",7,120,"031_Klavier_Pianino","mismatch",31,5,1,450,6.10924758276437
"4026",7,120,"048_Nuss_Mandel","match",48,5,1,402,5.99645208861902
"4027",7,240,"077_Tisch_Rundtisch","mismatch",77,5,1,649,6.47543271670409
"4028",7,120,"011_Blume_Kaktus","mismatch",11,5,1,580,6.36302810354046
"4030",7,60,"049_Nuss_Pistazie","mismatch",49,5,1,709,6.56385552653213
"4031",7,120,"085_Auto_Pickuptruck","mismatch",85,5,1,464,6.13988455222626
"4032",7,120,"094_Boot_Segelschiff","mismatch",94,5,1,531,6.27476202124194
"4033",7,240,"086_Auto_Polizeiauto","mismatch",86,5,1,520,6.25382881157547
"4034",7,0,"041_Lampe_Schreibtischlampe","match",41,5,1,496,6.20657592672493
"4035",7,240,"013_Blume_Rosen","match",13,5,1,470,6.1527326947041
"4036",7,60,"073_Telefon_Schnurtelefon","match",73,5,1,722,6.58202513889283
"4037",7,300,"030_Klavier_Keyboard","mismatch",30,5,1,526,6.26530121273771
"4039",7,240,"039_Wasserkocher_modernerWasserkocher","match",39,5,1,528,6.26909628370626
"4040",7,60,"009_Bildschirm_Flachbildfernseher","match",9,5,1,1180,7.07326971745971
"4041",7,0,"061_Sitzbank_Baumbank","mismatch",61,5,1,495,6.20455776256869
"4042",7,120,"043_Lampe_Strassenlaterne","match",43,5,1,469,6.15060276844628
"4043",7,120,"084_Ventilator_Tischventilator","match",84,5,1,466,6.14418563412565
"4044",7,0,"003_Baum_Tanne","mismatch",3,5,1,426,6.05443934626937
"4045",7,120,"044_Lampe_Tischleuchte","match",44,5,1,385,5.95324333428778
"4046",7,240,"029_Klavier_Fluegel","mismatch",29,5,1,458,6.12686918411419
"4047",7,300,"032_Kopfhoerer_Earbudohrhoerer","match",32,5,1,439,6.08449941307517
"4048",7,60,"083_Ventilator_Standventilator","match",83,5,1,520,6.25382881157547
"4049",7,120,"091_Flugzeug_Segelflieger","mismatch",91,5,1,410,6.01615715969835
"4050",7,60,"007_Bett_Krankenhausbett","mismatch",7,5,1,416,6.03068526026126
"4051",7,300,"096_Auto_Oldtimer","mismatch",96,5,1,417,6.0330862217988
"4052",7,60,"037_Mixer_Standmixer","mismatch",37,5,1,409,6.0137151560428
"4053",7,300,"093_Boot_Kanu","match",93,5,1,402,5.99645208861902
"4054",7,240,"067_Stuhl_Buerostuhl","match",67,5,1,410,6.01615715969835
"4055",7,300,"016_Computer_Laptop","mismatch",16,5,1,407,6.00881318544259
"4056",7,120,"069_Stuhl_Rollstuhl","match",69,5,1,588,6.37672694789863
"4057",7,0,"047_Nuss_Erdnuss","mismatch",47,5,1,422,6.04500531403601
"4058",7,240,"054_Schrank_Bueroschrank","match",54,5,1,547,6.30444880242198
"4059",7,0,"089_Eimer_Muelleimer","mismatch",89,5,1,502,6.21860011969173
"4060",7,60,"001_Baum_Bonsai","match",1,5,1,379,5.93753620508243
"4061",7,180,"046_Besteck_Messer","mismatch",46,5,1,536,6.2841341610708
"4063",7,180,"038_Toaster_2ScheibenToaster","mismatch",38,5,1,914,6.81783057145415
"4064",7,120,"004_Baum_Weide","match",4,5,1,1930,7.56527528189893
"4065",7,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,5,1,606,6.40687998606931
"4066",7,180,"081_Uhr_Digitaluhr","mismatch",81,5,1,538,6.28785856016178
"4067",7,0,"080_Uhr_Armbanduhr","mismatch",80,5,1,650,6.47697236288968
"4068",7,60,"095_Boot_Kreuzfahrtschiff","match",95,5,1,632,6.44888939414686
"4069",7,60,"023_Glas_Sektglas","mismatch",23,5,1,1514,7.32251043399739
"4070",7,300,"026_Kamera_Digitalkamera","match",26,5,1,453,6.11589212548303
"4071",7,60,"005_Bett_Doppelbett","mismatch",5,5,1,490,6.19440539110467
"4072",7,180,"034_Korb_Waeschekorb","match",34,5,1,441,6.08904487544685
"4073",7,240,"025_Glas_Weinglas","match",25,5,1,420,6.04025471127741
"4074",7,300,"008_Bildschirm_Desktop","match",8,5,1,394,5.97635090929793
"4075",7,240,"040_Lampe_Deckenlampe","mismatch",40,5,1,1186,7.07834157955767
"4076",7,300,"071_Stuhl_Schreibtischstuhl","match",71,5,1,492,6.19847871649231
"4077",7,0,"064_Sofa_Ledersofa","mismatch",64,5,1,612,6.41673228251233
"4078",7,60,"063_Sofa_Ecksofa","match",63,5,1,610,6.41345895716736
"4079",7,120,"057_Seife_Kernseife","mismatch",57,5,1,483,6.18001665365257
"4080",7,300,"056_Seife_Fluessigseife","mismatch",56,5,1,1551,7.34665516317654
"4081",7,60,"014_Blume_Sonnenblume","match",14,5,1,535,6.28226674689601
"4082",7,240,"074_Telefon_Smartphone","mismatch",74,5,1,674,6.51323011091231
"4083",7,0,"082_Uhr_Wanduhr","mismatch",82,5,1,507,6.22851100359118
"4084",7,60,"076_Tisch_Holztisch","mismatch",76,5,1,503,6.22059017009974
"4085",7,300,"012_Blume_Orchidee","mismatch",12,5,1,432,6.06842558824411
"4086",7,60,"020_Drucker_Multifunktionsdrucker","match",20,5,1,758,6.63068338564237
"4087",7,120,"092_Boot_Ruderboot","mismatch",92,5,1,466,6.14418563412565
