"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time","inverse_RT","log_RT"
"4433",20,240,"073_Telefon_Schnurtelefon","mismatch",73,1,3,1,444,0.00225225225225225,6.09582456243222
"4434",20,240,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,3,1,633,0.00157977883096367,6.45047042214418
"4435",20,120,"006_Bett_Einzelbett","mismatch",6,0,3,1,578,0.00173010380622837,6.35957386867238
"4436",20,240,"043_Lampe_Strassenlaterne","mismatch",43,0,3,1,828,0.00120772946859903,6.71901315438526
"4437",20,120,"015_Blume_Tulpen","match",15,1,3,1,397,0.00251889168765743,5.98393628068719
"4438",20,180,"028_Wasserkocher_retroWasserkocher","match",28,1,3,1,656,0.00152439024390244,6.48616078894409
"4439",20,120,"077_Tisch_Rundtisch","mismatch",77,0,3,1,589,0.00169779286926995,6.37842618365159
"4440",20,120,"087_Auto_Panzer","match",87,0,3,1,440,0.00227272727272727,6.08677472691231
"4441",20,300,"065_Sofa_Zweiersofa","mismatch",65,0,3,1,423,0.00236406619385343,6.04737217904628
"4442",20,60,"040_Lampe_Deckenlampe","mismatch",40,0,3,1,463,0.00215982721382289,6.13772705408623
"4443",20,120,"042_Lampe_Stehlampe","mismatch",42,0,3,1,440,0.00227272727272727,6.08677472691231
"4444",20,60,"001_Baum_Bonsai","mismatch",1,0,3,1,582,0.00171821305841924,6.36647044773144
"4445",20,0,"019_Drucker_Heimdrucker","mismatch",19,0,3,1,543,0.00184162062615101,6.29710931993394
"4446",20,180,"097_Besteck_Gabel","match",97,1,3,1,391,0.00255754475703325,5.96870755998537
"4447",20,300,"003_Baum_Tanne","mismatch",3,0,3,1,592,0.00168918918918919,6.38350663488401
"4448",20,240,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,3,1,696,0.0014367816091954,6.54534966033442
"4449",20,180,"081_Uhr_Digitaluhr","match",81,1,3,1,356,0.00280898876404494,5.87493073085203
"4450",20,120,"005_Bett_Doppelbett","mismatch",5,0,3,1,669,0.00149476831091181,6.50578406012823
"4451",20,0,"098_Auto_Van","mismatch",98,0,3,1,424,0.00235849056603774,6.04973345523196
"4452",20,240,"069_Stuhl_Rollstuhl","match",69,1,3,1,442,0.00226244343891403,6.0913098820777
"4453",20,240,"011_Blume_Kaktus","mismatch",11,0,3,1,417,0.00239808153477218,6.0330862217988
"4455",20,240,"091_Flugzeug_Segelflieger","match",91,0,3,1,472,0.00211864406779661,6.15697898558556
"4456",20,180,"082_Uhr_Wanduhr","mismatch",82,0,3,1,585,0.00170940170940171,6.37161184723186
"4457",20,180,"079_Tisch_Schreibtisch","mismatch",79,0,3,1,811,0.00123304562268804,6.69826805411541
"4458",20,180,"062_Sofa_Dreiersofa","mismatch",62,0,3,1,505,0.00198019801980198,6.22455842927536
"4459",20,60,"046_Besteck_Messer","match",46,1,3,1,421,0.00237529691211401,6.04263283368238
"4460",20,120,"061_Sitzbank_Baumbank","match",61,0,3,1,575,0.00173913043478261,6.35437004079735
"4461",20,120,"075_Tisch_Etagentisch","match",75,0,3,1,706,0.00141643059490085,6.55961523749324
"4462",20,60,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,3,1,655,0.00152671755725191,6.48463523563525
"4463",20,240,"093_Boot_Kanu","match",93,1,3,1,682,0.00146627565982405,6.52502965784346
"4465",20,120,"053_Regal_Wandregal","match",53,0,3,1,484,0.00206611570247934,6.18208490671663
"4466",20,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,3,1,2361,0.000423549343498518,7.76684053708551
"4467",20,240,"023_Glas_Sektglas","mismatch",23,1,3,1,430,0.00232558139534884,6.06378520868761
"4469",20,180,"012_Blume_Orchidee","mismatch",12,1,3,1,740,0.00135135135135135,6.60665018619822
"4471",20,120,"055_Schrank_Kleiderschrank","mismatch",55,0,3,1,495,0.00202020202020202,6.20455776256869
"4472",20,120,"063_Sofa_Ecksofa","match",63,0,3,1,485,0.00206185567010309,6.18414889093748
"4473",20,300,"014_Blume_Sonnenblume","mismatch",14,1,3,1,466,0.00214592274678112,6.14418563412565
"4474",20,120,"092_Boot_Ruderboot","match",92,1,3,1,576,0.00173611111111111,6.35610766069589
"4475",20,240,"026_Kamera_Digitalkamera","mismatch",26,1,3,1,580,0.00172413793103448,6.36302810354046
"4476",20,0,"004_Baum_Weide","match",4,0,3,1,383,0.00261096605744125,5.94803498918065
"4477",20,0,"084_Ventilator_Tischventilator","mismatch",84,1,3,1,650,0.00153846153846154,6.47697236288968
"4480",20,60,"066_Stuhl_Barstuhl","mismatch",66,1,3,1,768,0.00130208333333333,6.64378973314767
"4481",20,240,"068_Stuhl_Holzstuhl","mismatch",68,1,3,1,538,0.00185873605947955,6.28785856016178
"4482",20,60,"047_Nuss_Erdnuss","match",47,1,3,1,369,0.002710027100271,5.91079664404053
"4483",20,240,"080_Uhr_Armbanduhr","mismatch",80,1,3,1,505,0.00198019801980198,6.22455842927536
"4484",20,120,"048_Nuss_Mandel","match",48,1,3,1,432,0.00231481481481481,6.06842558824411
"4485",20,120,"096_Auto_Oldtimer","mismatch",96,0,3,1,505,0.00198019801980198,6.22455842927536
"4486",20,300,"100_Besteck_Loeffel","match",100,1,3,1,396,0.00252525252525253,5.98141421125448
"4487",20,120,"083_Ventilator_Standventilator","mismatch",83,0,3,1,517,0.00193423597678917,6.24804287450843
"4488",20,60,"085_Auto_Pickuptruck","mismatch",85,0,3,1,478,0.00209205020920502,6.16961073249146
"4489",20,240,"018_Computer_Tablet","mismatch",18,1,3,1,451,0.00221729490022173,6.11146733950268
"4491",20,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,3,1,1025,0.000975609756097561,6.93244789157251
"4492",20,240,"030_Klavier_Keyboard","mismatch",30,0,3,1,496,0.00201612903225806,6.20657592672493
"4493",20,240,"009_Bildschirm_Flachbildfernseher","match",9,0,3,1,475,0.00210526315789474,6.16331480403464
"4494",20,300,"052_Regal_Metallregal","mismatch",52,0,3,1,540,0.00185185185185185,6.29156913955832
"4495",20,300,"076_Tisch_Holztisch","match",76,0,3,1,522,0.00191570881226054,6.25766758788264
"4496",20,240,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,3,1,446,0.00224215246636771,6.10031895202006
"4497",20,60,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,3,1,605,0.00165289256198347,6.40522845803084
"4498",20,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,3,1,459,0.00217864923747277,6.12905021006055
"4499",20,300,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,3,1,522,0.00191570881226054,6.25766758788264
"4500",20,120,"008_Bildschirm_Desktop","match",8,0,3,1,720,0.00138888888888889,6.5792512120101
"4501",20,60,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,4,1,851,0.00117508813160987,6.74641212857337
"4502",20,300,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,4,1,601,0.00166389351081531,6.39859493453521
"4503",20,120,"023_Glas_Sektglas","match",23,1,4,1,516,0.00193798449612403,6.24610676548156
"4504",20,60,"086_Auto_Polizeiauto","mismatch",86,0,4,1,499,0.00200400801603206,6.21260609575152
"4505",20,240,"019_Drucker_Heimdrucker","match",19,0,4,1,584,0.00171232876712329,6.36990098282823
"4506",20,120,"017_Computer_PC","mismatch",17,0,4,1,547,0.00182815356489945,6.30444880242198
"4507",20,180,"021_Gitarre_Akustikgitarre","mismatch",21,1,4,1,503,0.00198807157057654,6.22059017009974
"4508",20,120,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,4,1,490,0.00204081632653061,6.19440539110467
"4509",20,300,"081_Uhr_Digitaluhr","match",81,1,4,1,701,0.0014265335235378,6.55250788703459
"4510",20,240,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,4,1,468,0.00213675213675214,6.14846829591765
"4511",20,300,"061_Sitzbank_Baumbank","mismatch",61,0,4,1,546,0.00183150183150183,6.30261897574491
"4512",20,120,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,4,1,445,0.00224719101123596,6.09807428216624
"4513",20,180,"070_Stuhl_Schalenstuhl","match",70,1,4,1,406,0.00246305418719212,6.00635315960173
"4514",20,120,"073_Telefon_Schnurtelefon","match",73,1,4,1,1120,0.000892857142857143,7.02108396428914
"4515",20,120,"097_Besteck_Gabel","mismatch",97,1,4,1,512,0.001953125,6.23832462503951
"4516",20,120,"057_Seife_Kernseife","mismatch",57,1,4,1,882,0.00113378684807256,6.78219205600679
"4517",20,0,"026_Kamera_Digitalkamera","mismatch",26,1,4,1,473,0.00211416490486258,6.15909538849193
"4518",20,180,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,4,1,520,0.00192307692307692,6.25382881157547
"4519",20,60,"093_Boot_Kanu","mismatch",93,1,4,1,1003,0.000997008973080758,6.91075078796194
"4520",20,180,"092_Boot_Ruderboot","match",92,1,4,1,471,0.00212314225053079,6.15485809401642
"4521",20,240,"056_Seife_Fluessigseife","mismatch",56,1,4,1,464,0.0021551724137931,6.13988455222626
"4522",20,120,"085_Auto_Pickuptruck","mismatch",85,0,4,1,526,0.00190114068441065,6.26530121273771
"4523",20,180,"029_Klavier_Fluegel","mismatch",29,0,4,1,629,0.00158982511923688,6.44413125670044
"4524",20,0,"007_Bett_Krankenhausbett","match",7,0,4,1,1652,0.000605326876513317,7.40974195408092
"4525",20,300,"041_Lampe_Schreibtischlampe","match",41,1,4,1,493,0.00202839756592292,6.20050917404269
"4527",20,120,"010_Blume_Gaenseblume","mismatch",10,1,4,1,486,0.00205761316872428,6.18620862390049
"4528",20,240,"015_Blume_Tulpen","mismatch",15,1,4,1,699,0.00143061516452074,6.54965074223381
"4529",20,240,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,4,1,540,0.00185185185185185,6.29156913955832
"4530",20,240,"025_Glas_Weinglas","mismatch",25,1,4,1,594,0.00168350168350168,6.38687931936265
"4531",20,0,"040_Lampe_Deckenlampe","match",40,0,4,1,516,0.00193798449612403,6.24610676548156
"4532",20,300,"067_Stuhl_Buerostuhl","mismatch",67,1,4,1,550,0.00181818181818182,6.30991827822652
"4534",20,60,"038_Toaster_2ScheibenToaster","match",38,1,4,1,730,0.00136986301369863,6.59304453414244
"4535",20,240,"005_Bett_Doppelbett","match",5,0,4,1,442,0.00226244343891403,6.0913098820777
"4536",20,0,"049_Nuss_Pistazie","match",49,1,4,1,376,0.00265957446808511,5.92958914338989
"4537",20,120,"020_Drucker_Multifunktionsdrucker","match",20,0,4,1,381,0.0026246719160105,5.9427993751267
"4538",20,180,"083_Ventilator_Standventilator","mismatch",83,0,4,1,566,0.00176678445229682,6.33859407820318
"4539",20,60,"094_Boot_Segelschiff","match",94,0,4,1,498,0.00200803212851406,6.21060007702465
"4540",20,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,4,1,527,0.00189753320683112,6.26720054854136
"4541",20,0,"096_Auto_Oldtimer","match",96,0,4,1,421,0.00237529691211401,6.04263283368238
"4542",20,60,"084_Ventilator_Tischventilator","match",84,1,4,1,415,0.00240963855421687,6.0282785202307
"4543",20,0,"053_Regal_Wandregal","mismatch",53,0,4,1,730,0.00136986301369863,6.59304453414244
"4544",20,240,"054_Schrank_Bueroschrank","match",54,0,4,1,423,0.00236406619385343,6.04737217904628
"4545",20,180,"099_Eimer_Wassereimer","mismatch",99,1,4,1,816,0.00122549019607843,6.70441435496411
"4546",20,180,"042_Lampe_Stehlampe","match",42,0,4,1,392,0.00255102040816327,5.97126183979046
"4547",20,180,"030_Klavier_Keyboard","match",30,0,4,1,629,0.00158982511923688,6.44413125670044
"4548",20,0,"078_Tisch_Sofatisch","match",78,0,4,1,490,0.00204081632653061,6.19440539110467
"4549",20,180,"039_Wasserkocher_modernerWasserkocher","match",39,1,4,1,488,0.00204918032786885,6.19031540585315
"4550",20,0,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,4,1,569,0.00175746924428822,6.34388043412633
"4551",20,60,"037_Mixer_Standmixer","mismatch",37,1,4,1,673,0.00148588410104012,6.51174532964473
"4552",20,120,"003_Baum_Tanne","match",3,0,4,1,481,0.00207900207900208,6.17586727010576
