"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time"
"1222",15,0,"068_Stuhl_Holzstuhl","mismatch",68,1,1,1,446
"1223",15,0,"031_Klavier_Pianino","mismatch",31,0,1,1,404
"1224",15,60,"064_Sofa_Ledersofa","match",64,0,1,1,349
"1225",15,300,"026_Kamera_Digitalkamera","mismatch",26,1,1,1,476
"1226",15,60,"052_Regal_Metallregal","match",52,0,1,1,459
"1227",15,300,"053_Regal_Wandregal","match",53,0,1,0,489
"1228",15,240,"020_Drucker_Multifunktionsdrucker","match",20,0,1,1,605
"1229",15,240,"080_Uhr_Armbanduhr","match",80,1,1,0,654
"1230",15,0,"072_Sessel_Ledersessel","match",72,0,1,1,400
"1231",15,60,"078_Tisch_Sofatisch","mismatch",78,0,1,1,578
"1232",15,120,"051_Regal_Holzregal","mismatch",51,0,1,0,563
"1233",15,120,"038_Toaster_2ScheibenToaster","match",38,1,1,0,573
"1234",15,180,"010_Blume_Gaenseblume","match",10,1,1,1,448
"1235",15,240,"070_Stuhl_Schalenstuhl","match",70,1,1,0,473
"1236",15,60,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,1,1,665
"1237",15,180,"050_Nuss_Wallnuss","match",50,1,1,1,453
"1238",15,60,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,1,1,627
"1239",15,180,"088_Flugzeug_Kampfflieger","match",88,0,1,1,513
"1240",15,180,"044_Lampe_Tischleuchte","match",44,1,1,1,410
"1241",15,300,"082_Uhr_Wanduhr","mismatch",82,0,1,1,481
"1242",15,240,"056_Seife_Fluessigseife","match",56,1,1,1,558
"1243",15,240,"030_Klavier_Keyboard","match",30,0,1,1,481
"1244",15,240,"016_Computer_Laptop","match",16,1,1,0,840
"1245",15,120,"083_Ventilator_Standventilator","mismatch",83,0,1,1,740
"1246",15,240,"093_Boot_Kanu","mismatch",93,1,1,1,627
"1247",15,300,"063_Sofa_Ecksofa","match",63,0,1,1,450
"1248",15,180,"017_Computer_PC","mismatch",17,0,1,1,510
"1249",15,120,"040_Lampe_Deckenlampe","mismatch",40,0,1,1,610
"1250",15,300,"004_Baum_Weide","mismatch",4,0,1,1,514
"1251",15,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,1,1,477
"1252",15,180,"014_Blume_Sonnenblume","mismatch",14,1,1,1,478
"1253",15,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,1,1,483
"1254",15,180,"055_Schrank_Kleiderschrank","match",55,0,1,1,607
"1255",15,60,"015_Blume_Tulpen","match",15,1,1,1,464
"1256",15,300,"054_Schrank_Bueroschrank","match",54,0,1,1,485
"1257",15,300,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,1,1,514
"1258",15,60,"043_Lampe_Strassenlaterne","mismatch",43,0,1,1,595
"1259",15,60,"057_Seife_Kernseife","match",57,1,1,1,629
"1260",15,300,"002_Baum_Palme","mismatch",2,0,1,1,610
"1261",15,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,1,1,494
"1262",15,60,"091_Flugzeug_Segelflieger","match",91,0,1,1,468
"1263",15,300,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,1,1,578
"1264",15,60,"018_Computer_Tablet","mismatch",18,1,1,1,562
"1265",15,300,"062_Sofa_Dreiersofa","match",62,0,1,1,440
"1266",15,180,"073_Telefon_Schnurtelefon","match",73,1,1,1,685
"1267",15,180,"041_Lampe_Schreibtischlampe","match",41,1,1,1,393
"1268",15,120,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,1,1,506
"1269",15,240,"081_Uhr_Digitaluhr","mismatch",81,1,1,1,412
"1270",15,60,"011_Blume_Kaktus","match",11,0,1,1,595
"1271",15,120,"100_Besteck_Loeffel","mismatch",100,1,1,1,562
"1272",15,240,"001_Baum_Bonsai","mismatch",1,0,1,1,719
"1273",15,120,"023_Glas_Sektglas","match",23,1,1,1,813
"1274",15,120,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,1,1,493
"1275",15,0,"047_Nuss_Erdnuss","match",47,1,1,1,412
"1276",15,180,"006_Bett_Einzelbett","match",6,0,1,1,676
"1277",15,60,"039_Wasserkocher_modernerWasserkocher","match",39,1,1,1,591
"1278",15,120,"096_Auto_Oldtimer","mismatch",96,0,1,1,568
"1279",15,300,"048_Nuss_Mandel","match",48,1,1,1,416
"1280",15,240,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,1,1,405
"1281",15,300,"061_Sitzbank_Baumbank","mismatch",61,0,1,1,514
"1282",15,180,"065_Sofa_Zweiersofa","match",65,0,1,1,421
"1283",15,0,"084_Ventilator_Tischventilator","match",84,1,1,1,523
"1284",15,60,"069_Stuhl_Rollstuhl","mismatch",69,1,1,1,529
"1285",15,60,"089_Eimer_Muelleimer","mismatch",89,1,1,1,676
"1286",15,300,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,1,1,466
"1287",15,120,"022_Gitarre_Elektrogitarre","mismatch",22,1,1,1,447
"1288",15,240,"085_Auto_Pickuptruck","match",85,0,1,1,498
"1289",15,240,"019_Drucker_Heimdrucker","mismatch",19,0,1,0,699
"1290",15,120,"021_Gitarre_Akustikgitarre","mismatch",21,1,1,1,404
"1291",15,240,"077_Tisch_Rundtisch","mismatch",77,0,1,1,403
"1292",15,240,"003_Baum_Tanne","match",3,0,1,1,499
"1293",15,240,"012_Blume_Orchidee","mismatch",12,1,1,1,466
"1294",15,60,"060_Sitzbank_Schaukelbank","mismatch",60,0,1,1,568
"1295",15,180,"074_Telefon_Smartphone","mismatch",74,1,1,1,438
"1296",15,60,"024_Glas_Trinkglas","mismatch",24,1,1,0,668
"1297",15,300,"013_Blume_Rosen","mismatch",13,1,1,1,466
"1298",15,300,"029_Klavier_Fluegel","mismatch",29,0,1,1,588
"1299",15,120,"037_Mixer_Standmixer","mismatch",37,1,1,1,564
"1300",15,240,"099_Eimer_Wassereimer","match",99,1,1,1,500
"1301",15,60,"097_Besteck_Gabel","mismatch",97,1,2,1,617
"1302",15,300,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,2,1,416
"1303",15,180,"062_Sofa_Dreiersofa","mismatch",62,0,2,1,664
"1304",15,240,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,2,1,503
"1305",15,240,"029_Klavier_Fluegel","match",29,0,2,1,486
"1306",15,60,"007_Bett_Krankenhausbett","mismatch",7,0,2,1,927
"1307",15,180,"023_Glas_Sektglas","match",23,1,2,1,417
"1308",15,120,"089_Eimer_Muelleimer","mismatch",89,1,2,1,546
"1309",15,180,"086_Auto_Polizeiauto","match",86,0,2,1,458
"1310",15,180,"060_Sitzbank_Schaukelbank","mismatch",60,0,2,1,401
"1311",15,240,"037_Mixer_Standmixer","match",37,1,2,1,568
"1312",15,120,"057_Seife_Kernseife","match",57,1,2,1,586
"1313",15,60,"100_Besteck_Loeffel","mismatch",100,1,2,1,411
"1314",15,180,"003_Baum_Tanne","match",3,0,2,1,364
"1315",15,120,"098_Auto_Van","match",98,0,2,0,407
"1316",15,240,"064_Sofa_Ledersofa","mismatch",64,0,2,1,907
"1317",15,60,"063_Sofa_Ecksofa","match",63,0,2,1,461
"1318",15,300,"085_Auto_Pickuptruck","mismatch",85,0,2,1,508
"1319",15,240,"067_Stuhl_Buerostuhl","match",67,1,2,1,460
"1320",15,240,"052_Regal_Metallregal","mismatch",52,0,2,1,459
"1321",15,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,2,1,426
"1322",15,240,"078_Tisch_Sofatisch","match",78,0,2,1,752
"1323",15,60,"074_Telefon_Smartphone","match",74,1,2,0,538
"1324",15,240,"072_Sessel_Ledersessel","match",72,0,2,0,623
"1325",15,240,"050_Nuss_Wallnuss","match",50,1,2,1,481
"1326",15,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,2,1,474
"1327",15,240,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,2,1,587
"1328",15,0,"015_Blume_Tulpen","mismatch",15,1,2,0,632
"1329",15,60,"070_Stuhl_Schalenstuhl","mismatch",70,1,2,1,556
"1330",15,240,"053_Regal_Wandregal","match",53,0,2,1,488
"1331",15,180,"001_Baum_Bonsai","mismatch",1,0,2,1,534
"1332",15,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,2,1,594
"1333",15,180,"013_Blume_Rosen","mismatch",13,1,2,1,733
"1334",15,300,"047_Nuss_Erdnuss","mismatch",47,1,2,1,618
"1335",15,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,2,1,377
"1336",15,180,"083_Ventilator_Standventilator","mismatch",83,0,2,1,597
"1337",15,60,"022_Gitarre_Elektrogitarre","match",22,1,2,1,579
"1338",15,180,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,2,1,415
"1339",15,120,"019_Drucker_Heimdrucker","match",19,0,2,1,490
"1340",15,0,"002_Baum_Palme","mismatch",2,0,2,1,478
"1341",15,0,"012_Blume_Orchidee","mismatch",12,1,2,1,497
"1342",15,300,"055_Schrank_Kleiderschrank","mismatch",55,0,2,1,517
"1343",15,60,"093_Boot_Kanu","match",93,1,2,0,574
"1344",15,0,"024_Glas_Trinkglas","match",24,1,2,1,470
"1345",15,180,"084_Ventilator_Tischventilator","mismatch",84,1,2,1,588
"1346",15,180,"080_Uhr_Armbanduhr","match",80,1,2,1,464
"1347",15,180,"046_Besteck_Messer","match",46,1,2,1,493
"1348",15,0,"016_Computer_Laptop","match",16,1,2,1,503
"1349",15,240,"014_Blume_Sonnenblume","match",14,1,2,1,529
"1350",15,240,"005_Bett_Doppelbett","match",5,0,2,1,547
"1351",15,0,"065_Sofa_Zweiersofa","mismatch",65,0,2,0,546
"1352",15,0,"010_Blume_Gaenseblume","mismatch",10,1,2,1,551
"1353",15,180,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,2,1,584
"1354",15,240,"094_Boot_Segelschiff","match",94,0,2,1,627
"1355",15,240,"054_Schrank_Bueroschrank","match",54,0,2,1,659
"1356",15,240,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,2,1,464
"1357",15,60,"006_Bett_Einzelbett","mismatch",6,0,2,1,534
"1358",15,240,"079_Tisch_Schreibtisch","match",79,0,2,1,774
"1359",15,300,"017_Computer_PC","match",17,0,2,0,610
"1360",15,180,"025_Glas_Weinglas","mismatch",25,1,2,1,509
"1361",15,60,"068_Stuhl_Holzstuhl","match",68,1,2,1,403
"1362",15,60,"031_Klavier_Pianino","match",31,0,2,1,577
"1363",15,240,"021_Gitarre_Akustikgitarre","match",21,1,2,1,430
"1364",15,0,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,2,1,417
"1365",15,0,"049_Nuss_Pistazie","match",49,1,2,1,496
"1366",15,0,"051_Regal_Holzregal","match",51,0,2,1,460
"1367",15,60,"081_Uhr_Digitaluhr","match",81,1,2,1,643
"1368",15,0,"069_Stuhl_Rollstuhl","match",69,1,2,1,633
"1369",15,0,"088_Flugzeug_Kampfflieger","mismatch",88,0,2,1,762
"1370",15,120,"004_Baum_Weide","match",4,0,2,1,363
"1371",15,120,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,2,1,676
"1372",15,120,"061_Sitzbank_Baumbank","match",61,0,2,1,522
"1373",15,180,"034_Korb_Waeschekorb","match",34,1,2,1,471
"1374",15,180,"018_Computer_Tablet","match",18,1,2,1,982
"1375",15,120,"075_Tisch_Etagentisch","match",75,0,2,0,472
"1376",15,0,"038_Toaster_2ScheibenToaster","mismatch",38,1,2,0,484
"1377",15,60,"045_Lampe_Wandlampe","mismatch",45,0,2,1,565
"1378",15,120,"099_Eimer_Wassereimer","mismatch",99,1,2,1,818
"1379",15,300,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,2,1,584
"1380",15,120,"044_Lampe_Tischleuchte","match",44,1,2,1,435
"1381",15,120,"042_Lampe_Stehlampe","mismatch",42,0,2,1,553
"1382",15,180,"030_Klavier_Keyboard","mismatch",30,0,2,1,781
"1383",15,120,"041_Lampe_Schreibtischlampe","match",41,1,2,1,689
"1384",15,180,"071_Stuhl_Schreibtischstuhl","match",71,1,2,0,532
"1385",15,240,"011_Blume_Kaktus","match",11,0,2,1,626
"1386",15,60,"087_Auto_Panzer","match",87,0,2,1,693
"1387",15,240,"026_Kamera_Digitalkamera","mismatch",26,1,2,1,608
"1388",15,120,"066_Stuhl_Barstuhl","match",66,1,2,1,686
"1389",15,0,"040_Lampe_Deckenlampe","mismatch",40,0,2,1,601
"1390",15,120,"091_Flugzeug_Segelflieger","match",91,0,2,1,463
"1391",15,240,"082_Uhr_Wanduhr","mismatch",82,0,2,0,678
"1392",15,120,"048_Nuss_Mandel","mismatch",48,1,2,1,604
"1393",15,240,"043_Lampe_Strassenlaterne","mismatch",43,0,2,1,804
"1394",15,300,"056_Seife_Fluessigseife","mismatch",56,1,2,1,907
"1395",15,300,"073_Telefon_Schnurtelefon","mismatch",73,1,2,1,611
"1396",15,120,"008_Bildschirm_Desktop","mismatch",8,0,2,1,514
"1397",15,0,"096_Auto_Oldtimer","mismatch",96,0,2,1,483
"1398",15,120,"077_Tisch_Rundtisch","mismatch",77,0,2,1,456
"1399",15,180,"076_Tisch_Holztisch","match",76,0,2,1,440
"1400",15,60,"092_Boot_Ruderboot","match",92,1,2,1,539
"1401",15,60,"085_Auto_Pickuptruck","mismatch",85,0,3,1,547
"1402",15,180,"031_Klavier_Pianino","mismatch",31,0,3,1,619
"1403",15,120,"087_Auto_Panzer","mismatch",87,0,3,1,460
"1404",15,120,"062_Sofa_Dreiersofa","match",62,0,3,1,427
"1405",15,120,"013_Blume_Rosen","match",13,1,3,1,673
"1406",15,180,"016_Computer_Laptop","match",16,1,3,1,709
"1407",15,300,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,3,1,495
"1408",15,0,"042_Lampe_Stehlampe","match",42,0,3,1,412
"1409",15,300,"089_Eimer_Muelleimer","match",89,1,3,0,457
"1410",15,300,"006_Bett_Einzelbett","match",6,0,3,1,427
"1411",15,300,"069_Stuhl_Rollstuhl","match",69,1,3,1,598
"1412",15,0,"066_Stuhl_Barstuhl","mismatch",66,1,3,0,526
"1413",15,180,"096_Auto_Oldtimer","match",96,0,3,1,448
"1414",15,0,"086_Auto_Polizeiauto","mismatch",86,0,3,1,584
"1415",15,120,"047_Nuss_Erdnuss","mismatch",47,1,3,1,492
"1416",15,120,"011_Blume_Kaktus","mismatch",11,0,3,1,559
"1417",15,240,"035_Kaffeemaschine_Espressomaschine","match",35,0,3,1,1008
"1418",15,120,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,3,1,517
"1419",15,0,"041_Lampe_Schreibtischlampe","mismatch",41,1,3,1,698
"1420",15,180,"029_Klavier_Fluegel","mismatch",29,0,3,0,438
"1421",15,180,"051_Regal_Holzregal","match",51,0,3,1,675
"1422",15,120,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,3,1,508
"1423",15,0,"077_Tisch_Rundtisch","match",77,0,3,1,510
"1424",15,300,"060_Sitzbank_Schaukelbank","match",60,0,3,0,663
"1425",15,240,"073_Telefon_Schnurtelefon","mismatch",73,1,3,1,560
"1426",15,60,"012_Blume_Orchidee","match",12,1,3,1,435
"1427",15,180,"026_Kamera_Digitalkamera","match",26,1,3,1,465
"1428",15,180,"095_Boot_Kreuzfahrtschiff","match",95,0,3,1,562
"1429",15,0,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,3,1,900
"1430",15,0,"039_Wasserkocher_modernerWasserkocher","match",39,1,3,1,448
"1431",15,0,"061_Sitzbank_Baumbank","match",61,0,3,1,517
"1432",15,240,"091_Flugzeug_Segelflieger","mismatch",91,0,3,1,615
"1433",15,240,"002_Baum_Palme","match",2,0,3,1,378
"1434",15,180,"056_Seife_Fluessigseife","match",56,1,3,1,452
"1435",15,0,"094_Boot_Segelschiff","mismatch",94,0,3,1,433
"1436",15,0,"053_Regal_Wandregal","match",53,0,3,1,457
"1437",15,180,"064_Sofa_Ledersofa","mismatch",64,0,3,1,506
"1438",15,0,"048_Nuss_Mandel","mismatch",48,1,3,1,433
"1439",15,60,"080_Uhr_Armbanduhr","mismatch",80,1,3,1,526
"1440",15,300,"015_Blume_Tulpen","mismatch",15,1,3,1,524
"1441",15,0,"037_Mixer_Standmixer","match",37,1,3,1,428
"1442",15,0,"021_Gitarre_Akustikgitarre","match",21,1,3,1,401
"1443",15,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,3,1,397
"1444",15,180,"075_Tisch_Etagentisch","mismatch",75,0,3,1,591
"1445",15,180,"070_Stuhl_Schalenstuhl","mismatch",70,1,3,1,457
"1446",15,0,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,3,1,391
"1447",15,120,"072_Sessel_Ledersessel","match",72,0,3,1,717
"1448",15,60,"084_Ventilator_Tischventilator","mismatch",84,1,3,1,467
"1449",15,120,"093_Boot_Kanu","match",93,1,3,0,480
"1450",15,300,"078_Tisch_Sofatisch","mismatch",78,0,3,1,734
"1451",15,0,"019_Drucker_Heimdrucker","mismatch",19,0,3,1,524
"1452",15,60,"082_Uhr_Wanduhr","mismatch",82,0,3,1,445
"1453",15,120,"054_Schrank_Bueroschrank","mismatch",54,0,3,1,498
"1454",15,240,"055_Schrank_Kleiderschrank","match",55,0,3,1,452
"1455",15,60,"079_Tisch_Schreibtisch","mismatch",79,0,3,1,555
"1456",15,120,"030_Klavier_Keyboard","match",30,0,3,0,484
"1457",15,180,"063_Sofa_Ecksofa","mismatch",63,0,3,1,448
"1458",15,60,"005_Bett_Doppelbett","match",5,0,3,1,445
"1459",15,300,"083_Ventilator_Standventilator","match",83,0,3,1,538
"1460",15,240,"057_Seife_Kernseife","mismatch",57,1,3,1,544
"1461",15,300,"088_Flugzeug_Kampfflieger","mismatch",88,0,3,1,579
"1462",15,300,"097_Besteck_Gabel","match",97,1,3,1,424
"1463",15,120,"010_Blume_Gaenseblume","match",10,1,3,1,459
"1464",15,60,"034_Korb_Waeschekorb","mismatch",34,1,3,1,532
"1465",15,180,"068_Stuhl_Holzstuhl","mismatch",68,1,3,1,403
"1466",15,60,"001_Baum_Bonsai","mismatch",1,0,3,1,523
"1467",15,240,"100_Besteck_Loeffel","match",100,1,3,1,432
"1468",15,120,"009_Bildschirm_Flachbildfernseher","match",9,0,3,0,524
"1469",15,60,"050_Nuss_Wallnuss","mismatch",50,1,3,1,519
"1470",15,300,"003_Baum_Tanne","mismatch",3,0,3,1,521
"1471",15,120,"067_Stuhl_Buerostuhl","mismatch",67,1,3,1,445
"1472",15,300,"098_Auto_Van","mismatch",98,0,3,1,399
"1473",15,180,"052_Regal_Metallregal","mismatch",52,0,3,1,579
"1474",15,0,"043_Lampe_Strassenlaterne","match",43,0,3,1,399
"1475",15,0,"017_Computer_PC","mismatch",17,0,3,1,395
"1476",15,60,"099_Eimer_Wassereimer","mismatch",99,1,3,1,535
"1477",15,0,"081_Uhr_Digitaluhr","match",81,1,3,1,518
"1478",15,120,"092_Boot_Ruderboot","mismatch",92,1,3,1,387
"1479",15,300,"018_Computer_Tablet","match",18,1,3,1,464
"1480",15,240,"065_Sofa_Zweiersofa","mismatch",65,0,3,1,436
"1481",15,240,"046_Besteck_Messer","mismatch",46,1,3,1,380
"1482",15,300,"049_Nuss_Pistazie","match",49,1,3,1,368
"1483",15,0,"020_Drucker_Multifunktionsdrucker","match",20,0,3,0,405
"1484",15,240,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,3,1,867
"1485",15,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,3,1,484
"1486",15,300,"025_Glas_Weinglas","match",25,1,3,0,622
"1487",15,180,"040_Lampe_Deckenlampe","match",40,0,3,1,460
"1488",15,120,"045_Lampe_Wandlampe","match",45,0,3,1,507
"1489",15,60,"076_Tisch_Holztisch","mismatch",76,0,3,1,574
"1490",15,240,"004_Baum_Weide","match",4,0,3,1,481
"1491",15,180,"038_Toaster_2ScheibenToaster","mismatch",38,1,3,0,492
"1492",15,240,"024_Glas_Trinkglas","match",24,1,3,1,694
"1493",15,180,"022_Gitarre_Elektrogitarre","match",22,1,3,1,530
"1494",15,180,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,3,1,534
"1495",15,180,"008_Bildschirm_Desktop","match",8,0,3,1,507
"1496",15,240,"074_Telefon_Smartphone","mismatch",74,1,3,0,627
"1497",15,300,"023_Glas_Sektglas","mismatch",23,1,3,0,533
"1498",15,0,"044_Lampe_Tischleuchte","mismatch",44,1,3,1,465
"1499",15,0,"007_Bett_Krankenhausbett","mismatch",7,0,3,1,634
"1500",15,60,"014_Blume_Sonnenblume","mismatch",14,1,3,1,518
"1501",15,120,"060_Sitzbank_Schaukelbank","match",60,0,4,1,565
"1502",15,240,"061_Sitzbank_Baumbank","match",61,0,4,1,455
"1503",15,60,"048_Nuss_Mandel","mismatch",48,1,4,1,459
"1504",15,180,"015_Blume_Tulpen","match",15,1,4,1,401
"1505",15,240,"063_Sofa_Ecksofa","mismatch",63,0,4,1,575
"1506",15,60,"010_Blume_Gaenseblume","mismatch",10,1,4,0,671
"1507",15,0,"056_Seife_Fluessigseife","mismatch",56,1,4,1,526
"1508",15,0,"079_Tisch_Schreibtisch","mismatch",79,0,4,1,566
"1509",15,300,"030_Klavier_Keyboard","mismatch",30,0,4,1,463
"1510",15,120,"064_Sofa_Ledersofa","match",64,0,4,0,600
"1511",15,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,4,1,532
"1512",15,120,"050_Nuss_Wallnuss","mismatch",50,1,4,1,443
"1513",15,120,"017_Computer_PC","mismatch",17,0,4,1,497
"1514",15,300,"084_Ventilator_Tischventilator","mismatch",84,1,4,1,546
"1515",15,300,"021_Gitarre_Akustikgitarre","mismatch",21,1,4,1,436
"1516",15,120,"006_Bett_Einzelbett","match",6,0,4,1,580
"1517",15,60,"075_Tisch_Etagentisch","mismatch",75,0,4,1,537
"1518",15,180,"092_Boot_Ruderboot","match",92,1,4,1,603
"1519",15,120,"029_Klavier_Fluegel","mismatch",29,0,4,1,596
"1520",15,240,"038_Toaster_2ScheibenToaster","mismatch",38,1,4,1,561
"1521",15,60,"047_Nuss_Erdnuss","mismatch",47,1,4,1,626
"1522",15,240,"083_Ventilator_Standventilator","match",83,0,4,1,457
"1523",15,300,"031_Klavier_Pianino","match",31,0,4,1,480
"1524",15,0,"089_Eimer_Muelleimer","mismatch",89,1,4,1,883
"1525",15,300,"077_Tisch_Rundtisch","match",77,0,4,1,492
"1526",15,60,"072_Sessel_Ledersessel","mismatch",72,0,4,1,531
"1527",15,300,"068_Stuhl_Holzstuhl","match",68,1,4,1,374
"1528",15,300,"001_Baum_Bonsai","match",1,0,4,1,971
"1529",15,0,"078_Tisch_Sofatisch","mismatch",78,0,4,1,930
"1530",15,120,"080_Uhr_Armbanduhr","mismatch",80,1,4,1,825
"1531",15,240,"097_Besteck_Gabel","match",97,1,4,1,407
"1532",15,180,"005_Bett_Doppelbett","match",5,0,4,0,614
"1533",15,120,"069_Stuhl_Rollstuhl","match",69,1,4,1,524
"1534",15,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,4,1,559
"1535",15,0,"013_Blume_Rosen","match",13,1,4,1,431
"1536",15,240,"098_Auto_Van","mismatch",98,0,4,1,569
"1537",15,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,4,1,674
"1538",15,180,"067_Stuhl_Buerostuhl","match",67,1,4,1,684
"1539",15,0,"070_Stuhl_Schalenstuhl","match",70,1,4,1,433
"1540",15,240,"045_Lampe_Wandlampe","match",45,0,4,1,690
"1541",15,180,"082_Uhr_Wanduhr","match",82,0,4,0,1504
"1542",15,60,"023_Glas_Sektglas","mismatch",23,1,4,1,670
"1543",15,60,"062_Sofa_Dreiersofa","mismatch",62,0,4,1,524
"1544",15,120,"086_Auto_Polizeiauto","match",86,0,4,1,391
"1545",15,300,"020_Drucker_Multifunktionsdrucker","match",20,0,4,1,448
"1546",15,180,"054_Schrank_Bueroschrank","mismatch",54,0,4,1,475
"1547",15,60,"041_Lampe_Schreibtischlampe","mismatch",41,1,4,1,477
"1548",15,180,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,4,0,674
"1549",15,0,"026_Kamera_Digitalkamera","mismatch",26,1,4,1,510
"1550",15,300,"008_Bildschirm_Desktop","match",8,0,4,1,465
"1551",15,120,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,4,1,504
"1552",15,180,"099_Eimer_Wassereimer","match",99,1,4,1,525
"1553",15,300,"037_Mixer_Standmixer","mismatch",37,1,4,1,580
"1554",15,180,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,4,1,570
"1555",15,0,"003_Baum_Tanne","mismatch",3,0,4,1,494
"1556",15,300,"065_Sofa_Zweiersofa","mismatch",65,0,4,0,420
"1557",15,120,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,4,1,547
"1558",15,180,"049_Nuss_Pistazie","mismatch",49,1,4,1,633
"1559",15,180,"012_Blume_Orchidee","match",12,1,4,1,436
"1560",15,0,"100_Besteck_Loeffel","mismatch",100,1,4,0,542
"1561",15,180,"091_Flugzeug_Segelflieger","match",91,0,4,1,635
"1562",15,120,"018_Computer_Tablet","match",18,1,4,1,666
"1563",15,300,"051_Regal_Holzregal","mismatch",51,0,4,1,691
"1564",15,120,"094_Boot_Segelschiff","mismatch",94,0,4,1,776
"1565",15,0,"085_Auto_Pickuptruck","mismatch",85,0,4,1,914
"1566",15,0,"052_Regal_Metallregal","mismatch",52,0,4,1,590
"1567",15,240,"022_Gitarre_Elektrogitarre","mismatch",22,1,4,1,846
"1568",15,0,"014_Blume_Sonnenblume","match",14,1,4,1,434
"1569",15,300,"043_Lampe_Strassenlaterne","mismatch",43,0,4,1,445
"1570",15,240,"044_Lampe_Tischleuchte","mismatch",44,1,4,1,867
"1571",15,0,"034_Korb_Waeschekorb","match",34,1,4,1,624
"1572",15,180,"057_Seife_Kernseife","mismatch",57,1,4,1,676
"1573",15,240,"096_Auto_Oldtimer","match",96,0,4,1,438
"1574",15,240,"087_Auto_Panzer","mismatch",87,0,4,1,607
"1575",15,180,"093_Boot_Kanu","mismatch",93,1,4,1,599
"1576",15,60,"055_Schrank_Kleiderschrank","mismatch",55,0,4,1,510
"1577",15,120,"002_Baum_Palme","match",2,0,4,1,534
"1578",15,240,"027_Kamera_Spiegelreflexkamera","match",27,1,4,1,632
"1579",15,180,"053_Regal_Wandregal","mismatch",53,0,4,1,463
"1580",15,300,"066_Stuhl_Barstuhl","match",66,1,4,1,505
"1581",15,0,"025_Glas_Weinglas","mismatch",25,1,4,1,695
"1582",15,60,"028_Wasserkocher_retroWasserkocher","match",28,1,4,1,505
"1583",15,300,"076_Tisch_Holztisch","match",76,0,4,1,560
"1584",15,0,"011_Blume_Kaktus","match",11,0,4,1,659
"1585",15,300,"040_Lampe_Deckenlampe","match",40,0,4,1,634
"1586",15,0,"073_Telefon_Schnurtelefon","mismatch",73,1,4,1,859
"1587",15,180,"024_Glas_Trinkglas","match",24,1,4,1,505
"1588",15,120,"016_Computer_Laptop","mismatch",16,1,4,1,522
"1589",15,300,"074_Telefon_Smartphone","match",74,1,4,1,538
"1590",15,60,"004_Baum_Weide","mismatch",4,0,4,1,918
"1591",15,240,"088_Flugzeug_Kampfflieger","match",88,0,4,1,617
"1592",15,60,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,4,1,587
"1593",15,300,"042_Lampe_Stehlampe","mismatch",42,0,4,0,834
"1594",15,300,"007_Bett_Krankenhausbett","match",7,0,4,1,702
"1595",15,0,"046_Besteck_Messer","mismatch",46,1,4,1,584
